MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aansluiting Naam,SJV,%SJV laag tarief,%Slimme Meter,Gemiddeld aantal telwielen 
,Liander N.V. (NW),,Sint Willibrordusstraat,1074XM,1074XM,AMSTERDAM,NL,ELK,KVB,44,1.0,0.9773000000000001,1.0,0.48,1x25,1439,0.40909999999999996,0.40909999999999996,1
,GAS Liander,,Sint Willibrordusstraat,1074XM,1074XM,AMSTERDAM,NL,GAS,KVB,35,1.0,1.0,1.0,1.0,G4,849,0.0,0.3429,
Liander N.V.,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XN,1074XN,AMSTERDAM,NL,ELK,KVB,35,1.0,0.9429000000000001,1.0,0.6,1x35,2089,0.7143,0.6570999999999999,1.2
,GAS Liander,,2e Jan vd Heijdenstr,1074XN,1074XN,AMSTERDAM,NL,GAS,KVB,31,1.0,0.9677,1.0,0.97,G4,828,0.0,0.6774,
Liander N.V.,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XP,1074XP,AMSTERDAM,NL,ELK,KVB,34,1.0,0.9706,1.0,0.91,1x35,1687,0.9706,0.9706,
,GAS Liander,,2e Jan vd Heijdenstr,1074XP,1074XP,AMSTERDAM,NL,GAS,KVB,30,1.0,1.0,1.0,1.0,G4,715,0.0,1.0,
Liander N.V.,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XR,1074XR,AMSTERDAM,NL,ELK,KVB,24,1.0,0.875,1.0,0.63,1x35,1965,0.75,0.75,1
Liander N.V.,GAS Liander,,2e Jan vd Heijdenstr,1074XR,1074XR,AMSTERDAM,NL,GAS,KVB,22,1.0,0.9545,1.0,0.91,G4,2424,0.0,0.7726999999999999,
Liander N.V.,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XS,1074XS,AMSTERDAM,NL,ELK,KVB,58,1.0,0.6379,1.0,0.41,3x25,2748,0.4138,0.39659999999999995,1
,GAS Liander,,2e Jan vd Heijdenstr,1074XS,1074XS,AMSTERDAM,NL,GAS,KVB,48,1.0,0.625,1.0,0.94,G4,1010,0.0,0.3958,
Liander N.V.,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XT,1074XT,AMSTERDAM,NL,ELK,KVB,62,1.0,0.6934999999999999,1.0,0.47,3x25,4248,0.3387,0.3065,1.1
Liander N.V.,GAS Liander,,2e Jan vd Heijdenstr,1074XT,1074XT,AMSTERDAM,NL,GAS,KVB,47,1.0,0.7872,1.0,0.79,G4,1159,0.0,0.3617,
,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XV,1074XV,AMSTERDAM,NL,ELK,KVB,62,1.0,1.0,1.0,0.98,1x35,1414,0.9839,0.9839,2
,GAS Liander,,2e Jan vd Heijdenstr,1074XV,1074XV,AMSTERDAM,NL,GAS,KVB,61,1.0,1.0,1.0,1.0,G4,679,0.0,1.0,
,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XW,1074XW,AMSTERDAM,NL,ELK,KVB,64,1.0,0.9843999999999999,1.0,0.72,1x35,1317,0.7968999999999999,0.7968999999999999,1
,GAS Liander,,2e Jan vd Heijdenstr,1074XW,1074XW,AMSTERDAM,NL,GAS,KVB,62,1.0,1.0,1.0,1.0,G4,709,0.0,0.8065000000000001,
,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XX,1074XX,AMSTERDAM,NL,ELK,KVB,25,1.0,1.0,1.0,0.52,1x25,2250,0.48,0.48,1
,GAS Liander,,2e Jan vd Heijdenstr,1074XX,1074XX,AMSTERDAM,NL,GAS,KVB,22,1.0,1.0,1.0,0.95,G4,1212,0.0,0.4545,
,Liander N.V. (NW),,2e Jan vd Heijdenstr,1074XZ,1074XZ,AMSTERDAM,NL,ELK,KVB,30,0.9333,1.0,1.0,0.6,1x25,2231,0.3667,0.3667,1
,GAS Liander,,2e Jan vd Heijdenstr,1074XZ,1074XZ,AMSTERDAM,NL,GAS,KVB,26,1.0,1.0,1.0,1.0,G4,1240,0.0,0.3846,
,Liander N.V. (NW),,Koningslaan,1075AA,1075AA,AMSTERDAM,NL,ELK,KVB,20,1.0,0.95,1.0,0.45,1x35,4160,0.8,0.75,1
,GAS Liander,,Koningslaan,1075AA,1075AA,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,0.72,G4,1942,0.0,0.7778,
,Liander N.V. (NW),,Koningslaan,1075AB,1075AB,AMSTERDAM,NL,ELK,KVB,10,1.0,0.5,1.0,0.7,3x25,10108,0.8,0.3,2
,GAS Liander,,Koningslaan,1075AB,1075AD,AMSTERDAM,NL,GAS,KVB,33,1.0,0.8181999999999999,1.0,0.36,G4,6152,0.0,0.6364,
Liander N.V.,Liander N.V. (NW),,Koningslaan,1075AC,1075AC,AMSTERDAM,NL,ELK,KVB,20,1.0,0.6,1.0,0.65,3x25,9204,0.5,0.45,1.5
,Liander N.V. (NW),,Koningslaan,1075AD,1075AD,AMSTERDAM,NL,ELK,KVB,19,1.0,0.8946999999999999,1.0,0.42,1x35,6467,0.7368000000000001,0.6842,1.3
Liander N.V.,Liander N.V. (NW),,Koningslaan,1075AE,1075AE,AMSTERDAM,NL,ELK,KVB,19,1.0,0.7895,1.0,0.53,3x25,16836,0.7895,0.4211,1.9
,GAS Liander,,Koningslaan,1075AE,1075AE,AMSTERDAM,NL,GAS,KVB,14,1.0,0.9286,1.0,0.43,G16,5887,0.0,0.5,
,Liander N.V. (NW),,Koningslaan,1075AG,1075AG,AMSTERDAM,NL,ELK,KVB,12,1.0,0.5832999999999999,1.0,0.25,3x25,24240,0.8332999999999999,0.4167,1.5
,GAS Liander,,Koningslaan,1075AG,1075AG,AMSTERDAM,NL,GAS,KVB,10,1.0,0.7,1.0,0.4,G4,6916,0.0,0.4,
Liander N.V.,Liander N.V. (NW),,Oranje Nassaulaan,1075AH,1075AH,AMSTERDAM,NL,ELK,KVB,14,0.7857,0.7857,1.0,0.64,3x25,14718,0.7143,0.5714,1
,GAS Liander,,Oranje Nassaulaan,1075AH,1075AH,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.5,G6,6826,0.0,0.7,
,Liander N.V. (NW),,Oranje Nassaulaan,1075AJ,1075AJ,AMSTERDAM,NL,ELK,KVB,11,0.8181999999999999,0.7273000000000001,1.0,0.55,3x25,11293,0.7273000000000001,0.5455,2
,GAS Liander,,Oranje Nassaulaan,1075AJ,1075AK,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.38,G6,5323,0.0,0.619,
,Liander N.V. (NW),,Oranje Nassaulaan,1075AK,1075AK,AMSTERDAM,NL,ELK,KVB,15,0.9333,0.9333,1.0,0.4,3x25,12405,0.8667,0.7333,2
Liander N.V.,Liander N.V. (NW),,Oranje Nassaulaan,1075AL,1075AL,AMSTERDAM,NL,ELK,KVB,11,0.9091,0.9091,1.0,0.55,3x25,8818,0.4545,0.3636,1.2
,GAS Liander,,Oranje Nassaulaan,1075AL,1075AL,AMSTERDAM,NL,GAS,KVB,10,1.0,0.9,1.0,0.6,G4,3547,0.0,0.4,
Liander N.V.,Liander N.V. (NW),,Oranje Nassaulaan,1075AM,1075AM,AMSTERDAM,NL,ELK,KVB,16,1.0,0.875,1.0,0.44,1x25,2770,0.0625,0.0,1.1
,GAS Liander,,Oranje Nassaulaan,1075AM,1075AM,AMSTERDAM,NL,GAS,KVB,12,1.0,1.0,1.0,0.5,G4,2113,0.0,0.0,
Liander N.V.,Liander N.V. (NW),,Oranje Nassaulaan,1075AN,1075AN,AMSTERDAM,NL,ELK,KVB,32,1.0,0.7188,1.0,0.47,1x25,6100,0.6875,0.6563,1.5
,GAS Liander,,Oranje Nassaulaan,1075AN,1075AN,AMSTERDAM,NL,GAS,KVB,24,1.0,0.875,1.0,0.75,G4,2925,0.0,0.625,
Liander N.V.,Liander N.V. (NW),,Oranje Nassaulaan,1075AP,1075AP,AMSTERDAM,NL,ELK,KVB,12,1.0,0.5832999999999999,1.0,0.5,3x25,9016,0.5,0.25,1.3
,GAS Liander,,Oranje Nassaulaan,1075AP,1075AR,AMSTERDAM,NL,GAS,KVB,20,1.0,0.9,1.0,0.45,G4,4155,0.0,0.3,
,Liander N.V. (NW),,Oranje Nassaulaan,1075AR,1075AR,AMSTERDAM,NL,ELK,KVB,12,1.0,1.0,1.0,0.75,3x25,8927,0.5,0.25,1.3
,Liander N.V. (NW),,Oranje Nassaulaan,1075AS,1075AS,AMSTERDAM,NL,ELK,KVB,15,1.0,0.9333,1.0,0.67,3x25,5566,0.7333,0.6667000000000001,1.5
,GAS Liander,,Oranje Nassaulaan,1075AS,1075AS,AMSTERDAM,NL,GAS,KVB,13,1.0,0.9231,1.0,0.92,G4,2547,0.0,0.6154,
Liander N.V.,Liander N.V. (NW),,Emmalaan,1075AT,1075AT,AMSTERDAM,NL,ELK,KVB,19,1.0,0.8946999999999999,1.0,0.63,3x25,16903,0.4211,0.2632,1.4
,GAS Liander,,Emmalaan,1075AT,1075AT,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.69,G4,3476,0.0,0.23079999999999998,
,Liander N.V. (NW),,Emmalaan,1075AV,1075AV,AMSTERDAM,NL,ELK,KVB,17,0.8824,0.9412,1.0,0.59,3x25,8648,0.5294,0.3529,1.2
,GAS Liander,,Emmalaan,1075AV,1075AV,AMSTERDAM,NL,GAS,KVB,15,1.0,0.9333,1.0,0.47,G4,3869,0.0,0.3333,
,Liander N.V. (NW),,Emmaplein,1075AW,1075AW,AMSTERDAM,NL,ELK,KVB,14,1.0,0.7857,1.0,0.5,3x25,6239,0.2857,0.2143,1.1
,GAS Liander,,Emmaplein,1075AW,1075AW,AMSTERDAM,NL,GAS,KVB,13,1.0,0.8462000000000001,1.0,0.38,G4,7617,0.0,0.23079999999999998,
,Liander N.V. (NW),,Prins Hendriklaan,1075AX,1075AX,AMSTERDAM,NL,ELK,KVB,14,1.0,0.8571,1.0,0.64,3x25,7986,0.8571,0.7857,1
,GAS Liander,,Prins Hendriklaan,1075AX,1075AX,AMSTERDAM,NL,GAS,KVB,13,1.0,0.9231,1.0,0.46,G6,4820,0.0,0.8462000000000001,
Liander N.V.,Liander N.V. (NW),,Prins Hendriklaan,1075AZ,1075AZ,AMSTERDAM,NL,ELK,KVB,12,1.0,0.9167000000000001,1.0,0.58,3x25,13901,0.5832999999999999,0.25,1.4
,GAS Liander,,Prins Hendriklaan,1075AZ,1075AZ,AMSTERDAM,NL,GAS,KVB,11,1.0,1.0,1.0,0.36,G4,6780,0.0,0.2727,
,Liander N.V. (NW),,Prins Hendriklaan,1075BA,1075BA,AMSTERDAM,NL,ELK,KVB,13,0.9231,1.0,1.0,0.62,3x25,11813,0.9231,0.7692,1.7
,GAS Liander,,Prins Hendriklaan,1075BA,1075BA,AMSTERDAM,NL,GAS,KVB,11,1.0,1.0,1.0,0.36,G4,5349,0.0,0.7273000000000001,
,Liander N.V. (NW),,Prins Hendriklaan,1075BB,1075BB,AMSTERDAM,NL,ELK,KVB,19,0.8421,0.8946999999999999,1.0,0.89,3x25,6235,0.5263,0.47369999999999995,1
,GAS Liander,,Prins Hendriklaan,1075BB,1075BB,AMSTERDAM,NL,GAS,KVB,16,1.0,0.9375,1.0,0.56,G6,2838,0.0,0.5,
,Liander N.V. (NW),,Prins Hendriklaan,1075BC,1075BC,AMSTERDAM,NL,ELK,KVB,14,1.0,0.7857,1.0,0.43,1x35,6115,0.35710000000000003,0.2143,1.1
,GAS Liander,,Prins Hendriklaan,1075BC,1075BC,AMSTERDAM,NL,GAS,KVB,11,1.0,0.9091,1.0,0.55,G6,2461,0.0,0.1818,
,Liander N.V. (NW),,Prins Hendriklaan,1075BD,1075BD,AMSTERDAM,NL,ELK,KVB,19,1.0,1.0,1.0,0.84,3x25,7541,0.4211,0.31579999999999997,1.2
,GAS Liander,,Prins Hendriklaan,1075BD,1075BD,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,0.72,G4,2758,0.0,0.3333,
,Liander N.V. (NW),,Prins Hendriklaan,1075BE,1075BE,AMSTERDAM,NL,ELK,KVB,11,0.8181999999999999,0.9091,1.0,0.45,3x25,9336,0.5455,0.3636,1.4
,GAS Liander,,Prins Hendriklaan,1075BE,1075BG,AMSTERDAM,NL,GAS,KVB,33,1.0,0.8787999999999999,1.0,0.58,G4,3726,0.0,0.3636,
Liander N.V.,Liander N.V. (NW),,Valeriusplein,1075BG,1075BG,AMSTERDAM,NL,ELK,KVB,34,1.0,0.7353000000000001,1.0,0.56,3x25,9224,0.4412,0.3235,1.2
,Liander N.V. (NW),,Valeriusplein,1075BH,1075BH,AMSTERDAM,NL,ELK,KVB,23,1.0,0.9129999999999999,1.0,0.43,3x35,6406,0.7826000000000001,0.7391,1.3
,GAS Liander,,Valeriusplein,1075BH,1075BH,AMSTERDAM,NL,GAS,KVB,22,1.0,0.9091,1.0,0.68,G4,4095,0.0,0.7273000000000001,
,Liander N.V. (NW),,Valeriusplein,1075BJ,1075BJ,AMSTERDAM,NL,ELK,KVB,23,0.9129999999999999,0.5652,1.0,0.52,3x25,8465,0.39130000000000004,0.21739999999999998,1.5
,GAS Liander,,Valeriusplein,1075BJ,1075BJ,AMSTERDAM,NL,GAS,KVB,11,1.0,1.0,1.0,0.55,G4,3658,0.0,0.3636,
Liander N.V.,Liander N.V. (NW),,Valeriusterras,1075BK,1075BK,AMSTERDAM,NL,ELK,KVB,22,1.0,0.9091,1.0,0.45,3x25,3561,0.5455,0.4545,1.2
,GAS Liander,,Valeriusterras,1075BK,1075BK,AMSTERDAM,NL,GAS,KVB,18,1.0,0.9444,1.0,0.78,G4,1726,0.0,0.3889,
,Liander N.V. (NW),,Sophialaan,1075BL,1075BL,AMSTERDAM,NL,ELK,KVB,22,1.0,0.8636,1.0,0.73,3x25,5342,0.5455,0.3636,1.4
,GAS Liander,,Sophialaan,1075BL,1075BL,AMSTERDAM,NL,GAS,KVB,17,1.0,1.0,1.0,0.71,G4,3025,0.0,0.4118,
Liander N.V.,Liander N.V. (NW),,Sophialaan,1075BM,1075BP,AMSTERDAM,NL,ELK,KVB,28,1.0,0.9286,1.0,0.36,3x25,6772,0.25,0.10710000000000001,1.1
,GAS Liander,,Sophialaan,1075BM,1075BP,AMSTERDAM,NL,GAS,KVB,25,1.0,1.0,1.0,0.68,G4,3169,0.0,0.08,
,Liander N.V. (NW),,Sophialaan,1075BR,1075BR,AMSTERDAM,NL,ELK,KVB,11,1.0,0.9091,1.0,0.64,3x25,4686,0.6364,0.5455,1.3
,GAS Liander,,Sophialaan,1075BR,1075BR,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.5,G4,6116,0.0,0.6,
,Liander N.V. (NW),,Sophialaan,1075BS,1075BS,AMSTERDAM,NL,ELK,KVB,14,1.0,1.0,1.0,0.5,1x25,5844,0.2143,0.1429,1.1
,GAS Liander,,Sophialaan,1075BS,1075BS,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.92,G4,1264,0.0,0.15380000000000002,
Liander N.V.,Liander N.V. (NW),,Waldeck Pyrmontlaan,1075BT,1075BT,AMSTERDAM,NL,ELK,KVB,12,1.0,0.9167000000000001,1.0,0.58,3x25,28401,0.5,0.25,1.4
,GAS Liander,,Waldeck Pyrmontlaan,1075BT,1075BT,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.4,G6,9868,0.0,0.2,
,Liander N.V. (NW),,Waldeck Pyrmontlaan,1075BV,1075BV,AMSTERDAM,NL,ELK,KVB,17,1.0,0.8824,1.0,0.76,3x25,3421,0.0588,0.0588,1
,GAS Liander,,Waldeck Pyrmontlaan,1075BV,1075BV,AMSTERDAM,NL,GAS,KVB,16,1.0,0.8125,1.0,0.75,G4,1724,0.0,0.0625,
Liander N.V.,Liander N.V. (NW),,Waldeck Pyrmontlaan,1075BW,1075BX,AMSTERDAM,NL,ELK,KVB,36,0.8611,0.8889,1.0,0.61,3x25,3909,0.22219999999999998,0.16670000000000001,1.1
,GAS Liander,,Waldeck Pyrmontlaan,1075BW,1075BX,AMSTERDAM,NL,GAS,KVB,26,1.0,0.9231,1.0,0.73,G4,1854,0.0,0.1923,
Liander N.V.,Liander N.V. (NW),,Saxen-Weimarlaan,1075BZ,1075BZ,AMSTERDAM,NL,ELK,KVB,19,1.0,0.7368000000000001,1.0,0.74,3x25,4782,0.31579999999999997,0.10529999999999999,1.2
,GAS Liander,,Saxen-Weimarlaan,1075BZ,1075BZ,AMSTERDAM,NL,GAS,KVB,10,1.0,0.8,1.0,0.6,G4,2987,0.0,0.1,
,Liander N.V. (NW),,Saxen-Weimarlaan,1075CA,1075CA,AMSTERDAM,NL,ELK,KVB,26,1.0,0.8845999999999999,1.0,0.58,1x25,2278,0.11539999999999999,0.11539999999999999,1
,GAS Liander,,Saxen-Weimarlaan,1075CA,1075CA,AMSTERDAM,NL,GAS,KVB,21,1.0,0.9523999999999999,1.0,0.81,G4,1674,0.0,0.09519999999999999,
,Liander N.V. (NW),,Saxen-Weimarlaan,1075CB,1075CB,AMSTERDAM,NL,ELK,KVB,31,1.0,0.8387,1.0,0.87,1x25,2914,0.0968,0.0645,1
,GAS Liander,,Saxen-Weimarlaan,1075CB,1075CB,AMSTERDAM,NL,GAS,KVB,28,1.0,0.8571,1.0,0.89,G4,1471,0.0,0.035699999999999996,
,Liander N.V. (NW),,Saxen-Weimarlaan,1075CC,1075CC,AMSTERDAM,NL,ELK,KVB,34,0.9118,0.9706,1.0,0.5,1x25,2366,0.3529,0.3824,1
,GAS Liander,,Saxen-Weimarlaan,1075CC,1075CC,AMSTERDAM,NL,GAS,KVB,29,1.0,1.0,1.0,0.86,G4,1361,0.0,0.3448,
,Liander N.V. (NW),,Saxen-Weimarlaan,1075CD,1075CD,AMSTERDAM,NL,ELK,KVB,28,1.0,0.9286,1.0,0.54,1x25,2256,0.25,0.17859999999999998,1.1
,GAS Liander,,Saxen-Weimarlaan,1075CD,1075CD,AMSTERDAM,NL,GAS,KVB,24,1.0,1.0,1.0,1.0,G4,1282,0.0,0.20829999999999999,
,Liander N.V. (NW),,Saxen-Weimarlaan,1075CE,1075CE,AMSTERDAM,NL,ELK,KVB,19,1.0,1.0,1.0,0.47,1x25,3884,0.15789999999999998,0.10529999999999999,1.1
,GAS Liander,,Saxen-Weimarlaan,1075CE,1075CE,AMSTERDAM,NL,GAS,KVB,18,1.0,1.0,1.0,0.83,G4,1450,0.0,0.0556,
Liander N.V.,Liander N.V. (NW),,Koninginneweg,1075CG,1075CG,AMSTERDAM,NL,ELK,KVB,25,0.92,0.8,1.0,0.44,3x25,5706,0.2,0.12,1.2
,GAS Liander,,Koninginneweg,1075CG,1075CG,AMSTERDAM,NL,GAS,KVB,20,1.0,0.9,1.0,0.7,G4,3047,0.0,0.1,
,Liander N.V. (NW),,Koninginneweg,1075CH,1075CH,AMSTERDAM,NL,ELK,KVB,21,1.0,0.9523999999999999,1.0,0.62,1x35,4715,0.09519999999999999,0.09519999999999999,1
,GAS Liander,,Koninginneweg,1075CH,1075CH,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.81,G4,1502,0.0,0.09519999999999999,
,Liander N.V. (NW),,Koninginneweg,1075CJ,1075CJ,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9231,1.0,0.73,3x25,5053,0.11539999999999999,0.0,1.2
,GAS Liander,,Koninginneweg,1075CJ,1075CJ,AMSTERDAM,NL,GAS,KVB,23,1.0,0.9565,1.0,0.61,G4,2277,0.0,0.0,
,Liander N.V. (NW),,Koninginneweg,1075CK,1075CK,AMSTERDAM,NL,ELK,KVB,21,0.9523999999999999,1.0,1.0,0.62,3x25,3888,0.23809999999999998,0.23809999999999998,1
,GAS Liander,,Koninginneweg,1075CK,1075CK,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.57,G4,1813,0.0,0.23809999999999998,
,Liander N.V. (NW),,Koninginneweg,1075CL,1075CL,AMSTERDAM,NL,ELK,KVB,26,1.0,0.9615,1.0,0.62,1x35,3691,0.15380000000000002,0.0385,1.1
,GAS Liander,,Koninginneweg,1075CL,1075CL,AMSTERDAM,NL,GAS,KVB,23,1.0,0.9565,1.0,0.61,G4,1437,0.0,0.0435,
,Liander N.V. (NW),,Koninginneweg,1075CM,1075CM,AMSTERDAM,NL,ELK,KVB,24,0.9167000000000001,0.8332999999999999,1.0,0.38,3x25,5377,0.16670000000000001,0.0,1.2
,GAS Liander,,Koninginneweg,1075CM,1075CM,AMSTERDAM,NL,GAS,KVB,18,1.0,0.8889,1.0,0.72,G4,1603,0.0,0.0,
,Liander N.V. (NW),,Koninginneweg,1075CN,1075CN,AMSTERDAM,NL,ELK,KVB,16,1.0,1.0,1.0,0.56,3x25,4774,0.3125,0.1875,1.2
,GAS Liander,,Koninginneweg,1075CN,1075CN,AMSTERDAM,NL,GAS,KVB,16,1.0,1.0,1.0,0.56,G4,3324,0.0,0.1875,
,Liander N.V. (NW),,Koninginneweg,1075CP,1075CP,AMSTERDAM,NL,ELK,KVB,21,1.0,1.0,1.0,0.62,1x25,3303,0.1905,0.1905,1
,GAS Liander,,Koninginneweg,1075CP,1075CP,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.76,G4,1588,0.0,0.1905,
Liander N.V.,Liander N.V. (NW),,Koninginneweg,1075CR,1075CR,AMSTERDAM,NL,ELK,KVB,23,1.0,0.9565,1.0,0.52,3x25,3551,0.21739999999999998,0.1304,1.1
,GAS Liander,,Koninginneweg,1075CR,1075CR,AMSTERDAM,NL,GAS,KVB,22,1.0,1.0,1.0,0.73,G4,1422,0.0,0.1364,
,Liander N.V. (NW),,Koninginneweg,1075CS,1075CS,AMSTERDAM,NL,ELK,KVB,35,1.0,0.8571,1.0,0.49,3x25,4714,0.5428999999999999,0.4571,1.1
Liander N.V.,GAS Liander,,Koninginneweg,1075CS,1075CS,AMSTERDAM,NL,GAS,KVB,32,1.0,0.8438,1.0,0.78,G4,1565,0.0,0.40630000000000005,
,Liander N.V. (NW),,Koninginneweg,1075CT,1075CT,AMSTERDAM,NL,ELK,KVB,21,1.0,1.0,1.0,0.57,1x25,5495,0.2857,0.23809999999999998,1.1
,GAS Liander,,Koninginneweg,1075CT,1075CT,AMSTERDAM,NL,GAS,KVB,20,1.0,1.0,1.0,0.75,G4,2153,0.0,0.25,
,Liander N.V. (NW),,Koninginneweg,1075CV,1075CV,AMSTERDAM,NL,ELK,KVB,20,1.0,0.9,1.0,0.5,3x25,3245,0.45,0.35,1.2
,GAS Liander,,Koninginneweg,1075CV,1075CV,AMSTERDAM,NL,GAS,KVB,18,1.0,0.9444,1.0,0.94,G4,1772,0.0,0.3889,
,Liander N.V. (NW),,Koninginneweg,1075CW,1075CW,AMSTERDAM,NL,ELK,KVB,25,1.0,0.92,1.0,0.52,1x25,3365,0.28,0.12,1.2
,GAS Liander,,Koninginneweg,1075CW,1075CW,AMSTERDAM,NL,GAS,KVB,21,1.0,1.0,1.0,0.86,G4,1146,0.0,0.1429,
,Liander N.V. (NW),,Koninginneweg,1075CX,1075CX,AMSTERDAM,NL,ELK,KVB,25,1.0,0.96,1.0,0.8,3x25,5066,0.64,0.44,1.3
,GAS Liander,,Koninginneweg,1075CX,1075CX,AMSTERDAM,NL,GAS,KVB,20,1.0,0.95,1.0,0.7,G4,3784,0.0,0.45,
Liander N.V.,Liander N.V. (NW),,Koninginneweg,1075CZ,1075CZ,AMSTERDAM,NL,ELK,KVB,21,1.0,0.619,1.0,0.48,3x25,8454,0.5714,0.23809999999999998,1
,GAS Liander,,Koninginneweg,1075CZ,1075CZ,AMSTERDAM,NL,GAS,KVB,17,1.0,0.6470999999999999,1.0,0.94,G4,1467,0.0,0.1765,
,Liander N.V. (NW),,Koninginneweg,1075EA,1075EA,AMSTERDAM,NL,ELK,KVB,22,1.0,0.8181999999999999,1.0,0.82,3x25,4183,0.40909999999999996,0.2273,1.1
,GAS Liander,,Koninginneweg,1075EA,1075EA,AMSTERDAM,NL,GAS,KVB,18,1.0,0.8332999999999999,1.0,0.67,G4,2260,0.0,0.22219999999999998,
,Liander N.V. (NW),,Koninginneweg,1075EB,1075EB,AMSTERDAM,NL,ELK,KVB,31,1.0,0.6129,1.0,0.81,3x25,5647,0.2903,0.1935,1.2
,GAS Liander,,Koninginneweg,1075EB,1075EB,AMSTERDAM,NL,GAS,KVB,19,1.0,0.8946999999999999,1.0,0.63,G4,3283,0.0,0.2632,
,Liander N.V. (NW),,Koninginneweg,1075EC,1075EC,AMSTERDAM,NL,ELK,KVB,30,1.0,0.7667,1.0,0.8,3x25,3956,0.7333,0.43329999999999996,1.4
,GAS Liander,,Koninginneweg,1075EC,1075EC,AMSTERDAM,NL,GAS,KVB,18,1.0,0.8889,1.0,0.56,G4,3452,0.0,0.3889,
,Liander N.V. (NW),,Koninginneweg,1075ED,1075ED,AMSTERDAM,NL,ELK,KVB,21,1.0,0.9048,1.0,0.48,3x25,6665,0.2857,0.1905,1.1
,GAS Liander,,Koninginneweg,1075ED,1075ED,AMSTERDAM,NL,GAS,KVB,19,1.0,0.8946999999999999,1.0,0.74,G4,1677,0.0,0.21050000000000002,
,Liander N.V. (NW),,Koninginneweg,1075EE,1075EE,AMSTERDAM,NL,ELK,KVB,20,1.0,0.85,1.0,0.55,3x25,3099,0.25,0.2,1.2
,GAS Liander,,Koninginneweg,1075EE,1075EE,AMSTERDAM,NL,GAS,KVB,18,1.0,0.9444,1.0,0.61,G4,1970,0.0,0.0556,
,Liander N.V. (NW),,Koninginneweg,1075EG,1075EG,AMSTERDAM,NL,ELK,KVB,10,1.0,1.0,1.0,0.9,3x25,6350,0.7,0.5,1.4
,GAS Liander,,Koninginneweg,1075EG,1075EG,AMSTERDAM,NL,GAS,KVB,10,1.0,1.0,1.0,0.8,G4,2980,0.0,0.5,
Liander N.V.,Liander N.V. (NW),,Koninginneweg,1075EH,1075EH,AMSTERDAM,NL,ELK,KVB,16,1.0,0.5625,1.0,0.63,1x25,3662,0.3125,0.0625,1.3
,GAS Liander,,Koninginneweg,1075EH,1075EH,AMSTERDAM,NL,GAS,KVB,13,1.0,0.6923,1.0,0.62,G4,2460,0.0,0.07690000000000001,
,Liander N.V. (NW),,Koninginneweg,1075EJ,1075EJ,AMSTERDAM,NL,ELK,KVB,13,0.8462000000000001,0.9231,1.0,0.77,3x25,3963,0.23079999999999998,0.23079999999999998,1.1
,GAS Liander,,Koninginneweg,1075EJ,1075EJ,AMSTERDAM,NL,GAS,KVB,12,1.0,1.0,1.0,0.75,G6,2209,0.0,0.25,
,Liander N.V. (NW),,Koninginneweg,1075EK,1075EK,AMSTERDAM,NL,ELK,KVB,13,1.0,1.0,1.0,0.46,1x25,4409,0.23079999999999998,0.23079999999999998,1
,GAS Liander,,Koninginneweg,1075EK,1075EK,AMSTERDAM,NL,GAS,KVB,13,1.0,1.0,1.0,0.54,G4,1692,0.0,0.23079999999999998,
,Liander N.V. (NW),,Koninginneweg,1075EL,1075EL,AMSTERDAM,NL,ELK,KVB,27,1.0,0.9259000000000001,1.0,0.33,3x25,8057,0.6667000000000001,0.5926,1
,GAS Liander,,Koninginneweg,1075EL,1075EL,AMSTERDAM,NL,GAS,KVB,22,1.0,0.9545,1.0,0.82,G4,1909,0.0,0.6364,
,Liander N.V. (NW),,Koninginneweg,1075EM,1075EM,AMSTERDAM,NL,ELK,KVB,14,1.0,1.0,1.0,0.64,1x25,3871,0.2143,0.07139999999999999,1.2
