volgnr,lat,lon,label
998,52.3167,4.984862,4
999,52.300251,4.971392,4
1000,52.35597,4.991024,4
1001,52.34463,4.806265,4
1002,52.354461,4.815237,4
1003,52.401262,4.920458,25
1004,52.298548,4.999158,4
1005,52.351555,4.939899,4
1006,52.342587,4.8093,4
1007,52.347689,4.788936,4
1008,52.407454,4.929636,4
1009,52.38031,4.857966,6
1010,52.377029,4.824712,4
1011,52.421033,4.897714,4
1012,52.409471,4.926029,4
1013,52.379686,4.790811,4
1014,52.32347,4.873647,4
1015,52.359912,4.858737,4
1016,52.399867,4.94814,4
1017,52.328781,4.980044,4
1018,52.331055,4.865344,4
1019,52.340255,4.874994,40
1020,52.367533,4.831087,4
1021,52.331278,4.860999,4
1022,52.401249,4.947656,4
1023,52.295455,4.969648,4
1024,52.360747,4.98188,4
1025,52.378282,4.930098,4
1026,52.413555,4.88279,4
1027,52.380705,4.857843,6
1028,52.326744,4.983627,4
1029,52.382222,4.869502,4
1030,52.35294,4.805569,4
1031,52.388255,4.880581,1
1032,52.395637,4.764254,7
1033,52.349453,4.807376,4
1034,52.327015,4.981219,4
1035,52.339337,4.895943,4
1036,52.350966,4.774039,4
1037,52.370039,4.85637,4
1038,52.400249,4.831383,36
1039,52.351562,4.995305,4
1040,52.356872,4.994568,4
1041,52.352775,4.795767,4
1042,52.346823,4.808188,4
1043,52.343566,4.826134,4
1044,52.422833,4.891961,4
1045,52.361734,4.929579,4
1046,52.405635,4.910551,10
1047,52.37496,4.820539,4
1048,52.395394,4.76417,7
1049,52.362574,4.823985,4
1050,52.300581,4.973162,4
1051,52.295928,4.971315,4
1052,52.378205,4.873852,4
1053,52.348033,4.814762,4
1054,52.354,4.801812,4
1055,52.374759,4.819807,4
1056,52.395045,4.937345,4
1057,52.323982,4.871588,4
1058,52.407243,4.9672,4
1059,52.342615,4.791397,4
1060,52.363253,4.931765,4
1061,52.327819,4.979906,4
1062,52.355675,4.870119,4
1063,52.298985,4.99804,4
1064,52.397614,4.92292,4
1065,52.356612,4.99504,4
1066,52.373206,4.944585,4
1067,52.373356,4.946405,4
1068,52.403083,4.919586,4
1069,52.368432,4.833058,4
1070,52.361847,4.935435,4
1071,52.368909,4.862917,4
1072,52.410367,4.893952,4
1073,52.373741,4.948266,4
1074,52.343247,4.802746,4
1075,52.354123,4.85063,4
1076,52.369043,4.833051,4
1077,52.40628,4.918935,4
1078,52.361886,4.856042,4
1079,52.37313,4.817375,4
1080,52.344745,4.952778,4
1081,52.327926,4.982267,4
1082,52.374751,4.94689,4
1083,52.320117,4.962098,4
1084,52.367488,4.831088,4
1085,52.422402,4.887747,4
1086,52.384436,4.847987,4
1087,52.38072,4.849266,4
1088,52.367719,4.830659,4
1089,52.308702,4.961826,4
1090,52.361535,4.824732,4
1091,52.347927,4.782564,4
1092,52.320299,4.962697,4
1093,52.346423,4.845073,6
1094,52.354528,4.93457,4
1095,52.364353,4.942266,4
1096,52.381349,4.855177,4
1097,52.32445,4.871847,4
1098,52.40264,4.944806,4
1099,52.3614,4.826642,4
1100,52.354038,4.820747,4
1101,52.369433,4.865466,4
1102,52.347933,4.923498,4
1103,52.351796,4.79415,4
1104,52.41281,4.885136,4
1105,52.360656,4.852284,4
1106,52.333836,4.830702,7
1107,52.361921,4.824727,4
1108,52.401816,4.908315,4
1109,52.299067,4.998333,4
1110,52.293462,4.970444,4
1111,52.355744,4.990718,4
1112,52.318475,4.965237,46
1113,52.354993,4.878699,4
1114,52.300179,4.992239,4
1115,52.381514,4.798821,4
1116,52.417313,4.889392,4
1117,52.395149,4.763791,6
1118,52.294505,4.970522,4
1119,52.343363,4.813663,4
1120,52.339354,4.895562,4
1121,52.35915,4.940013,8
1122,52.382657,4.804431,4
1123,52.39103,4.926324,4
1124,52.351581,4.80704,4
1125,52.361669,4.933646,4
1126,52.386248,4.919352,4
1127,52.373677,4.933699,5
1128,52.292191,4.979514,4
1129,52.360072,4.821433,4
1130,52.349236,4.812604,4
1131,52.364976,4.861584,17
1132,52.338684,4.898871,4
1133,52.350505,4.771785,4
1134,52.347934,4.937866,4
1135,52.389098,4.957398,4
1136,52.354872,4.820296,4
1137,52.325534,4.86271,4
1138,52.357351,4.98743,4
1139,52.401899,4.920201,4
1140,52.422149,4.885295,4
1141,52.40217,4.906959,4
1142,52.361296,4.976839,4
1143,52.372769,4.940684,4
1144,52.348718,4.815179,4
1145,52.323766,4.964498,4
1146,52.308227,4.962299,4
1147,52.380178,4.81025,4
1148,52.418904,4.90253,23
1149,52.361994,4.975893,4
1150,52.345082,4.951557,4
1151,52.407713,4.929163,4
1152,52.353147,4.993368,4
1153,52.418379,4.877885,4
1154,52.331006,4.866416,4
1155,52.346318,4.878168,4
1156,52.399789,4.907117,3
1157,52.380074,4.811059,4
1158,52.325064,4.864153,4
1159,52.371505,4.941577,4
1160,52.289307,4.974836,4
1161,52.365747,4.83757,4
1162,52.37458,4.946745,4
1163,52.361481,4.824733,4
1164,52.331487,4.87178,29
1165,52.320164,4.980592,4
1166,52.414859,4.882893,4
1167,52.369637,4.862894,4
1168,52.384296,4.964348,4
1169,52.380839,4.798624,4
1170,52.395636,4.764078,4
1171,52.344909,4.79185,4
1172,52.372976,4.943237,4
1173,52.343041,4.810321,4
1174,52.368265,4.830006,4
1175,52.34743,4.782028,4
1176,52.351338,4.774856,4
1177,52.35209,4.821168,4
1178,52.382188,4.798797,4
1179,52.33128,4.861425,4
1180,52.419726,4.90136,4
1181,52.291335,4.976429,4
1182,52.348427,4.808901,4
1183,52.360644,4.857686,4
1184,52.351272,4.846217,4
1185,52.29737,4.975054,24
1186,52.361969,4.979035,4
1187,52.330943,4.874632,45
1188,52.381516,4.799056,4
1189,52.343475,4.825915,4
1190,52.408083,4.932025,4
1191,52.401935,4.945959,4
1192,52.353052,4.866246,4
1193,52.325634,4.984928,4
1194,52.342366,4.804651,4
1195,52.295757,4.994946,4
1196,52.369529,4.862807,4
1197,52.399455,4.913644,4
1198,52.379104,4.796606,4
1199,52.38119,4.84976,4
1200,52.343422,4.807293,4
1201,52.421257,4.897756,4
1202,52.351127,4.996821,4
1203,52.353313,4.93649,4
1204,52.407069,4.923042,4
1205,52.38219,4.799032,4
1206,52.30478,4.966012,4
1207,52.323361,4.857206,4
1208,52.326358,4.983645,4
1209,52.366652,4.831113,4
1210,52.367833,4.831935,4
1211,52.326552,4.979844,4
1212,52.36503,4.828226,4
1213,52.361983,4.824433,4
1214,52.324379,4.964976,4
1215,52.324552,4.983926,4
1216,52.352315,4.802789,4
1217,52.351841,4.773014,4
1218,52.385643,4.920916,4
1219,52.353551,4.94004,4
1220,52.380866,4.800298,4
1221,52.358714,4.941221,4
1222,52.422174,4.902053,4
1223,52.352936,4.821348,4
1224,52.305434,4.967839,4
1225,52.339318,4.93157,24
1226,52.328468,4.98037,4
1227,52.362768,4.932005,4
1228,52.402093,4.919229,4
1229,52.352092,4.823457,4
1230,52.40615,4.911163,10
1231,52.331287,4.875274,31
1232,52.379521,4.87463,4
1233,52.366358,4.954476,4
1234,52.34805,4.873378,4
1235,52.381935,4.908235,4
1236,52.362335,4.840196,4
1237,52.349579,5.001707,4
1238,52.339196,4.898674,4
1239,52.349076,4.78949,4
1240,52.344835,4.815141,4
1241,52.346648,4.87561,4
1242,52.353356,4.782798,4
1243,52.29324,4.994939,4
1244,52.343228,4.80442,4
1245,52.359155,4.92501,4
1246,52.37025,4.873679,4
1247,52.383301,4.86968,4
1248,52.37512,4.820155,4
1249,52.350233,4.812473,4
1250,52.351627,4.940015,4
1251,52.401087,4.933155,7
1252,52.34923,4.78962,4
1253,52.387189,4.94919,4
1254,52.350265,4.77239,4
1255,52.349618,4.779429,4
1256,52.343705,4.948386,4
1257,52.344195,4.826111,4
1258,52.361581,4.981123,4
1259,52.347032,4.819779,4
1260,52.346288,4.785507,4
1261,52.361862,4.93012,4
1262,52.355081,4.787824,4
1263,52.296634,4.98047,4
1264,52.350214,4.831245,4
1265,52.325659,4.984224,4
1266,52.343387,4.791342,4
1267,52.361472,4.936129,10
1268,52.391129,4.841677,14
1269,52.361942,4.823347,4
1270,52.39515,4.763894,7
1271,52.35614,4.998978,4
1272,52.353786,4.851574,4
1273,52.30318,4.968388,4
1274,52.349417,4.775205,4
1275,52.366412,4.829853,4
1276,52.353243,4.856615,4
1277,52.347914,4.780025,4
1278,52.349033,4.779203,4
1279,52.341256,4.903611,4
1280,52.345681,4.886833,4
1281,52.350034,4.814193,4
1282,52.345225,4.793915,4
1283,52.324449,4.871612,4
1284,52.347611,4.813036,4
1285,52.3518,4.853564,4
1286,52.346668,4.875918,4
1287,52.419439,4.897085,4
1288,52.32397,4.963806,4
1289,52.421329,4.89774,4
1290,52.326794,4.865292,4
1291,52.343155,4.924458,4
1292,52.362417,4.852233,4
1293,52.347496,5.005115,4
1294,52.342598,4.809711,4
1295,52.344379,4.902374,4
1296,52.419831,4.891921,17
1297,52.289495,4.976959,4
1298,52.372479,4.949732,4
1299,52.386952,4.948355,4
1300,52.294349,4.977134,42
1301,52.33844,4.896173,4
1302,52.391151,4.994809,4
1303,52.353841,4.806012,45
1304,52.352927,4.814024,4
1305,52.373419,4.808429,4
1306,52.38037,4.857319,2
1307,52.32463,4.861547,4
1308,52.362747,4.983241,4
1309,52.353304,4.788303,4
1310,52.402416,4.919108,4
1311,52.345269,4.78665,4
1312,52.353502,4.874621,4
1313,52.38247,4.790304,4
1314,52.354722,4.994073,4
1315,52.355879,4.935364,4
1316,52.34779,4.780438,4
1317,52.348486,4.789968,4
1318,52.356824,4.993923,4
1319,52.344737,4.793437,4
1320,52.352028,4.774318,4
1321,52.331001,4.865345,4
1322,52.354687,4.997186,6
1323,52.402127,4.907518,4
1324,52.411372,4.904449,4
1325,52.347981,4.818916,4
1326,52.299338,4.969788,4
1327,52.337694,4.927508,8
1328,52.355838,4.832672,4
1329,52.300796,4.97297,4
1330,52.360953,4.862424,4
1331,52.323549,4.964192,4
1332,52.365752,4.838553,10
1333,52.355402,5.00148,4
1334,52.399975,4.953105,4
1335,52.320311,4.958473,4
1336,52.382419,4.873553,4
1337,52.30345,5.019861,4
1338,52.374228,4.819593,4
1339,52.294477,4.972765,4
1340,52.389702,4.906418,4
1341,52.357614,4.919213,4
1342,52.410234,4.898892,4
1343,52.395151,4.76407,7
1344,52.394862,4.929369,4
1345,52.401911,4.918629,4
1346,52.332656,4.914958,2
1347,52.326819,4.981925,4
1348,52.361755,4.944464,4
1349,52.341646,4.866277,4
1350,52.381497,4.870186,2
1351,52.399673,4.918755,4
1352,52.300405,4.992545,4
1353,52.368821,4.831761,4
1354,52.347915,4.803595,4
1355,52.347042,4.819926,4
1356,52.415917,4.871813,200
1357,52.408515,4.929816,4
1358,52.365766,4.839537,4
1359,52.328765,4.857802,4
1360,52.374803,4.948784,4
1361,52.385812,4.927303,15
1362,52.346829,4.879923,4
1363,52.350441,4.935345,4
1364,52.378338,4.857035,4
1365,52.327349,4.979016,4
1366,52.386219,4.928004,5
1367,52.324218,4.886869,4
1368,52.395952,4.939672,4
1369,52.380878,4.801047,4
1370,52.354765,4.783997,4
1371,52.325252,4.983362,4
1372,52.409804,4.890461,4
1373,52.35198,4.935917,3
1374,52.395393,4.763979,7
1375,52.37378,4.860804,4
1376,52.342495,4.949484,4
1377,52.32337,4.96456,4
1378,52.393157,4.925479,4
1379,52.359469,4.815569,9
1380,52.370876,4.941686,4
1381,52.345917,4.7867,4
1382,52.321724,4.944438,4
1383,52.344033,4.805524,4
1384,52.304871,4.96629,4
1385,52.37074,4.941497,4
1386,52.394459,4.92977,4
1387,52.322192,4.942306,3
1388,52.379693,4.810403,4
1389,52.367658,4.850555,4
1390,52.345799,4.786585,4
1391,52.360112,4.990796,4
1392,52.422449,4.890289,4
1393,52.361851,4.823246,4
1394,52.306647,5.019248,4
1395,52.390545,4.940461,4
1396,52.325989,4.983634,4
1397,52.380408,4.811407,4
1398,52.353351,4.778277,4
1399,52.29532,4.969737,4
1400,52.395575,4.93731,4
1401,52.355394,4.81477,4
1402,52.369268,4.833092,4
1403,52.407146,4.928919,4
1404,52.40984,4.890519,4
1405,52.303343,4.968841,4
1406,52.310063,4.972986,4
1407,52.40187,4.908329,4
1408,52.370703,4.941204,4
1409,52.38154,4.800274,4
1410,52.360127,4.981871,4
1411,52.349373,4.789516,4
1412,52.407549,4.928665,4
1413,52.416981,4.90477,20
1414,52.348975,4.91882,104
1415,52.402128,4.919082,4
1416,52.353667,4.861013,4
1417,52.361961,4.934891,4
1418,52.381422,4.867631,10
1419,52.301228,4.967996,4
1420,52.352858,4.771576,4
1421,52.35485,4.920417,4
1422,52.357963,4.907775,4
1423,52.351502,4.998769,4
1424,52.323593,4.870947,4
1425,52.337584,4.895669,1
1426,52.367434,4.831089,4
1427,52.420329,4.905969,4
1428,52.347637,4.814767,4
1429,52.38283,4.856614,4
1430,52.340656,4.793198,4
1431,52.351619,4.921464,4
1432,52.403069,4.961098,44
1433,52.38585,4.916331,4
1434,52.37339,4.943335,4
1435,52.381552,4.870494,4
1436,52.42033,4.89953,4
1437,52.381086,4.792261,4
1438,52.347817,4.937691,4
1439,52.360735,4.824757,4
1440,52.354863,4.778668,4
1441,52.342367,4.804739,4
1442,52.350319,4.815466,4
1443,52.409233,4.929544,4
1444,52.351575,4.99918,4
1445,52.346744,4.81968,4
1446,52.359429,4.940084,4
1447,52.420298,4.900471,4
1448,52.341732,4.869298,4
1449,52.343196,4.863133,4
1450,52.359465,4.820399,4
1451,52.308713,4.98033,67
1452,52.352335,4.997852,4
1453,52.360338,4.82438,4
1454,52.352074,4.995212,4
1455,52.380851,4.799094,4
1456,52.361103,4.82647,4
1457,52.379707,4.794982,4
1458,52.351829,4.804395,4
1459,52.342707,4.802621,4
1460,52.35238,4.823601,4
1461,52.360658,4.981969,4
1462,52.352427,4.998468,4
1463,52.361299,4.977588,4
1464,52.361452,4.9356,4
1465,52.350235,4.812943,4
1466,52.324067,4.963248,4
1467,52.354995,4.778064,4
1468,52.324529,4.867122,1
1469,52.317503,4.952531,4
1470,52.352037,4.80652,4
1471,52.34374,4.948327,4
1472,52.299918,4.978827,4
1473,52.40002,4.948285,4
1474,52.420523,4.896118,4
1475,52.36328,4.93661,4
1476,52.394344,4.903062,6
1477,52.367512,4.864167,4
1478,52.408588,4.929918,4
1479,52.40923,4.926385,4
1480,52.35537,4.882834,4
1481,52.351614,4.781237,4
1482,52.351207,4.938288,4
1483,52.32464,4.965252,4
1484,52.319387,4.966519,4
1485,52.348976,4.814735,4
1486,52.340273,4.916006,1
1487,52.392014,4.994918,4
1488,52.409478,4.925412,4
1489,52.383461,4.859118,6
1490,52.419818,4.89955,4
1491,52.416137,4.883261,4
1492,52.351072,4.869733,8
1493,52.350738,4.789365,4
1494,52.355151,4.993277,4
1495,52.361104,4.826734,4
1496,52.360233,4.821196,4
1497,52.362292,4.823299,4
1498,52.352647,4.997262,4
1499,52.345047,4.792494,4
1500,52.356413,4.978616,19
1501,52.402632,4.905602,4
1502,52.354031,4.936219,4
1503,52.409795,4.896927,4
1504,52.355476,4.926384,4
1505,52.320887,4.944167,4
1506,52.34865,4.934703,4
1507,52.408827,4.917689,4
1508,52.361635,4.981255,4
1509,52.355852,4.877794,4
1510,52.383223,4.815498,4
1511,52.403393,4.918378,4
1512,52.322563,4.942743,3
1513,52.352187,4.784253,4
1514,52.354781,4.939778,4
1515,52.374112,4.821724,4
1516,52.382063,4.856021,4
1517,52.369338,4.832709,4
1518,52.39498,4.763985,5
1519,52.321289,4.988928,4
1520,52.358498,4.924738,4
1521,52.330653,4.857794,4
1522,52.378965,4.79229,4
1523,52.346366,4.78326,4
1524,52.365737,4.837291,4
1525,52.300369,4.971742,4
1526,52.354333,4.816589,4
1527,52.346725,4.801072,4
1528,52.38028,4.857188,3
1529,52.339465,4.898613,4
1530,52.410592,4.894082,4
1531,52.352814,4.771709,4
1532,52.348911,4.77825,4
1533,52.293649,4.969885,4
1534,52.380192,4.81141,4
1535,52.298033,4.995615,4
1536,52.321609,4.962113,4
1537,52.348631,4.819539,4
1538,52.352639,4.817623,4
1539,52.35273,4.846655,4
1540,52.408031,4.900709,4
1541,52.410795,4.922018,17
1542,52.362345,4.823048,4
1543,52.353784,5.001377,4
1544,52.353315,4.778249,4
1545,52.342578,4.809403,4
1546,52.369437,4.832737,4
1547,52.413389,4.883909,4
1548,52.358293,4.994937,5
1549,52.350376,4.831243,4
1550,52.345744,4.800615,4
1551,52.298796,4.995242,4
1552,52.38374,4.837553,4
1553,52.35655,4.995173,4
1554,52.342983,4.873877,4
1555,52.361541,4.980023,4
1556,52.34985,5.002218,4
1557,52.356809,4.994686,4
1558,52.370731,4.941438,4
1559,52.381513,4.798586,4
1560,52.321802,4.941283,4
1561,52.361789,4.929798,4
1562,52.304309,5.016042,4
1563,52.361861,4.934451,4
1564,52.351196,4.769985,4
1565,52.353105,4.777518,4
1566,52.367988,4.836118,2
1567,52.380525,4.849797,4
1568,52.361178,4.943971,4
1569,52.348734,4.813006,4
1570,52.362647,4.926295,28
1571,52.402174,4.910309,1
1572,52.343233,4.824157,4
1573,52.361314,4.825513,4
1574,52.320323,4.944774,4
1575,52.350318,4.815334,4
1576,52.348261,4.784585,4
1577,52.321393,4.944749,4
1578,52.359462,4.819811,4
1579,52.357787,4.931454,52
1580,52.320478,4.96252,4
1581,52.334714,4.851495,1
1582,52.350319,4.81733,4
1583,52.347741,5.008547,3
1584,52.348517,4.935174,4
1585,52.381157,4.856399,4
1586,52.3431,4.803922,4
1587,52.319659,4.962249,4
1588,52.372283,4.947957,4
1589,52.321101,4.989061,4
1590,52.373927,4.820478,4
1591,52.38979,4.77531,10
1592,52.338441,4.89858,4
1593,52.328513,4.980486,4
1594,52.38079,4.799579,4
1595,52.407366,4.923274,4
1596,52.384802,4.873908,4
1597,52.406986,4.922514,4
1598,52.420944,4.902493,4
1599,52.372377,4.951378,4
1600,52.342571,4.806028,4
1601,52.381421,4.849228,4
1602,52.354315,4.82042,4
1603,52.345834,4.802595,4
1604,52.407403,4.966905,4
1605,52.406324,4.909662,15
1606,52.328929,4.981084,4
1607,52.362282,4.872524,4
1608,52.344205,4.826214,4
1609,52.338814,4.897505,8
1610,52.37273,4.833504,4
1611,52.348137,4.784997,4
1612,52.323406,4.861224,4
1613,52.357918,4.90779,4
1614,52.361414,4.977132,4
1615,52.352821,4.898745,34
1616,52.341824,4.910575,4
1617,52.416617,4.875774,4
1618,52.408454,4.93255,4
1619,52.351691,4.921624,4
1620,52.344017,4.947899,4
1621,52.38907,4.954813,4
1622,52.381673,4.84921,4
1623,52.348134,4.81344,4
1624,52.362545,4.932389,4
1625,52.344994,4.805365,4
1626,52.330973,4.862983,4
1627,52.371555,4.940725,4
1628,52.347237,4.806466,2
1629,52.315936,4.969133,4
1630,52.299878,4.993722,4
1631,52.353659,4.867413,4
1632,52.391694,4.954728,17
1633,52.364841,4.830108,4
1634,52.380922,4.858179,11
1635,52.380826,4.858753,6
1636,52.364919,4.94226,4
1637,52.345273,4.886207,4
1638,52.407996,4.930409,4
1639,52.346916,5.006265,4
1640,52.352096,4.999028,4
1641,52.381538,4.849212,4
1642,52.343756,4.796679,4
1643,52.408069,4.923546,4
1644,52.384329,4.866407,85
1645,52.360333,4.981575,4
1646,52.361314,4.825601,4
1647,52.326857,4.977128,4
1648,52.394981,4.764161,5
1649,52.348968,4.813003,4
1650,52.381971,4.853584,4
1651,52.338433,4.8988,4
1652,52.293054,4.9669,4
1653,52.373884,4.943345,4
1654,52.354358,4.812508,4
1655,52.323618,4.87256,4
1656,52.388556,4.88801,4
1657,52.321307,4.965621,4
1658,52.362197,4.979885,4
1659,52.347929,4.815644,4
1660,52.34507,4.8008,4
1661,52.328558,4.980589,4
1662,52.300382,4.996694,4
1663,52.340898,4.802234,4
1664,52.350888,4.799505,4
1665,52.300933,4.997525,4
1666,52.40591,4.913928,4
1667,52.328001,4.980506,4
1668,52.365379,4.835636,11
1669,52.407635,4.934616,4
1670,52.379618,4.855903,4
1671,52.395636,4.763975,7
1672,52.390401,4.938112,2
1673,52.378643,4.845003,13
1674,52.409123,4.931294,4
1675,52.321387,4.962892,4
1676,52.33085,4.865875,4
1677,52.343844,4.807288,4
1678,52.365516,4.926735,4
1679,52.374462,4.821558,4
1680,52.298552,4.992254,4
1681,52.366352,4.952964,4
1682,52.361769,4.872295,4
1683,52.352265,4.87763,4
1684,52.407094,4.922601,4
1685,52.36449,4.828233,4
1686,52.423684,4.891364,4
1687,52.374375,4.820296,4
1688,52.318572,4.967495,4
1689,52.344782,4.793481,4
1690,52.352751,4.773383,4
1691,52.382018,4.870209,4
1692,52.382258,4.869707,4
1693,52.343389,4.808027,4
1694,52.298546,4.998484,4
1695,52.30109,4.990428,4
1696,52.352645,4.772123,4
1697,52.41794,4.904172,4
1698,52.345699,4.784605,4
1699,52.346985,4.808098,4
1700,52.378999,4.85406,4
1701,52.408619,4.928669,4
1702,52.41361,4.880761,4
1703,52.373807,4.819922,4
1704,52.395638,4.764445,6
1705,52.417801,4.903086,4
1706,52.361955,4.977567,4
1707,52.322221,4.980163,4
1708,52.368697,4.832189,4
1709,52.300188,4.97126,4
1710,52.382459,4.791773,4
1711,52.407278,4.93534,4
1712,52.358993,4.819465,4
1713,52.35252,4.938319,4
1714,52.40203,4.91466,4
1715,52.373053,4.805174,4
1716,52.343517,4.802816,4
1717,52.349649,4.778343,4
1718,52.395393,4.763891,7
1719,52.295483,4.97,4
1720,52.385038,4.929265,38
1721,52.354752,4.902672,4
1722,52.372693,4.814385,4
1723,52.344757,4.808376,4
1724,52.373916,4.796307,4
1725,52.384577,4.879947,4
1726,52.357299,4.988047,4
1727,52.380401,4.872387,30
1728,52.408936,4.931664,4
1729,52.34319,4.906085,2
1730,52.40645,4.909808,13
1731,52.351094,4.7994,4
1732,52.344448,4.826401,4
1733,52.401974,4.907461,4
1734,52.348092,4.79216,4
1735,52.356969,4.991338,4
1736,52.321554,4.944601,4
1737,52.387938,4.949859,4
1738,52.326351,4.978995,4
1739,52.395151,4.764173,7
1740,52.360523,4.837003,6
1741,52.410404,4.881504,16
1742,52.30472,4.966878,4
1743,52.353075,4.826146,4
1744,52.349714,4.935529,4
1745,52.383818,4.91174,4
1746,52.344702,4.8044,4
1747,52.289667,4.969732,4
1748,52.342891,4.790894,4
1749,52.353085,4.996348,4
1750,52.352704,4.82364,4
1751,52.323326,4.942676,4
1752,52.402116,4.906901,4
1753,52.359737,4.991504,4
1754,52.32155,4.981181,4
1755,52.343951,4.792685,4
1756,52.324825,4.966776,4
1757,52.328363,4.981207,4
1758,52.352729,4.846479,4
1759,52.318016,4.991274,4
1760,52.300177,4.99155,4
1761,52.383587,4.835366,4
1762,52.368212,4.832195,4
1763,52.347068,4.781651,4
1764,52.323631,4.88406,4
1765,52.355279,4.820892,4
1766,52.347298,4.924415,4
1767,52.341761,4.869812,4
1768,52.348772,4.815178,4
1769,52.338945,4.898912,4
1770,52.422592,4.885863,4
1771,52.318556,4.955352,4
1772,52.352556,4.876276,4
1773,52.351454,4.781635,4
1774,52.338873,4.894393,4
1775,52.360789,4.824756,4
1776,52.353012,4.871515,4
1777,52.403901,4.917447,4
1778,52.378738,4.854195,4
1779,52.406019,4.909827,6
1780,52.369502,4.833133,4
1781,52.391292,4.933622,1
1782,52.351666,4.940734,4
1783,52.357362,4.987944,4
1784,52.353306,4.998093,16
1785,52.407519,4.911942,6
1786,52.329009,4.980981,4
1787,52.343453,4.813662,4
1788,52.32324,4.978657,4
1789,52.389612,4.958024,4
1790,52.406197,4.909502,13
1791,52.349383,4.77911,4
1792,52.303772,4.968001,4
1793,52.355791,4.991363,4
1794,52.292076,4.977624,4
1795,52.380216,4.857086,1
1796,52.32714,4.978357,4
1797,52.348093,4.785247,4
1798,52.320377,4.961758,4
1799,52.344107,4.950334,19
1800,52.347567,4.93809,4
1801,52.327275,4.981246,4
1802,52.365047,4.830105,4
1803,52.293002,4.993549,4
1804,52.383682,4.834733,0
1805,52.419069,4.896722,4
1806,52.36064,4.836958,7
1807,52.32077,4.989548,4
1808,52.379562,4.811286,4
1809,52.360227,4.83711,26
1810,52.341878,4.869796,4
1811,52.327567,4.982505,4
1812,52.346392,4.782952,4
1813,52.373406,4.942806,12
1814,52.369039,4.832287,4
1815,52.35177,5.000969,2
1816,52.3811,4.912827,6
1817,52.296633,4.980309,4
1818,52.353402,4.779466,4
1819,52.405791,4.908904,4
1820,52.303962,4.968557,4
1821,52.373663,4.819894,4
1822,52.323805,4.9783,4
1823,52.35044,4.787212,4
1824,52.380865,4.800063,4
1825,52.357552,4.921768,4
1826,52.360339,4.824615,4
1827,52.353722,4.801977,4
1828,52.364524,4.942279,4
1829,52.379105,4.796752,4
1830,52.377555,4.850817,4
1831,52.383889,4.856395,4
1832,52.350489,4.774046,4
1833,52.340945,4.904466,4
1834,52.344744,4.807525,4
1835,52.320017,4.961805,4
1836,52.361806,4.934129,4
1837,52.361725,4.929505,4
1838,52.346076,4.893345,4
1839,52.30498,5.01501,4
1840,52.362121,4.9762,4
1841,52.387247,4.955256,4
1842,52.351958,4.771207,4
1843,52.349536,4.8078,4
1844,52.353511,4.779582,4
1845,52.38205,4.869342,4
1846,52.28925,4.971392,4
1847,52.347497,4.7794,4
1848,52.373828,4.942817,4
1849,52.355427,4.998016,4
1850,52.320157,4.963168,4
1851,52.383358,4.856255,4
1852,52.363602,4.855786,4
1853,52.323679,4.88689,4
1854,52.413945,4.881375,4
1855,52.38236,4.870308,4
1856,52.348581,4.81474,4
1857,52.348569,4.934572,4
1858,52.34483,4.833059,10
1859,52.323406,4.859288,4
1860,52.381736,4.875573,4
1861,52.407014,4.911345,12
1862,52.379683,4.810168,4
1863,52.38145,4.869893,4
1864,52.407738,4.901652,4
1865,52.299316,4.971122,4
1866,52.343673,4.80729,4
1867,52.381727,4.871476,4
1868,52.381789,4.875529,4
1869,52.420885,4.903346,4
1870,52.402146,4.919008,4
1871,52.409478,4.925515,4
1872,52.354754,4.995482,4
1873,52.347468,4.924031,4
1874,52.355753,4.935365,4
1875,52.373488,4.861894,4
1876,52.316637,4.961486,4
1877,52.352418,4.796329,4
1878,52.338952,4.898383,4
1879,52.298026,4.996158,4
1880,52.415889,4.892774,4
1881,52.356601,4.908685,4
1882,52.347827,4.923983,4
1883,52.402076,4.919494,4
1884,52.369223,4.866966,4
1885,52.380346,4.840135,31
1886,52.359187,4.940321,8
1887,52.361705,4.936038,26
1888,52.394122,4.930905,4
1889,52.363281,4.981563,4
1890,52.416804,4.905404,4
1891,52.348448,4.908391,4
1892,52.345801,4.883398,4
1893,52.416108,4.90012,4
1894,52.324492,4.887952,4
1895,52.377349,4.850937,4
1896,52.342713,4.824295,4
1897,52.349572,4.807961,4
1898,52.34954,4.778227,4
1899,52.359168,4.940174,4
1900,52.347181,4.809563,4
1901,52.394979,4.763794,5
1902,52.33997,4.898856,4
1903,52.335175,4.828792,5
1904,52.305763,4.935095,15
1905,52.358977,4.907294,13
1906,52.361902,4.935684,4
1907,52.343258,4.808689,4
1908,52.38085,4.798859,4
1909,52.32073,4.945357,4
1910,52.361441,4.97719,4
1911,52.372172,4.949559,4
1912,52.348935,4.85012,4
1913,52.396588,4.936609,4
1914,52.373555,4.9442,4
1915,52.318169,4.99117,4
1916,52.326422,4.981415,4
1917,52.360426,4.979945,4
1918,52.340628,4.79314,4
1919,52.375306,4.793851,4
1920,52.34459,4.816597,4
1921,52.342418,4.950453,4
1922,52.350085,4.889132,4
1923,52.343242,4.807296,4
1924,52.348928,4.790431,4
1925,52.346208,4.93059,4
1926,52.383328,4.912685,4
1927,52.331491,4.874714,29
1928,52.368032,4.853795,4
1929,52.330903,4.867503,4
