volgnr,lat,lon,kwp
2690,52.422623,4.888715,2258
2691,52.346499,4.782686,2258
2692,52.344007,4.825996,2258
2693,52.364846,4.831048,4560
2694,52.343473,4.823405,2258
2695,52.419963,4.901739,2258
2696,52.40216,4.919934,1200
2697,52.346118,4.946983,5760
2698,52.321819,4.988659,2258
2699,52.300945,4.997994,2258
2700,52.383003,4.869214,5760
2701,52.346366,4.783055,2258
2702,52.327149,4.978064,2258
2703,52.359438,4.923628,2400
2704,52.361609,4.981182,2258
2705,52.401959,4.907946,2258
2706,52.343452,4.947934,23760
2707,52.300177,4.991316,2258
2708,52.328276,4.981853,2258
2709,52.307827,4.963095,2258
2710,52.353771,4.811664,2258
2711,52.359281,4.991919,2258
2712,52.346744,4.819357,2258
2713,52.365498,4.832023,2640
2714,52.301601,4.976613,7680
2715,52.38023,4.857834,6240
2716,52.34271,4.803003,2258
2717,52.307116,5.010858,2258
2718,52.364285,4.828236,1920
2719,52.325238,4.984477,2258
2720,52.37464,4.819074,1200
2721,52.387869,4.863942,2160
2722,52.377334,4.851451,1200
2723,52.409792,4.902571,2258
2724,52.350573,4.913608,6240
2725,52.374682,4.865493,1680
2726,52.407063,4.930478,2258
2727,52.3681,4.832989,2258
2728,52.308642,4.962442,2258
2729,52.346008,4.783177,2258
2730,52.327487,4.98233,2258
2731,52.346563,4.793589,2258
2732,52.416452,4.885418,2258
2733,52.342701,4.909333,720
2734,52.33051,4.857796,2258
2735,52.40805,4.911701,3360
2736,52.331103,4.863715,2258
2737,52.365379,4.835372,10800
2738,52.331155,4.865343,2258
2739,52.389785,4.906829,2258
2740,52.344099,4.787884,2258
2741,52.422802,4.890653,2258
2742,52.374025,4.849098,1200
2743,52.341406,4.909347,720
2744,52.349291,4.847078,2258
2745,52.343775,4.873838,2258
2746,52.380061,4.810031,2258
2747,52.347955,4.899737,2880
2748,52.395395,4.764067,7200
2749,52.303335,4.968782,2258
2750,52.307243,5.013994,2258
2751,52.361705,4.826272,2258
2752,52.295654,4.993349,2258
2753,52.352325,4.922674,720
2754,52.327981,4.982208,2258
2755,52.29696,4.980863,2258
2756,52.380746,4.858621,5760
2757,52.352786,4.854844,2258
2758,52.360672,4.980544,2258
2759,52.373811,4.942685,2258
2760,52.310828,4.975589,2258
2761,52.355135,4.88432,1680
2762,52.356174,4.998171,2258
2763,52.349487,4.814185,2258
2764,52.351222,4.905117,1440
2765,52.298819,4.999288,2258
2766,52.383268,4.832315,2258
2767,52.359392,4.825581,2258
2768,52.324553,4.864232,2258
2769,52.324471,4.965401,2258
2770,52.342623,4.907969,2160
2771,52.410671,4.960642,4800
2772,52.32321,4.87365,2258
2773,52.402721,4.905175,1440
2774,52.34345,4.824183,2258
2775,52.394982,4.764264,6000
2776,52.316259,4.961284,2258
2777,52.377296,4.850967,480
2778,52.38105,4.858368,2880
2779,52.378559,4.791781,0
2780,52.383334,4.916328,1440
2781,52.351827,4.998825,2258
2782,52.347491,4.909223,1920
2783,52.353668,4.937426,720
2784,52.360509,4.98015,2258
2785,52.356067,4.998362,2258
2786,52.424042,4.894873,2258
2787,52.325069,4.865048,2258
2788,52.363038,4.931811,13200
2789,52.35463,4.877647,6000
2790,52.347352,4.789543,2258
2791,52.325068,4.86075,2258
2792,52.382865,4.802695,69840
2793,52.317426,4.955905,2258
2794,52.349942,4.91765,19680
2795,52.360688,4.824053,2258
2796,52.388889,4.956504,2258
2797,52.410122,4.888914,2258
2798,52.341996,4.867916,7440
2799,52.346537,4.793663,2258
2800,52.381308,4.849758,5760
2801,52.417685,4.881509,6720
2802,52.402885,4.905688,1440
2803,52.380449,4.875001,15120
2804,52.300402,4.991387,2258
2805,52.351612,5.007516,6960
2806,52.300812,4.990518,2258
2807,52.418343,4.883971,2258
2808,52.347611,4.937634,2258
2809,52.394218,4.909381,720
2810,52.368964,4.862829,5760
2811,52.395224,4.764172,5520
2812,52.323429,4.983599,2258
2813,52.342853,4.909273,720
2814,52.361233,4.943956,720
2815,52.394981,4.764073,5040
2816,52.343478,4.826223,2258
2817,52.374158,4.862723,1440
2818,52.346484,4.793796,2258
2819,52.350171,5.009436,1920
2820,52.30096,4.994343,2258
2821,52.321162,4.982915,14160
2822,52.351568,4.804193,2258
2823,52.405667,4.909287,2258
2824,52.371013,4.854787,720
2825,52.29747,4.996163,2258
2826,52.351668,4.806217,2258
2827,52.350237,4.778981,2258
2828,52.331118,4.86103,2258
2829,52.317722,4.953072,2258
2830,52.342575,4.823402,2258
2831,52.347786,4.815646,2258
2832,52.346741,4.818888,2258
2833,52.306196,5.018343,45600
2834,52.40633,4.910838,11040
2835,52.351925,4.881905,5040
2836,52.369901,4.867575,1920
2837,52.344862,4.949901,2258
2838,52.364054,4.941197,9600
2839,52.397752,4.932792,14400
2840,52.342753,4.808226,2258
2841,52.368354,4.831679,2258
2842,52.348597,4.934616,2258
2843,52.296635,4.980543,2258
2844,52.321143,4.944898,4800
2845,52.360338,4.993319,2258
2846,52.352733,4.846948,480
2847,52.381665,4.875648,2258
2848,52.401791,4.919791,2258
2849,52.303145,4.9683,2258
2850,52.345733,4.886275,2258
2851,52.315919,4.969075,2258
2852,52.372461,4.855108,720
2853,52.389231,4.956647,2258
2854,52.370455,4.934731,12240
2855,52.346482,4.782789,2258
2856,52.310976,4.987436,59040
2857,52.353096,4.779132,2880
2858,52.308261,4.961405,2258
2859,52.360302,4.993378,2258
2860,52.339693,4.926034,7440
2861,52.407544,4.911133,13200
2862,52.396153,4.93773,77280
2863,52.338945,4.89853,2258
2864,52.291994,4.979486,2258
2865,52.355152,4.940185,480
2866,52.349561,4.869413,1440
2867,52.361,4.976769,2258
2868,52.319897,4.963112,2880
2869,52.374836,4.931118,10560
2870,52.380528,4.856083,720
2871,52.343394,4.790682,2258
2872,52.353885,4.873604,2258
2873,52.326773,4.98106,2258
2874,52.408071,4.855357,17520
2875,52.3467,4.881142,2258
2876,52.344221,4.814459,2258
2877,52.395222,4.76379,4800
2878,52.402604,4.920973,4080
2879,52.349555,4.807874,2258
2880,52.33094,4.871698,40560
2881,52.406428,4.910631,8880
2882,52.362402,4.858693,1200
2883,52.345053,4.806113,2258
2884,52.316797,4.960707,2258
2885,52.34667,4.789845,2258
2886,52.35418,4.851099,2258
2887,52.356062,4.76704,11040
2888,52.344773,4.809506,2258
2889,52.342001,4.90959,1680
2890,52.395466,4.763978,5520
2891,52.355819,4.991304,2258
2892,52.381848,4.856023,480
2893,52.356673,4.935972,1680
2894,52.350879,4.885322,3840
2895,52.376201,4.857324,3120
2896,52.419977,4.900857,2258
2897,52.345032,4.805511,2258
2898,52.372424,4.951818,2258
2899,52.347242,5.009578,720
2900,52.358519,4.994979,2258
2901,52.38709,4.948692,2258
2902,52.354331,4.812376,2258
2903,52.35486,4.883046,1440
2904,52.290383,4.973624,2258
2905,52.353474,4.878394,1440
2906,52.317589,4.966038,2160
2907,52.354768,4.994,2258
2908,52.347516,4.80269,3120
2909,52.303487,4.968502,2258
2910,52.406982,4.912168,67680
2911,52.366307,4.785999,2258
2912,52.363858,4.941698,38400
2913,52.352074,4.770912,2258
2914,52.388489,4.886659,8640
2915,52.352575,4.817155,2258
2916,52.362662,4.823367,2258
2917,52.374307,4.83416,3360
2918,52.39382,4.931613,2258
2919,52.353691,4.93656,720
2920,52.350059,4.884891,4080
2921,52.345619,4.886819,2258
2922,52.295665,4.970335,2258
2923,52.334073,4.885497,71520
2924,52.391041,4.926485,2258
2925,52.362948,4.872486,960
2926,52.347564,4.785181,2258
2927,52.358032,4.918035,2258
2928,52.350326,4.935537,2258
2929,52.317187,4.951918,2160
2930,52.347462,4.924677,2258
2931,52.326443,4.864841,2258
2932,52.299752,4.990513,2258
2933,52.319183,4.990428,2258
2934,52.346219,4.886358,2258
2935,52.424087,4.890712,2258
2936,52.38084,4.798448,1680
2937,52.323557,4.874849,2258
2938,52.353519,4.936151,1440
2939,52.420204,4.894886,720
2940,52.419527,4.90289,2258
2941,52.368289,4.833031,2258
2942,52.3734,4.943394,2258
2943,52.297758,4.996395,2258
2944,52.303235,4.968578,2258
2945,52.350735,4.774336,2258
2946,52.389153,4.957382,2258
2947,52.406025,4.911003,15360
2948,52.304976,4.967682,2258
2949,52.382518,4.837245,2258
2950,52.39076,4.954517,2258
2951,52.300451,4.96922,55920
2952,52.382665,4.804137,2258
2953,52.401921,4.907447,2258
2954,52.388931,4.955872,2258
2955,52.327417,4.977739,2258
2956,52.369404,4.83312,2258
2957,52.386132,4.901301,10320
2958,52.346346,4.950224,2258
2959,52.380686,4.829909,9120
2960,52.347033,4.819706,2258
2961,52.345045,4.793742,2258
2962,52.352939,4.995557,2258
2963,52.34845,4.813538,2258
2964,52.342805,4.809576,2258
2965,52.349025,4.78092,2258
2966,52.389642,4.90683,2258
2967,52.381541,4.849741,3840
2968,52.319882,4.989952,2258
2969,52.372746,4.862417,3840
2970,52.299245,4.992247,2258
2971,52.353547,4.994407,2258
2972,52.395151,4.763982,7200
2973,52.352381,4.823512,2258
2974,52.382227,4.800985,5520
2975,52.397212,4.930432,2258
2976,52.408714,4.932077,2258
2977,52.380574,4.858359,6240
2978,52.35368,4.874032,2258
2979,52.312801,4.977199,2258
2980,52.409478,4.802844,1440
2981,52.303736,4.967914,2258
2982,52.327996,4.978658,2258
2983,52.348874,4.78305,0
2984,52.356837,4.994627,2258
2985,52.348872,4.815177,2258
2986,52.322621,4.943622,3840
2987,52.395466,4.76389,5280
2988,52.381074,4.849776,5760
2989,52.329494,4.857749,2258
2990,52.325767,4.984091,2258
2991,52.347839,4.784502,720
2992,52.297857,4.980532,2258
2993,52.351685,4.904056,720
2994,52.351714,4.806422,2258
2995,52.359265,4.913882,1440
2996,52.364019,4.941447,9600
2997,52.383252,4.856256,1920
2998,52.356744,4.993821,2258
2999,52.348048,4.792116,2258
3000,52.351073,4.773773,2258
3001,52.377836,4.849272,14640
3002,52.317315,4.99106,2258
3003,52.346955,4.809258,2258
3004,52.401127,4.948465,2258
3005,52.350247,4.813295,2258
3006,52.362445,4.931935,8880
3007,52.381626,4.868716,1200
3008,52.361195,4.975724,15600
3009,52.37312,4.943088,2258
3010,52.324885,4.983688,2258
3011,52.400015,4.946772,2258
3012,52.348209,4.78664,2258
3013,52.347908,4.86952,0
3014,52.354052,4.786884,2258
3015,52.361765,4.944552,1440
3016,52.328279,4.980107,2258
3017,52.365701,4.934823,2258
3018,52.344169,4.805449,1920
3019,52.351071,4.807208,2258
3020,52.370505,4.859903,5760
3021,52.389457,4.916748,2258
3022,52.380841,4.849779,2880
3023,52.410976,4.895459,2258
3024,52.363799,4.985786,2258
3025,52.375941,4.857416,720
3026,52.367069,4.865362,1440
3027,52.402087,4.919656,2258
3028,52.361845,4.930018,2160
3029,52.363373,4.840917,2258
3030,52.365737,4.836997,10080
3031,52.374248,4.946587,2258
3032,52.383638,4.864418,4080
3033,52.346291,4.875791,2258
3034,52.389797,4.954277,2258
3035,52.298547,4.998645,2258
3036,52.350868,4.884735,3840
3037,52.400048,4.953148,2258
3038,52.296855,4.984499,22560
3039,52.350844,4.831237,4800
3040,52.299422,4.994166,2258
3041,52.388117,4.883711,33120
3042,52.383459,4.864494,1440
3043,52.347114,4.78168,2258
3044,52.320552,4.94552,3360
3045,52.409554,4.901471,2258
3046,52.35757,4.780583,2258
3047,52.419848,4.893479,3360
3048,52.342614,4.871431,2258
3049,52.326443,4.979347,2258
3050,52.373034,4.936878,2258
3051,52.301763,4.96651,2258
3052,52.342695,4.824149,2258
3053,52.407609,4.911735,9360
3054,52.360177,4.993629,2258
3055,52.387914,4.95785,2258
3056,52.325536,4.862915,2880
3057,52.382776,4.827034,2258
3058,52.397747,4.849897,6720
3059,52.324567,4.985348,2258
3060,52.353742,4.828236,2258
3061,52.347363,4.813552,2258
3062,52.4101,4.903214,2258
3063,52.342804,4.8094,2258
3064,52.32419,4.867625,2258
3065,52.408403,4.928348,2258
3066,52.379555,4.79494,2258
3067,52.353026,4.777724,2258
3068,52.300968,4.994123,2258
3069,52.346617,4.78468,2258
3070,52.381539,4.800039,5760
3071,52.349732,4.820303,2258
3072,52.374114,4.794352,2258
3073,52.342918,4.82375,2258
3074,52.364554,4.865523,19440
3075,52.356295,4.991153,2400
3076,52.34897,4.815175,2258
3077,52.361313,4.825205,2258
3078,52.325069,4.860985,2258
3079,52.323663,4.874408,2258
3080,52.381565,4.801478,4560
3081,52.344513,4.813442,2258
3082,52.374317,4.948436,2258
3083,52.352005,4.794456,2258
3084,52.38089,4.801282,5760
3085,52.350521,4.850703,960
3086,52.296636,4.980705,2258
3087,52.346746,4.819812,2258
3088,52.344484,4.791152,2258
3089,52.372415,4.951671,2258
3090,52.353409,4.861574,2258
3091,52.346388,4.949475,2258
3092,52.352738,4.938683,0
3093,52.381793,4.760072,2258
3094,52.323353,4.964487,2258
3095,52.39884,4.954585,2258
3096,52.347562,4.924837,2258
3097,52.364579,4.942278,960
3098,52.351623,4.804456,2258
3099,52.344016,4.820273,2258
3100,52.383891,4.856557,1680
3101,52.317076,4.946141,2258
3102,52.343608,4.900401,19440
3103,52.380957,4.849777,2880
3104,52.344567,4.805987,2258
3105,52.32278,4.98051,2258
3106,52.384799,4.96399,2258
3107,52.408999,4.93156,2258
3108,52.35034,4.832946,11520
3109,52.398879,4.955334,2258
3110,52.368401,4.83206,2258
3111,52.32374,4.865313,2258
3112,52.352075,4.881213,6000
3113,52.383633,4.80361,2258
3114,52.35367,4.935577,2400
3115,52.353056,4.77837,2258
3116,52.41277,4.883916,2258
3117,52.353401,4.811317,2258
3118,52.367717,4.829852,2258
3119,52.4231,4.899808,2258
3120,52.351761,4.881466,7680
3121,52.362997,4.823921,2258
3122,52.352747,4.880736,5280
3123,52.357095,4.851622,960
3124,52.321517,4.987077,2258
3125,52.303816,4.967429,2258
3126,52.405646,4.895224,2258
3127,52.323937,4.96435,2258
3128,52.370676,4.940954,2258
3129,52.416849,4.905286,2258
3130,52.407973,4.928676,2258
3131,52.352623,4.862581,2880
3132,52.352239,4.881696,5280
3133,52.35464,4.784043,2160
3134,52.384803,4.873819,2160
3135,52.348129,4.785056,2258
3136,52.353323,4.811905,2258
3137,52.381305,4.84923,4800
3138,52.416896,4.805378,26400
3139,52.350553,4.772254,2258
3140,52.357938,4.780387,2258
3141,52.365955,4.851339,1440
3142,52.351948,4.881053,5280
3143,52.350597,4.912903,2258
3144,52.342127,4.79968,2258
3145,52.352113,4.879525,3360
3146,52.381691,4.837299,2258
3147,52.409475,4.893183,2258
3148,52.346675,4.78374,2258
3149,52.361399,4.826275,2258
3150,52.407291,4.910827,12480
3151,52.29888,4.969557,2258
3152,52.34631,4.802178,2258
3153,52.379535,4.796321,2258
3154,52.321876,4.941503,3360
3155,52.355728,4.923886,1440
3156,52.380806,4.800783,1680
3157,52.395223,4.763893,5280
3158,52.347373,4.817559,1920
3159,52.381223,4.837114,2258
3160,52.407115,4.923085,2258
3161,52.346341,4.801282,2258
3162,52.382538,4.826214,2258
3163,52.321654,4.98759,2258
3164,52.296708,4.991566,2258
3165,52.373672,4.94881,2258
3166,52.359397,4.981041,2258
3167,52.352613,4.797457,2258
3168,52.36545,4.827531,1440
3169,52.3923,4.994093,17760
3170,52.346742,4.819093,2258
3171,52.380385,4.830926,8880
3172,52.356869,4.884285,2258
3173,52.410938,4.88842,2258
3174,52.372935,4.870858,2400
3175,52.349147,4.875391,2160
3176,52.327194,4.859977,2258
3177,52.396398,4.933702,28800
3178,52.325206,4.982805,2258
3179,52.304293,5.01635,2258
3180,52.349981,4.814194,2258
3181,52.363587,4.936665,1440
3182,52.380515,4.849269,1440
3183,52.344603,4.806133,2258
3184,52.35976,4.981933,2258
3185,52.409063,4.929296,2258
3186,52.371695,4.936979,1440
3187,52.423113,4.887783,2258
3188,52.382227,4.788251,2258
3189,52.347664,4.788996,2258
3190,52.342331,4.895778,720
3191,52.388519,4.887364,2880
3192,52.419909,4.906282,2258
3193,52.352285,4.784002,1440
3194,52.353102,4.995834,2258
3195,52.354271,4.93767,720
3196,52.394983,4.764352,5040
3197,52.323513,4.963825,3840
3198,52.400946,4.912967,2258
3199,52.346541,4.80172,2258
3200,52.324382,4.86422,2258
3201,52.374076,4.946236,2258
3202,52.382163,4.85602,480
3203,52.331482,4.870313,31200
3204,52.381934,4.869388,1440
3205,52.308638,4.979187,39120
3206,52.30483,5.015598,2258
3207,52.299012,4.992484,2258
3208,52.355576,4.926545,1920
3209,52.367809,4.861976,0
3210,52.350887,4.997219,2258
3211,52.355327,4.924962,2880
3212,52.35243,4.993683,2258
3213,52.385528,4.848811,22800
3214,52.386231,4.919176,1920
3215,52.343733,4.874705,2258
3216,52.326318,4.861058,2258
3217,52.386841,4.949517,2258
3218,52.303462,4.969118,2258
3219,52.378399,4.929715,2258
3220,52.300638,4.992235,2160
3221,52.42279,4.892079,2258
3222,52.353948,4.847344,17280
3223,52.353059,4.99651,2258
3224,52.406467,4.966164,4800
3225,52.387242,4.922735,2258
3226,52.368275,4.830168,2258
3227,52.374328,4.948774,2258
3228,52.297589,4.98093,2258
3229,52.389568,4.906449,2258
3230,52.352705,4.806952,2258
3231,52.383221,4.835679,2258
3232,52.299067,4.99804,2258
3233,52.350913,5.002693,2258
3234,52.410721,4.888143,2258
3235,52.353651,4.778596,2258
3236,52.403262,4.910048,2258
3237,52.414378,4.881561,2258
3238,52.342571,4.791353,2258
3239,52.374831,4.948886,2258
3240,52.348557,4.880402,2258
3241,52.343881,4.824119,2258
3242,52.331278,4.870873,30000
3243,52.358143,4.992913,2258
3244,52.339187,4.89841,2258
3245,52.387427,4.954917,2258
3246,52.36404,4.875513,1440
3247,52.389553,4.94404,2258
3248,52.356349,4.904034,1440
3249,52.356067,4.934965,6720
3250,52.362553,4.87669,960
3251,52.359425,4.924817,2258
3252,52.356056,4.872801,720
3253,52.394963,4.898207,3600
3254,52.376535,4.876147,1440
3255,52.358936,4.921636,2258
3256,52.352196,4.90816,1200
3257,52.362254,4.874168,720
3258,52.343235,4.923958,1440
3259,52.357288,4.872875,2258
3260,52.315582,4.986046,2258
3261,52.357052,4.876489,720
3262,52.355564,4.898847,1440
3263,52.358877,4.911244,3840
3264,52.355797,4.934909,3600
3265,52.360865,4.883477,4320
3266,52.342665,4.925373,2258
3267,52.353541,4.889989,2640
3268,52.357961,4.922674,3360
3269,52.322952,4.991435,2258
3270,52.386447,4.954706,2258
3271,52.355345,4.874732,2258
3272,52.342213,4.924585,2258
3273,52.352241,4.90813,1440
3274,52.355285,4.930262,2880
3275,52.418266,4.90677,2258
3276,52.374663,4.873423,1680
3277,52.354156,4.906157,1440
3278,52.356763,4.908522,1920
3279,52.353196,4.924617,2258
3280,52.354057,4.926561,2258
3281,52.356682,4.938247,2258
3282,52.353463,4.928563,2160
3283,52.377652,4.87659,1440
3284,52.330038,4.812456,5760
3285,52.412734,4.907712,2258
3286,52.35797,4.922762,1920
3287,52.353072,4.911423,2258
3288,52.361152,4.925151,1680
3289,52.354431,4.925647,4320
3290,52.341968,4.923986,2258
3291,52.37186,4.861444,3600
3292,52.356709,4.908566,960
3293,52.353047,4.927863,1440
3294,52.342197,4.925187,2258
3295,52.352391,4.923452,1440
3296,52.353278,4.911216,2400
3297,52.35581,4.899681,5760
3298,52.354636,4.909381,3360
3299,52.357247,4.895144,1920
3300,52.416945,4.89576,2258
3301,52.359184,4.925142,2880
3302,52.356148,4.935111,8160
3303,52.357239,4.895217,2258
3304,52.415803,4.893348,2258
3305,52.408565,4.901394,2258
3306,52.359179,4.92388,2258
3307,52.40869,4.901186,2258
3308,52.37261,4.950876,4320
3309,52.32666,4.979711,2258
3310,52.356311,4.935344,960
3311,52.353761,4.820809,2258
3312,52.35314,4.867742,4560
3313,52.369533,4.867741,1440
3314,52.351639,4.999164,2258
3315,52.424206,4.893431,2258
3316,52.352475,4.880108,4800
3317,52.315065,4.971517,43920
3318,52.389441,4.950329,15360
3319,52.356838,4.876873,2258
3320,52.359707,4.852956,2640
3321,52.370242,4.863239,2258
3322,52.406337,4.96499,1440
3323,52.350314,5.009171,2400
3324,52.411872,4.907927,2258
3325,52.365062,4.874943,3120
3326,52.352309,4.92313,2258
3327,52.386,4.957898,2258
3328,52.355331,4.933006,2400
3329,52.361828,4.867097,3840
3330,52.360625,4.879809,720
3331,52.391735,4.924774,2258
3332,52.361832,4.865996,720
3333,52.361821,4.873703,2258
3334,52.360807,4.86981,1440
3335,52.320477,4.944626,2880
3336,52.343817,4.792555,2258
3337,52.392966,4.854054,32400
3338,52.384916,4.877182,21360
3339,52.361892,4.977421,2258
3340,52.343946,4.80598,2258
3341,52.304039,4.967031,2258
3342,52.301095,4.997025,2258
3343,52.323402,4.860154,2258
3344,52.34283,4.949774,2258
3345,52.360383,4.969948,4320
3346,52.381891,4.793029,2258
3347,52.344029,4.802619,2258
3348,52.352262,4.997266,2258
3349,52.376597,4.794686,2258
3350,52.41549,4.906991,2258
3351,52.298967,4.968779,2258
3352,52.327601,4.981404,2258
3353,52.352961,4.779002,2258
3354,52.331051,4.864259,3360
3355,52.317725,4.966418,2640
3356,52.327073,4.979693,2258
3357,52.344301,4.817965,1920
3358,52.304191,4.964215,2258
3359,52.297757,4.99616,2258
3360,52.293509,4.968083,2258
3361,52.353163,4.856645,720
3362,52.382926,4.806043,2258
3363,52.342927,4.79082,2258
3364,52.350513,4.799715,2258
3365,52.357202,4.855393,13200
3366,52.376261,4.795924,2258
3367,52.350885,4.773952,2258
3368,52.402321,4.906399,2258
3369,52.368382,4.831914,2258
3370,52.344594,4.953029,2258
3371,52.299382,4.969274,2258
3372,52.39213,4.924696,2258
3373,52.352167,4.887993,2640
3374,52.415864,4.906164,2258
3375,52.351317,4.886961,2160
3376,52.378446,4.85696,720
3377,52.343179,4.925661,2258
3378,52.343199,4.923885,2258
3379,52.329767,4.812151,5760
3380,52.354632,4.910541,3360
3381,52.355101,4.852028,2258
3382,52.341763,4.924472,2258
3383,52.353223,4.911055,2258
3384,52.357401,4.904111,1440
3385,52.357371,4.888111,1680
3386,52.358983,4.924308,720
3387,52.350432,5.001098,2258
3388,52.422516,5.002352,2258
3389,52.329634,4.812446,6720
3390,52.359185,4.877139,2258
3391,52.383835,4.870452,2160
3392,52.363621,4.978212,18240
3393,52.357417,4.87785,1440
3394,52.354335,4.882186,2880
3395,52.356379,4.938969,2258
3396,52.329713,4.812108,3600
3397,52.354455,4.911115,2258
3398,52.391291,4.928363,7200
3399,52.416185,4.896607,2258
3400,52.355709,4.917002,1440
3401,52.341387,4.799088,2258
3402,52.383846,4.963691,2258
3403,52.399541,4.921269,2258
3404,52.354293,4.924665,1680
3405,52.364808,4.86207,1440
3406,52.368471,4.867298,1920
3407,52.352162,4.895464,720
3408,52.41493,4.899531,2258
3409,52.415768,4.906856,2258
3410,52.406055,4.914103,2258
3411,52.352374,4.923481,2258
3412,52.392035,4.937229,2258
3413,52.359297,4.924319,2258
3414,52.39168,4.931503,2258
3415,52.354955,4.899411,3360
3416,52.35572,4.933677,2258
3417,52.315543,4.987674,2258
3418,52.354481,4.868108,2258
3419,52.35455,4.807442,5280
3420,52.351214,4.935073,2258
3421,52.354882,4.894759,1440
3422,52.366837,4.86557,1920
3423,52.415605,4.906387,2258
3424,52.386727,4.947932,720
3425,52.360405,4.991924,2258
3426,52.365247,4.863842,2160
3427,52.390456,4.873725,14640
3428,52.352104,4.892338,720
3429,52.383238,4.877774,720
3430,52.408172,4.901853,2258
3431,52.341935,4.924764,2258
3432,52.353535,4.92868,2160
3433,52.354593,4.852958,3360
3434,52.342966,4.924152,2258
3435,52.363949,4.875191,1440
3436,52.348813,4.937182,2258
3437,52.343201,4.924531,2258
3438,52.361159,4.862084,2400
3439,52.353879,4.929249,3120
3440,52.40827,4.901867,2258
3441,52.360898,4.859885,720
3442,52.352937,4.885225,3360
3443,52.360222,4.882295,3840
3444,52.354554,4.864423,720
3445,52.369791,4.858957,3360
3446,52.353479,4.896697,2880
3447,52.329891,4.811724,6720
3448,52.405938,4.913972,2258
3449,52.365194,4.874266,1440
3450,52.353696,4.99602,2258
3451,52.415834,4.89445,2880
3452,52.342505,4.923349,2258
3453,52.351435,4.936465,4800
3454,52.419573,4.894408,2258
3455,52.357422,4.922856,720
3456,52.354651,4.872142,2258
3457,52.365012,4.877909,2880
3458,52.350448,5.00892,2258
3459,52.342107,4.925041,2258
3460,52.355514,4.89757,2880
3461,52.35357,4.89266,1440
3462,52.38409,4.871066,720
3463,52.353942,4.933945,4320
3464,52.368162,4.874849,2880
3465,52.361961,4.87699,960
3466,52.361545,4.868201,720
3467,52.41604,4.894315,2258
3468,52.391262,4.927981,2258
3469,52.35927,4.924231,2258
3470,52.39266,4.924559,2258
3471,52.364799,4.862012,2400
3472,52.32985,4.812678,9120
3473,52.361526,4.865853,1440
3474,52.356948,4.98758,2258
3475,52.390079,4.865811,1680
3476,52.354488,4.888584,2640
3477,52.355913,4.934703,1440
3478,52.377912,4.876557,960
3479,52.351182,4.935998,2258
3480,52.355537,4.898773,4320
3481,52.353004,4.935407,720
3482,52.35035,5.009097,2400
3483,52.351786,4.934172,2880
3484,52.353674,4.927342,1440
3485,52.355186,4.873105,4320
3486,52.354597,4.933586,2258
3487,52.392768,4.924528,2258
3488,52.362582,4.866824,720
3489,52.355006,4.900834,2880
3490,52.32933,4.857164,2258
3491,52.342057,4.923779,2258
3492,52.354104,4.93158,2258
3493,52.354372,4.931342,2258
3494,52.350828,4.890401,2160
3495,52.410249,4.906622,2258
3496,52.416371,4.898265,4560
3497,52.343256,4.924633,1920
3498,52.382786,4.961307,2258
3499,52.380882,4.974426,11520
3500,52.353968,4.880487,4320
3501,52.373789,4.858572,4320
3502,52.355723,4.872717,2880
3503,52.351215,4.896928,19920
3504,52.355999,4.926717,720
3505,52.357653,4.901877,720
3506,52.343709,4.911935,2640
3507,52.316184,4.986113,1920
3508,52.376864,4.875248,960
3509,52.369098,4.941969,6480
3510,52.353785,4.995843,2258
3511,52.350073,5.009628,2258
3512,52.358916,4.923222,1440
3513,52.355242,4.894902,2640
3514,52.357435,4.873769,2258
3515,52.360671,4.990821,11280
3516,52.357659,4.930501,14880
3517,52.362066,4.870148,720
3518,52.358533,4.888656,2258
3519,52.377687,4.876413,1200
3520,52.391388,4.93487,720
3521,52.360989,4.823183,1920
3522,52.418444,4.90618,2258
3523,52.407307,4.967273,2258
3524,52.352831,4.932488,720
3525,52.35606,4.871524,2258
3526,52.365508,4.874248,1200
3527,52.360662,4.879926,720
3528,52.35791,4.856941,1680
3529,52.354094,4.926648,1440
3530,52.352868,4.907653,2400
3531,52.353278,4.924822,1440
3532,52.304038,5.015003,6000
3533,52.35183,4.936417,720
3534,52.355628,4.899081,3600
3535,52.391729,4.932457,2258
3536,52.354068,4.852055,1920
3537,52.35415,4.934295,4800
3538,52.354539,4.852944,3840
3539,52.354428,4.955884,28560
3540,52.341917,4.92472,2258
3541,52.361243,4.866957,720
3542,52.354304,4.852536,2258
3543,52.342552,4.923994,0
3544,52.357693,4.873046,5040
3545,52.37084,4.866478,28800
3546,52.396736,4.92337,2258
3547,52.365463,4.874102,960
3548,52.316066,4.985748,2258
3549,52.359028,4.922046,2258
3550,52.343554,4.925143,720
3551,52.353135,4.922813,2258
3552,52.350405,5.001157,2258
3553,52.40681,4.964133,2258
3554,52.383702,4.963722,2258
3555,52.396287,4.923566,2258
3556,52.352645,4.888516,1200
3557,52.36478,4.986174,2400
3558,52.391474,4.936309,2258
3559,52.410153,4.907328,2258
3560,52.356238,4.877393,2258
3561,52.358007,4.860756,1440
3562,52.341872,4.924662,2258
3563,52.315721,4.987218,2258
3564,52.351462,4.936524,1440
3565,52.349868,5.010011,1200
3566,52.354852,4.958595,49920
3567,52.389961,4.942553,2258
