MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,"Aantal Aansluitingen",%Leveringsrichting,"%Fysieke status","%Defintieve aansl (NRM)","%Soort aansluiting","Soort aansluiting Naam",SJV,"%SJV laag tarief","%Slimme Meter","Gemiddeld aantal telwielen"
,"GAS Liander",,Kastelenstraat,1083CC,1083CC,AMSTERDAM,NL,GAS,KVB,16,100,100,100,81,G4,1287,0,12.5,
"Liander N.V.","Liander N.V. (NW)",,Kastelenstraat,1083CC,1083CC,AMSTERDAM,NL,ELK,KVB,41,100,85.37,100,44,1x25,5687,24.39,4.88,1.3
,"GAS Liander",,Kastelenstraat,1083CD,1083CG,AMSTERDAM,NL,GAS,KVB,24,100,100,100,50,G6,3439,0,16.67,
"Liander N.V.","Liander N.V. (NW)",,Kastelenstraat,1083CD,1083CG,AMSTERDAM,NL,ELK,KVB,43,97.67,83.72,100,42,3x25,3633,18.6,9.3,1.1
,"Liander N.V. (NW)",,Holtmeulen,1083CH,1083CH,AMSTERDAM,NL,ELK,KVB,24,100,95.83,100,63,1x25,3389,25,20.83,1.1
,"GAS Liander",,Holtmeulen,1083CH,1083CH,AMSTERDAM,NL,GAS,KVB,16,100,100,100,69,G6,2106,0,31.25,
,"GAS Liander",,Roffart,1083CJ,1083CJ,AMSTERDAM,NL,GAS,KVB,22,100,100,100,82,G6,2749,0,9.09,
"Liander N.V.","Liander N.V. (NW)",,Roffart,1083CJ,1083CJ,AMSTERDAM,NL,ELK,KVB,24,91.67,91.67,100,67,3x25,5783,16.67,8.33,1.1
"Liander N.V.","GAS Liander",,"Van Heenvlietlaan",1083CK,1083CL,AMSTERDAM,NL,GAS,KVB,26,100,92.31,100,85,G4,515,0,84.62,
,"Liander N.V. (NW)",,"Van Heenvlietlaan",1083CK,1083CL,AMSTERDAM,NL,ELK,KVB,35,100,82.86,100,51,1x25,6651,85.71,71.43,1.5
,"GAS Liander",,"Van Heenvlietlaan",1083CM,1083CM,AMSTERDAM,NL,GAS,KVB,23,100,100,100,100,G4,39,0,100,
,"Liander N.V. (NW)",,"Van Heenvlietlaan",1083CM,1083CM,AMSTERDAM,NL,ELK,KVB,25,100,100,100,76,1x25,2690,100,100,
"Liander N.V.","Liander N.V. (NW)",,"Van Heenvlietlaan",1083CN,1083CR,AMSTERDAM,NL,ELK,KVB,22,100,90.91,100,50,3x25,2784,4.55,0,1
,"GAS Liander",,"Van Heenvlietlaan",1083CR,1083CR,AMSTERDAM,NL,GAS,KVB,11,100,90.91,100,100,G4,130,0,0,
"Liander N.V.","Liander N.V. (NW)",,"Van Heenvlietlaan",1083CS,1083CS,AMSTERDAM,NL,ELK,KVB,26,100,84.62,100,35,1x35,2010,3.85,3.85,1
,"GAS Liander",,"Van Heenvlietlaan",1083CS,1083CS,AMSTERDAM,NL,GAS,KVB,12,100,91.67,100,100,G4,98,0,0,
,"GAS Liander",,Wamberg,1083CT,1083CT,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,1167,0,0,
"Liander N.V.","Liander N.V. (NW)",,Wamberg,1083CT,1083CT,AMSTERDAM,NL,ELK,KVB,33,100,96.97,100,94,1x35,1328,3.03,3.03,1
,"GAS Liander",,Wamberg,1083CV,1083CV,AMSTERDAM,NL,GAS,KVB,24,100,100,100,96,G4,1017,0,0,
,"Liander N.V. (NW)",,Wamberg,1083CV,1083CV,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,91,1x35,1516,0,0,1
,"Liander N.V. (NW)",,Wamberg,1083CW,1083CW,AMSTERDAM,NL,ELK,KVB,12,100,100,100,75,1x25,2579,8.33,8.33,1
,"GAS Liander",,Wamberg,1083CW,1083CW,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,38,0,8.33,
,"Liander N.V. (NW)",,Wamberg,1083CX,1083CX,AMSTERDAM,NL,ELK,KVB,18,100,100,100,72,1x25,2748,5.56,5.56,1
,"GAS Liander",,Wamberg,1083CX,1083CX,AMSTERDAM,NL,GAS,KVB,17,100,100,100,100,G4,47,0,5.88,
"Liander N.V.","GAS Liander",,Wamberg,1083CZ,1083CZ,AMSTERDAM,NL,GAS,KVB,19,100,94.74,100,95,G4,33,0,15.79,
,"Liander N.V. (NW)",,Wamberg,1083CZ,1083CZ,AMSTERDAM,NL,ELK,KVB,18,100,100,100,83,1x25,2698,22.22,22.22,1
,"Liander N.V. (NW)",,Kanteel,1083DA,1083DA,AMSTERDAM,NL,ELK,KVB,30,100,100,100,80,1x25,2578,10,3.33,1.1
,"GAS Liander",,Kanteel,1083DA,1083DA,AMSTERDAM,NL,GAS,KVB,28,100,100,100,100,G4,1158,0,3.57,
,"Liander N.V. (NW)",,Kanteel,1083DB,1083DB,AMSTERDAM,NL,ELK,KVB,51,100,100,100,82,1x25,2489,5.88,0,1.1
,"GAS Liander",,Kanteel,1083DB,1083DB,AMSTERDAM,NL,GAS,KVB,46,100,100,100,100,G4,1047,0,0,
,"GAS Liander",,Kanteel,1083DC,1083DC,AMSTERDAM,NL,GAS,KVB,28,100,100,100,100,G4,1062,0,0,
,"Liander N.V. (NW)",,Kanteel,1083DC,1083DC,AMSTERDAM,NL,ELK,KVB,31,100,100,100,58,1x25,3018,9.68,0,1.1
,"Liander N.V. (NW)",,"Van Heenvlietlaan",1083DD,1083DD,AMSTERDAM,NL,ELK,KVB,64,100,95.31,100,88,1x35,3637,15.63,10.94,1.1
,"GAS Liander",,"Van Heenvlietlaan",1083DD,1083DD,AMSTERDAM,NL,GAS,KVB,59,100,98.31,100,100,G4,847,0,10.17,
,"GAS Liander",,"Van Nijenrodeweg",1083EA,1083EA,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,219,0,6.25,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EA,1083EA,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,59,1x25,1673,9.09,4.55,1.1
,"GAS Liander",,"Van Nijenrodeweg",1083EB,1083EB,AMSTERDAM,NL,GAS,KVB,16,100,93.75,100,94,G4,233,0,18.75,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EB,1083EB,AMSTERDAM,NL,ELK,KVB,16,100,100,100,81,1x25,2212,18.75,18.75,1
,"GAS Liander",,"Van Nijenrodeweg",1083EC,1083EC,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,512,0,18.75,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EC,1083EC,AMSTERDAM,NL,ELK,KVB,19,100,100,100,84,1x25,1680,21.05,15.79,1.1
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083ED,1083ED,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,1x25,2504,12.5,12.5,1
,"GAS Liander",,"Van Nijenrodeweg",1083ED,1083ED,AMSTERDAM,NL,GAS,KVB,16,100,93.75,100,100,G4,190,0,12.5,
,"GAS Liander",,"Van Nijenrodeweg",1083EE,1083EE,AMSTERDAM,NL,GAS,KVB,16,100,93.75,100,100,G4,162,0,6.25,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EE,1083EE,AMSTERDAM,NL,ELK,KVB,21,100,100,100,76,1x25,1738,9.52,4.76,1.1
,"GAS Liander",,"Van Nijenrodeweg",1083EG,1083EG,AMSTERDAM,NL,GAS,KVB,15,100,93.33,100,100,G4,165,0,6.67,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EG,1083EG,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,65,1x25,2661,5.88,5.88,1
,"GAS Liander",,"Van Nijenrodeweg",1083EH,1083EH,AMSTERDAM,NL,GAS,KVB,16,100,93.75,100,100,G4,158,0,6.25,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EH,1083EH,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,84,1x25,2838,10.53,5.26,1.1
"Liander N.V.","GAS Liander",,"Van Nijenrodeweg",1083EJ,1083EJ,AMSTERDAM,NL,GAS,KVB,16,100,75,100,94,G4,217,0,0,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EJ,1083EJ,AMSTERDAM,NL,ELK,KVB,16,100,100,100,88,1x25,2295,6.25,6.25,1
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EK,1083EK,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,81,1x25,2298,4.76,0,1.1
"Liander N.V.","GAS Liander",,"Van Nijenrodeweg",1083EK,1083EK,AMSTERDAM,NL,GAS,KVB,16,100,68.75,100,81,G4,169,0,0,
"Liander N.V.","GAS Liander",,"Van Nijenrodeweg",1083EL,1083EL,AMSTERDAM,NL,GAS,KVB,16,100,87.5,100,94,G4,191,0,6.25,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EL,1083EL,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,2040,6.25,6.25,1
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EM,1083EM,AMSTERDAM,NL,ELK,KVB,22,100,100,100,91,1x25,1889,0,0,1
,"GAS Liander",,"Van Nijenrodeweg",1083EM,1083EM,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,169,0,0,
,"GAS Liander",,"Van Nijenrodeweg",1083EN,1083EN,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,196,0,6.25,
,"Liander N.V. (NW)",,"Van Nijenrodeweg",1083EN,1083EN,AMSTERDAM,NL,ELK,KVB,20,100,90,100,80,1x25,2375,20,5,1.2
"Liander N.V.","Liander N.V. (NW)",,Weerdestein,1083GA,1083GA,AMSTERDAM,NL,ELK,KVB,28,100,82.14,100,36,1x35,2442,14.29,7.14,1
,"GAS Liander",,Weerdestein,1083GA,1083GA,AMSTERDAM,NL,GAS,KVB,11,100,100,100,100,G4,203,0,9.09,
,"GAS Liander",,Weerdestein,1083GB,1083GB,AMSTERDAM,NL,GAS,KVB,11,100,90.91,100,100,G4,19,0,0,
,"Liander N.V. (NW)",,Weerdestein,1083GB,1083GB,AMSTERDAM,NL,ELK,KVB,12,100,100,100,50,1x35,2137,0,0,1
,"GAS Liander",,Weerdestein,1083GC,1083GC,AMSTERDAM,NL,GAS,KVB,11,100,100,100,100,G4,37,0,0,
,"Liander N.V. (NW)",,Weerdestein,1083GC,1083GC,AMSTERDAM,NL,ELK,KVB,13,100,100,100,62,1x35,2615,7.69,0,1.1
,"GAS Liander",,Weerdestein,1083GD,1083GD,AMSTERDAM,NL,GAS,KVB,10,100,70,100,80,G4,19,0,0,
,"Liander N.V. (NW)",,Weerdestein,1083GD,1083GD,AMSTERDAM,NL,ELK,KVB,12,100,100,100,50,1x35,3242,8.33,0,1.1
,"Liander N.V. (NW)",,Weerdestein,1083GE,1083GE,AMSTERDAM,NL,ELK,KVB,13,100,100,100,69,3x25,2693,23.08,15.38,1.1
"Liander N.V.","GAS Liander",,Weerdestein,1083GE,1083GE,AMSTERDAM,NL,GAS,KVB,10,100,90,100,100,G4,24,0,20,
,"GAS Liander",,Weerdestein,1083GG,1083GG,AMSTERDAM,NL,GAS,KVB,11,100,90.91,100,100,G4,137,0,0,
"Liander N.V.","Liander N.V. (NW)",,Weerdestein,1083GG,1083GG,AMSTERDAM,NL,ELK,KVB,29,100,89.66,100,41,1x25,2049,3.45,0,1
"Liander N.V.","GAS Liander",,Weerdestein,1083GH,1083GH,AMSTERDAM,NL,GAS,KVB,13,100,53.85,100,100,G4,1111,0,7.69,
,"Liander N.V. (NW)",,Weerdestein,1083GH,1083GH,AMSTERDAM,NL,ELK,KVB,13,100,92.31,100,62,1x35,2891,30.77,7.69,1.2
,"GAS Liander",,Weerdestein,1083GJ,1083GJ,AMSTERDAM,NL,GAS,KVB,10,100,100,100,100,G4,32,0,0,
,"Liander N.V. (NW)",,Weerdestein,1083GJ,1083GJ,AMSTERDAM,NL,ELK,KVB,12,100,100,100,75,1x35,1965,0,0,1
,"Liander N.V. (NW)",,Weerdestein,1083GK,1083GK,AMSTERDAM,NL,ELK,KVB,18,100,100,100,78,1x35,2312,0,0,1
,"GAS Liander",,Weerdestein,1083GK,1083GK,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,34,0,0,
,"GAS Liander",,Weerdestein,1083GL,1083GL,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,38,0,5.56,
,"Liander N.V. (NW)",,Weerdestein,1083GL,1083GL,AMSTERDAM,NL,ELK,KVB,18,100,100,100,89,1x35,1684,5.56,5.56,1
,"GAS Liander",,Weerdestein,1083GM,1083GN,AMSTERDAM,NL,GAS,KVB,19,100,100,100,100,G4,22,0,0,
,"Liander N.V. (NW)",,Weerdestein,1083GM,1083GM,AMSTERDAM,NL,ELK,KVB,13,100,100,100,54,3x25,3051,7.69,0,1.1
,"Liander N.V. (NW)",,Weerdestein,1083GN,1083GN,AMSTERDAM,NL,ELK,KVB,35,100,82.86,100,43,1x25,1858,20,2.86,1
"Liander N.V.","GAS Liander",,"Arent Janszoon Ernststr",1083GP,1083GP,AMSTERDAM,NL,GAS,KVB,22,100,90.91,100,95,G4,126,0,0,
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GP,1083GP,AMSTERDAM,NL,ELK,KVB,33,100,81.82,100,61,1x35,2891,6.06,3.03,1
"Liander N.V.","GAS Liander",,"Arent Janszoon Ernststr",1083GR,1083GR,AMSTERDAM,NL,GAS,KVB,32,100,96.88,100,97,G4,21,0,6.25,
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GR,1083GR,AMSTERDAM,NL,ELK,KVB,36,100,100,100,75,1x35,1469,5.56,5.56,1
,"GAS Liander",,"Arent Janszoon Ernststr",1083GS,1083GS,AMSTERDAM,NL,GAS,KVB,22,100,95.45,100,100,G4,29,0,50,
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GS,1083GS,AMSTERDAM,NL,ELK,KVB,26,100,100,100,62,1x35,2626,50,50,1
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GT,1083GT,AMSTERDAM,NL,ELK,KVB,12,100,58.33,100,75,3x25,4748,33.33,8.33,1
,"GAS Liander",,"Arent Janszoon Ernststr",1083GT,1083GW,AMSTERDAM,NL,GAS,KVB,29,100,96.55,100,86,G4,1975,0,13.79,
"Liander N.V.","Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GV,1083GV,AMSTERDAM,NL,ELK,KVB,21,100,66.67,100,48,3x25,15561,42.86,14.29,1.4
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GW,1083GW,AMSTERDAM,NL,ELK,KVB,22,100,100,100,55,1x35,2324,22.73,13.64,1.1
,"GAS Liander",,"Arent Janszoon Ernststr",1083GX,1083GX,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,845,0,0,
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083GX,1083GX,AMSTERDAM,NL,ELK,KVB,20,100,100,100,55,1x25,2074,0,0,1
,"Liander N.V. (NW)",,Mensinge,1083HA,1083HA,AMSTERDAM,NL,ELK,KVB,12,100,100,100,67,1x25,2470,0,0,1
,"GAS Liander",,Mensinge,1083HA,1083HA,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,29,0,0,
,"GAS Liander",,Mensinge,1083HB,1083HB,AMSTERDAM,NL,GAS,KVB,10,100,100,100,100,G4,22,0,0,
,"Liander N.V. (NW)",,Mensinge,1083HB,1083HB,AMSTERDAM,NL,ELK,KVB,12,100,100,100,67,1x25,2386,8.33,0,1.1
,"Liander N.V. (NW)",,Mensinge,1083HC,1083HC,AMSTERDAM,NL,ELK,KVB,12,100,100,100,75,1x25,2475,8.33,8.33,1
,"GAS Liander",,Mensinge,1083HC,1083HC,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,63,0,8.33,
,"Liander N.V. (NW)",,Mensinge,1083HD,1083HD,AMSTERDAM,NL,ELK,KVB,12,100,100,100,67,1x25,2026,0,0,1
,"GAS Liander",,Mensinge,1083HD,1083HD,AMSTERDAM,NL,GAS,KVB,12,100,100,100,100,G4,65,0,0,
,"GAS Liander",,Mensinge,1083HE,1083HE,AMSTERDAM,NL,GAS,KVB,11,100,90.91,100,100,G4,40,0,0,
,"Liander N.V. (NW)",,Mensinge,1083HE,1083HE,AMSTERDAM,NL,ELK,KVB,12,100,100,100,50,1x25,2695,0,0,1
,"GAS Liander",,Mensinge,1083HG,1083HG,AMSTERDAM,NL,GAS,KVB,10,100,100,100,90,G4,20,0,10,
"Liander N.V.","Liander N.V. (NW)",,Mensinge,1083HG,1083HG,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,45,1x25,1862,20.69,13.79,1
"Liander N.V.","Liander N.V. (NW)",,"De Klencke",1083HH,1083HH,AMSTERDAM,NL,ELK,KVB,95,100,94.74,100,60,3x25,3830,56.84,55.79,1
"Liander N.V.","GAS Liander",,"De Klencke",1083HH,1083HH,AMSTERDAM,NL,GAS,KVB,37,100,94.59,100,95,G4,1914,0,0,
"Liander N.V.","Liander N.V. (NW)",,"De Boelelaan",1083HJ,1083HJ,AMSTERDAM,NL,ELK,KVB,21,100,23.81,100,38,3x25,3105,14.29,4.76,
"Liander N.V.","GAS Liander",,"De Boelelaan",1083HJ,1083JA,AMSTERDAM,NL,GAS,KVB,40,100,90,100,70,G4,2854,0,10,
"Liander N.V.","Liander N.V. (NW)",,Drentestraat,1083HK,1083HM,AMSTERDAM,NL,ELK,KVB,92,100,90.22,100,82,1x35,4165,16.3,7.61,1
"Liander N.V.","Liander N.V. (NW)",,"Barbara Strozzilaan",1083HN,1083HZ,AMSTERDAM,NL,ELK,KVB,54,100,64.81,100,48,3x25,9126,53.7,35.19,1.4
,"Liander N.V. (NW)",,Krooswijkhof,1083JA,1083JA,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,81,1x25,2596,14.81,3.7,1.1
,"Liander N.V. (NW)",,Krooswijkhof,1083JB,1083JB,AMSTERDAM,NL,ELK,KVB,16,100,100,100,69,1x25,2263,6.25,6.25,1
,"GAS Liander",,Krooswijkhof,1083JB,1083JB,AMSTERDAM,NL,GAS,KVB,14,100,100,100,100,G4,768,0,7.14,
,"Liander N.V. (NW)",,Matenesse-Hof,1083JC,1083JC,AMSTERDAM,NL,ELK,KVB,25,100,96,100,80,1x25,2730,8,0,1.1
,"GAS Liander",,Matenesse-Hof,1083JC,1083JC,AMSTERDAM,NL,GAS,KVB,22,100,100,100,100,G4,1040,0,0,
,"GAS Liander",,Matenesse-Hof,1083JD,1083JD,AMSTERDAM,NL,GAS,KVB,14,100,100,100,100,G4,1049,0,0,
,"Liander N.V. (NW)",,Matenesse-Hof,1083JD,1083JD,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,1x25,3187,6.67,0,1.1
,"Liander N.V. (NW)",,Weenahof,1083JE,1083JE,AMSTERDAM,NL,ELK,KVB,25,100,100,100,80,1x25,2311,16,4,1.1
,"GAS Liander",,Weenahof,1083JE,1083JE,AMSTERDAM,NL,GAS,KVB,22,100,100,100,100,G4,892,0,4.55,
,"Liander N.V. (NW)",,Weenahof,1083JG,1083JG,AMSTERDAM,NL,ELK,KVB,15,100,100,100,80,1x25,2435,13.33,6.67,1.1
,"GAS Liander",,Weenahof,1083JG,1083JG,AMSTERDAM,NL,GAS,KVB,14,100,100,100,100,G4,807,0,7.14,
,"GAS Liander",,Spangenhof,1083JH,1083JH,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,897,0,5,
,"Liander N.V. (NW)",,Spangenhof,1083JH,1083JH,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,91,3x25,2218,9.09,4.55,1.1
,"GAS Liander",,Spangenhof,1083JJ,1083JJ,AMSTERDAM,NL,GAS,KVB,28,100,100,100,100,G4,681,0,0,
,"Liander N.V. (NW)",,Spangenhof,1083JJ,1083JJ,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,3x25,1829,0,0,1
,"Liander N.V. (NW)",,Holy,1083JK,1083JK,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,96,3x25,2686,13.04,8.7,1.1
,"GAS Liander",,Holy,1083JK,1083JK,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1041,0,5,
,"Liander N.V. (NW)",,Holy,1083JL,1083JL,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,3x25,2072,0,0,1
,"GAS Liander",,Holy,1083JL,1083JL,AMSTERDAM,NL,GAS,KVB,28,100,100,100,100,G4,743,0,0,
,"Liander N.V. (NW)",,Kranenburg,1083JM,1083JM,AMSTERDAM,NL,ELK,KVB,47,100,100,100,60,1x25,2299,14.89,8.51,1.1
,"GAS Liander",,Kranenburg,1083JM,1083JM,AMSTERDAM,NL,GAS,KVB,42,100,100,100,98,G4,1127,0,9.52,
,"GAS Liander",,"Arent Janszoon Ernststr",1083JN,1083JN,AMSTERDAM,NL,GAS,KVB,41,100,100,100,100,G4,965,0,4.88,
,"Liander N.V. (NW)",,"Arent Janszoon Ernststr",1083JN,1083JN,AMSTERDAM,NL,ELK,KVB,47,100,97.87,100,62,1x25,2302,14.89,6.38,1.1
,"GAS Liander",,Honingen,1083JP,1083JP,AMSTERDAM,NL,GAS,KVB,42,100,100,100,100,G4,890,0,2.38,
,"Liander N.V. (NW)",,Honingen,1083JP,1083JP,AMSTERDAM,NL,ELK,KVB,49,100,95.92,100,55,1x25,2151,6.12,2.04,1
,"GAS Liander",,"Hof van Groenen",1083JR,1083JR,AMSTERDAM,NL,GAS,KVB,41,100,100,100,98,G4,883,0,29.27,
,"Liander N.V. (NW)",,"Hof van Groenen",1083JR,1083JR,AMSTERDAM,NL,ELK,KVB,46,100,97.83,100,72,1x25,2584,28.26,28.26,1
,"Liander N.V. (NW)",,Beysterveld,1083KA,1083KA,AMSTERDAM,NL,ELK,KVB,32,100,100,100,97,3x25,4551,9.38,6.25,1
,"GAS Liander",,Beysterveld,1083KA,1083KA,AMSTERDAM,NL,GAS,KVB,30,100,100,100,100,G4,1125,0,6.67,
,"GAS Liander",,Beysterveld,1083KB,1083KB,AMSTERDAM,NL,GAS,KVB,28,100,100,100,96,G4,1210,0,0,
,"Liander N.V. (NW)",,Beysterveld,1083KB,1083KB,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,83,3x25,5398,16.67,0,1.1
,"GAS Liander",,Beysterveld,1083KC,1083KC,AMSTERDAM,NL,GAS,KVB,30,100,100,100,100,G4,959,0,0,
,"Liander N.V. (NW)",,Beysterveld,1083KC,1083KC,AMSTERDAM,NL,ELK,KVB,32,100,96.88,100,94,3x25,4303,6.25,0,1.1
,"Liander N.V. (NW)",,Beysterveld,1083KD,1083KD,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,93,3x25,4619,13.33,3.33,1.1
,"GAS Liander",,Beysterveld,1083KD,1083KD,AMSTERDAM,NL,GAS,KVB,28,100,96.43,100,100,G4,1134,0,3.57,
,"Liander N.V. (NW)",,Beysterveld,1083KE,1083KE,AMSTERDAM,NL,ELK,KVB,20,100,100,100,85,3x25,5407,15,0,1.2
,"GAS Liander",,Beysterveld,1083KE,1083KE,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,1189,0,0,
,"GAS Liander",,Rondeel,1083MA,1083MA,AMSTERDAM,NL,GAS,KVB,35,100,97.14,100,100,G4,984,0,51.43,
,"Liander N.V. (NW)",,Rondeel,1083MA,1083MA,AMSTERDAM,NL,ELK,KVB,36,100,97.22,100,47,1x35,2766,52.78,50,1.1
,"Liander N.V. (NW)",,Rondeel,1083ME,1083ME,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,73,1x25,2477,3.33,0,1
,"GAS Liander",,Rondeel,1083ME,1083ME,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,1112,0,0,
,"Liander N.V. (NW)",,Rondeel,1083MG,1083MG,AMSTERDAM,NL,ELK,KVB,32,100,93.75,100,75,1x25,2424,12.5,9.38,1
,"GAS Liander",,Rondeel,1083MG,1083MG,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,1108,0,12.5,
,"Liander N.V. (NW)",,Oldengaarde,1083TC,1083TC,AMSTERDAM,NL,ELK,KVB,21,100,100,100,86,1x35,2176,4.76,0,1
,"GAS Liander",,Oldengaarde,1083TC,1083TC,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,868,0,0,
,"Liander N.V. (NW)",,Oldengaarde,1083TD,1083TD,AMSTERDAM,NL,ELK,KVB,20,100,100,100,100,1x35,1739,0,0,1
,"GAS Liander",,Oldengaarde,1083TD,1083TD,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,986,0,0,
"Liander N.V.","GAS Liander",,Oldengaarde,1083TE,1083TE,AMSTERDAM,NL,GAS,KVB,23,100,86.96,100,96,G4,200,0,0,
,"Liander N.V. (NW)",,Oldengaarde,1083TE,1083TE,AMSTERDAM,NL,ELK,KVB,25,100,96,100,64,1x35,2183,4,0,1
"Liander N.V.","Liander N.V. (NW)",,Oldengaarde,1083TG,1083TG,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,67,1x35,2116,5.56,0,1
,"GAS Liander",,Oldengaarde,1083TG,1083TG,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,1154,0,0,
,"Liander N.V. (NW)",,Oldengaarde,1083TH,1083TH,AMSTERDAM,NL,ELK,KVB,16,100,100,100,69,1x35,1412,0,0,1
,"GAS Liander",,Oldengaarde,1083TH,1083TH,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,834,0,0,
,"GAS Liander",,Oldengaarde,1083TJ,1083TJ,AMSTERDAM,NL,GAS,KVB,19,100,100,100,100,G4,849,0,15.79,
,"Liander N.V. (NW)",,Oldengaarde,1083TJ,1083TJ,AMSTERDAM,NL,ELK,KVB,27,100,88.89,100,70,1x35,1803,14.81,14.81,1
,"GAS Liander",,Oldengaarde,1083TK,1083TK,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1020,0,10,
,"Liander N.V. (NW)",,Oldengaarde,1083TK,1083TK,AMSTERDAM,NL,ELK,KVB,20,100,100,100,100,1x35,1892,10,10,1
,"GAS Liander",,Oldengaarde,1083TL,1083TL,AMSTERDAM,NL,GAS,KVB,18,100,100,100,100,G4,630,0,0,
,"Liander N.V. (NW)",,Oldengaarde,1083TL,1083TL,AMSTERDAM,NL,ELK,KVB,19,100,100,100,74,1x35,1250,0,0,1
,"Liander N.V. (NW)",,Havikshorst,1083TM,1083TM,AMSTERDAM,NL,ELK,KVB,22,100,100,100,86,1x35,2162,9.09,4.55,1
,"GAS Liander",,Havikshorst,1083TM,1083TM,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,917,0,0,
,"Liander N.V. (NW)",,Havikshorst,1083TN,1083TN,AMSTERDAM,NL,ELK,KVB,20,100,100,100,90,1x35,1813,0,0,1
,"GAS Liander",,Havikshorst,1083TN,1083TN,AMSTERDAM,NL,GAS,KVB,20,100,100,100,100,G4,1029,0,0,
,"GAS Liander",,Havikshorst,1083TP,1083TP,AMSTERDAM,NL,GAS,KVB,24,100,100,100,100,G4,264,0,0,
,"Liander N.V. (NW)",,Havikshorst,1083TP,1083TP,AMSTERDAM,NL,ELK,KVB,24,100,100,100,75,1x35,2467,0,0,1
,"Liander N.V. (NW)",,Havikshorst,1083TR,1083TR,AMSTERDAM,NL,ELK,KVB,18,100,100,100,56,1x35,2170,5.56,0,1.1
,"GAS Liander",,Havikshorst,1083TR,1083TR,AMSTERDAM,NL,GAS,KVB,16,100,100,100,100,G4,968,0,0,
