MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,,longitude,latitude 
Liander N.V.,Liander N.V. (NW),Liander NW,Houtrijkstraat,1013DW,1013DW,AMSTERDAM,NL,ELK,KVB,31,100,100,100,100,3x25,1407,0,0,1.2,52.39140118,4.877085043
Liander N.V.,Liander N.V. (NW),Liander NW,Houtrijkstraat,1013DX,1013DX,AMSTERDAM,NL,ELK,KVB,33,100,100,100,100,3x25,1488,3.03,0,1.8,52.39201984,4.876525441
Liander N.V.,Liander N.V. (NW),Liander NW,Houtrijkstraat,1013DZ,1013DZ,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,100,3x25,1627,3.57,0,2,52.39239774,4.876017398
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Wieringerstraat,1013EA,1013EA,AMSTERDAM,NL,ELK,KVB,31,100,100,100,97,3x25,3621,9.68,0,1.1,52.37965165,4.892543178
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Wieringerstraat,1013EB,1013EB,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,3x25,3064,6.67,0,1.2,52.37970586,4.892385383
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland,1013EC,1013EC,AMSTERDAM,NL,ELK,KVB,95,100,95.79,100,96,3x25,3527,3.16,0,2.1,52.38533749,4.887581091
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland,1013EC,1013EC,AMSTERDAM,NL,ELK,KVB,95,100,95.79,100,96,3x25,3527,3.16,0,2.1,52.38533749,4.887581091,52.37982826,4.892056105
Liander N.V.,Liander N.V. (NW),Liander NW,Herenmarkt,1013ED,1013ED,AMSTERDAM,NL,ELK,KVB,28,100,89.29,100,86,3x25,4126,21.43,0,3,52.37992025,4.891344041
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Brouwersstraat,1013EE,1013EE,AMSTERDAM,NL,ELK,KVB,33,100,100,100,97,3x25,3054,3.03,0,1.5,52.38011999,4.890780282
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Brouwersstraat,1013EG,1013EG,AMSTERDAM,NL,ELK,KVB,51,100,100,100,100,3x25,1668,0,0,1,52.38017616,4.890538135
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EH,1013EH,AMSTERDAM,NL,ELK,KVB,19,100,100,100,84,3x25,12802,15.79,0,1.4,52.37933371,4.89382858
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EJ,1013EJ,AMSTERDAM,NL,ELK,KVB,32,100,100,100,88,3x25,4286,6.25,0,1.4,52.37957765,4.893421151
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EK,1013EK,AMSTERDAM,NL,ELK,KVB,13,100,100,100,100,3x25,4178,23.08,0,1.4,52.37984361,4.892946098
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EL,1013EL,AMSTERDAM,NL,ELK,KVB,39,100,92.31,100,87,3x25,7213,17.95,0,1.4,52.3802742,4.891606802
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EM,1013EM,AMSTERDAM,NL,ELK,KVB,39,100,97.44,100,95,3x25,4916,17.95,0,1.3,52.38067713,4.8905491
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EN,1013EN,AMSTERDAM,NL,ELK,KVB,14,100,100,100,86,3x25,5888,14.29,0,1.3,52.38101344,4.889913526
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EP,1013EP,AMSTERDAM,NL,ELK,KVB,10,100,100,100,90,3x25,9305,20,0,1.4,52.38109163,4.889741298
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013ER,1013ER,AMSTERDAM,NL,ELK,KVB,41,100,95.12,100,90,3x25,9999,17.07,0,1.6,52.37961572,4.893702875
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013ES,1013ES,AMSTERDAM,NL,ELK,KVB,44,100,97.73,100,93,3x25,7491,20.45,0,1.5,52.38014163,4.892664993
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013ET,1013ET,AMSTERDAM,NL,ELK,KVB,25,100,96,100,100,3x25,5334,8,0,1.6,52.38036239,4.891924377
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EV,1013EV,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,3x25,6023,20,0,1.3,52.38049691,4.891397555
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EW,1013EW,AMSTERDAM,NL,ELK,KVB,25,100,96,100,84,3x25,9458,8,0,1.8,52.38075407,4.890785868
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EX,1013EX,AMSTERDAM,NL,ELK,KVB,17,100,94.12,100,59,3x25,25112,41.18,0,2,52.3810766,4.890395903
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerstraat,1013EZ,1013EZ,AMSTERDAM,NL,ELK,KVB,24,100,100,100,100,3x25,2849,8.33,0,1.2,52.38131768,4.889774146
Liander N.V.,Liander N.V. (NW),Liander NW,Singel,1013GA,1013GA,AMSTERDAM,NL,ELK,KVB,32,100,100,100,88,3x25,8731,21.88,0,1.3,52.37927936,4.894063959
Liander N.V.,Liander N.V. (NW),Liander NW,Buiten Vissersstraat,1013GB,1013GB,AMSTERDAM,NL,ELK,KVB,13,100,100,100,100,3x25,2183,0,0,1.2,52.37996758,4.893423174
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Vissersstraat,1013GC,1013GC,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,3x25,2757,0,0,1.1,52.3794765,4.893034549
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Vissersstraat,1013GD,1013GD,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,100,3x25,2298,0,0,1.4,52.37953697,4.892837237
Liander N.V.,Liander N.V. (NW),Liander NW,Droogbak,1013GE,1013GE,AMSTERDAM,NL,ELK,KVB,42,100,100,100,93,3x25,3732,7.14,0,1.3,52.37985659,4.894049824
Liander N.V.,Liander N.V. (NW),Liander NW,Droogbak,1013GG,1013GG,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,97,3x25,2554,6.45,0,1.3,52.3801104,4.893408256
Liander N.V.,Liander N.V. (NW),Liander NW,Buiten Wieringerstraat,1013GH,1013GH,AMSTERDAM,NL,ELK,KVB,20,100,90,100,100,3x25,3920,10,0,1.2,52.38025741,4.892953147
Liander N.V.,Liander N.V. (NW),Liander NW,Buiten Brouwersstraat,1013GJ,1013GJ,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,3x25,2218,0,0,1.2,52.38075577,4.891337701
Liander N.V.,Liander N.V. (NW),Liander NW,Buiten Brouwersstraat,1013GK,1013GK,AMSTERDAM,NL,ELK,KVB,25,100,92,100,96,3x25,2845,0,0,1,52.38094385,4.89125731
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmer Houttuinen,1013GL,1013GL,AMSTERDAM,NL,ELK,KVB,64,100,93.75,100,91,3x25,3531,9.38,0,1.3,52.38064311,4.89226875
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmer Houttuinen,1013GM,1013GM,AMSTERDAM,NL,ELK,KVB,219,100,98.63,100,93,3x25,2870,11.87,0,1.6,52.38272289,4.888382205
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Prinsengracht,1013GN,1013GN,AMSTERDAM,NL,ELK,KVB,38,100,94.74,100,100,3x25,2341,0,0,1.1,52.38154399,4.889865724
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Prinsengracht,1013GP,1013GP,AMSTERDAM,NL,ELK,KVB,22,100,100,100,100,3x25,2238,0,0,1.2,52.38104676,4.889414487
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Prinsengracht,1013GR,1013GR,AMSTERDAM,NL,ELK,KVB,18,100,100,100,89,3x25,7606,27.78,0,1.3,52.38077763,4.889092939
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Prinsengracht,1013GS,1013GS,AMSTERDAM,NL,ELK,KVB,60,100,91.67,100,90,3x25,3624,6.67,0,1.4,52.38173176,4.889115484
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Prinsengracht,1013GT,1013GT,AMSTERDAM,NL,ELK,KVB,29,100,62.07,100,93,3x25,3064,17.24,0,1.8,52.38108116,4.888522941
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Prinsengracht,1013GV,1013GW,AMSTERDAM,NL,ELK,KVB,52,100,92.31,100,98,3x25,2296,3.85,0,1.5,52.37915987,4.893262133
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013GX,1013GX,AMSTERDAM,NL,ELK,KVB,41,100,95.12,100,95,3x25,3630,4.88,0,1.5,52.37950792,4.891722561
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013GZ,1013GZ,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,3x25,3892,3.57,0,1.7,52.3799027,4.890149547
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013HA,1013HA,AMSTERDAM,NL,ELK,KVB,50,100,88,100,88,3x25,6422,12,0,1.7,52.38034893,4.889308617
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013HB,1013HB,AMSTERDAM,NL,ELK,KVB,45,100,97.78,100,96,3x25,3091,2.22,0,1.4,52.38104413,4.888055893
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013HC,1013HC,AMSTERDAM,NL,ELK,KVB,40,100,95,100,93,3x25,3658,15,0,1.7,52.38131176,4.887567249
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013HD,1013HD,AMSTERDAM,NL,ELK,KVB,40,100,97.5,100,93,3x25,4543,12.5,0,1.3,52.38163701,4.886971848
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht,1013HE,1013HE,AMSTERDAM,NL,ELK,KVB,110,100,98.18,100,96,3x25,4009,9.09,0,1.5,52.38229556,4.885834398
Liander N.V.,Liander N.V. (NW),Liander NW,Brouwersgracht AB,1013HG,1013HG,AMSTERDAM,NL,ELK,KVB,56,100,92.86,100,89,3x25,5137,12.5,0,1.3,52.38308112,4.884450781
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Dommersstraat,1013HK,1013HK,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,3x25,4880,6.67,0,1.3,52.38288122,4.885471651
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Dommersstraat,1013HL,1013HL,AMSTERDAM,NL,ELK,KVB,23,100,100,100,100,3x25,1893,0,0,1,52.38299099,4.885416968
Liander N.V.,Liander N.V. (NW),Liander NW,Baanbrugsteeg,1013HM,1013HM,AMSTERDAM,NL,ELK,KVB,25,100,96,100,100,3x25,3049,0,0,1.2,52.38358779,4.884756038
Liander N.V.,Liander N.V. (NW),Liander NW,Kleine Houtstraat,1013HN,1013HP,AMSTERDAM,NL,ELK,KVB,68,100,95.59,100,93,3x25,4512,14.71,0,1.5,52.38417124,4.883667381
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerplein,1013HR,1013HR,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,100,3x25,5157,11.11,0,1.2,52.38463944,4.882690604
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerplein,1013HS,1013HS,AMSTERDAM,NL,ELK,KVB,40,100,95,100,88,3x25,3026,15,0,1.5,52.38487606,4.884006075
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Marnixstraat,1013HT,1013HT,AMSTERDAM,NL,ELK,KVB,54,100,98.15,100,100,3x25,2403,1.85,0,1,52.38428883,4.882847104
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Marnixkade,1013HV,1013HV,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,100,3x25,1757,5.41,0,1.1,52.3843933,4.882380965
Liander N.V.,Liander N.V. (NW),Liander NW,Buiten Dommersstraat,1013HW,1013HW,AMSTERDAM,NL,ELK,KVB,35,100,100,100,100,3x25,1583,2.86,0,1.2,52.38355193,4.886388039
Liander N.V.,Liander N.V. (NW),Liander NW,Buiten Oranjestraat,1013HX,1013HX,AMSTERDAM,NL,ELK,KVB,37,100,94.59,100,97,3x25,2204,0,0,1.2,52.38264115,4.887757538
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Oranjestraat,1013HZ,1013HZ,AMSTERDAM,NL,ELK,KVB,30,100,83.33,100,87,3x25,5526,13.33,0,1.4,52.38203881,4.88695923
Liander N.V.,Liander N.V. (NW),Liander NW,Binnen Oranjestraat,1013JA,1013JA,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,96,3x25,3495,8.7,0,1.5,52.38223827,4.887020807
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen de Bogen,1013JB,1013JB,AMSTERDAM,NL,ELK,KVB,11,100,100,100,82,3x25,7399,9.09,0,2,52.38407665,4.886991677
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JC,1013JC,AMSTERDAM,NL,ELK,KVB,21,100,90.48,100,81,3x25,7591,19.05,0,1.9,52.38182889,4.888873076
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JD,1013JD,AMSTERDAM,NL,ELK,KVB,43,100,86.05,100,88,3x25,4055,9.3,0,1.9,52.38211451,4.888412694
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JE,1013JE,AMSTERDAM,NL,ELK,KVB,30,100,100,100,90,3x25,8273,20,0,1.4,52.3825778,4.887586559
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JG,1013JG,AMSTERDAM,NL,ELK,KVB,35,100,97.14,100,94,3x25,2675,5.71,0,1.1,52.382952,4.886918365
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JH,1013JH,AMSTERDAM,NL,ELK,KVB,32,100,100,100,97,3x25,5700,3.13,0,1.1,52.38324065,4.886408974
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JJ,1013JJ,AMSTERDAM,NL,ELK,KVB,38,100,94.74,100,89,3x25,8130,28.95,0,1.4,52.38361432,4.885697794
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JK,1013JK,AMSTERDAM,NL,ELK,KVB,41,100,100,100,93,3x25,8767,14.63,0,1.4,52.38408529,4.884858939
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JL,1013JL,AMSTERDAM,NL,ELK,KVB,61,100,100,100,98,3x25,2488,1.64,0,1.1,52.38158723,4.887923808
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JM,1013JM,AMSTERDAM,NL,ELK,KVB,53,100,84.91,100,89,3x25,2187,3.77,0,1.4,52.38235078,4.886594953
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JN,1013JN,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,97,3x25,2086,3.23,0,1.3,52.38283433,4.885734531
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JP,1013JP,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,3x25,2138,3.57,0,1.3,52.38317229,4.885118538
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JR,1013JR,AMSTERDAM,NL,ELK,KVB,40,100,67.5,100,98,3x25,2009,2.5,0,1.2,52.3837209,4.884138454
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JS,1013JS,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,94,3x25,2438,0,0,1.2,52.38161691,4.888216855
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JT,1013JT,AMSTERDAM,NL,ELK,KVB,29,100,100,100,100,3x25,2710,3.45,0,1.1,52.38194594,4.887594116
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JV,1013JV,AMSTERDAM,NL,ELK,KVB,59,100,86.44,100,90,3x25,2317,1.69,0,1.4,52.38259742,4.886449593
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JW,1013JW,AMSTERDAM,NL,ELK,KVB,27,100,100,100,96,3x25,2275,3.7,0,1,52.38327968,4.885248222
Liander N.V.,Liander N.V. (NW),Liander NW,Vinkenstraat,1013JX,1013JX,AMSTERDAM,NL,ELK,KVB,30,100,90,100,97,3x25,2497,3.33,0,1.9,52.38378021,4.884353642
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013JZ,1013JZ,AMSTERDAM,NL,ELK,KVB,16,100,100,100,94,3x25,10048,18.75,0,1.4,52.38174417,4.888666978
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KA,1013KA,AMSTERDAM,NL,ELK,KVB,24,100,91.67,100,96,3x25,6188,8.33,0,1.2,52.38195092,4.888290079
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KB,1013KB,AMSTERDAM,NL,ELK,KVB,31,100,77.42,100,94,3x25,5057,22.58,0,1.5,52.3822347,4.887785756
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KC,1013KC,AMSTERDAM,NL,ELK,KVB,38,100,100,100,92,3x25,5182,18.42,0,1.4,52.38270974,4.886945794
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KD,1013KD,AMSTERDAM,NL,ELK,KVB,26,100,92.31,100,88,3x25,6566,11.54,0,1.3,52.38306697,4.886234436
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KE,1013KE,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,3x25,7227,20,0,1.3,52.3834117,4.88567175
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KG,1013KG,AMSTERDAM,NL,ELK,KVB,18,100,100,100,94,3x25,6391,22.22,0,1.6,52.38362745,4.885279838
Liander N.V.,Liander N.V. (NW),Liander NW,Haarlemmerdijk,1013KH,1013KH,AMSTERDAM,NL,ELK,KVB,22,100,86.36,100,95,3x25,12728,18.18,0,1.7,52.38405338,4.884516218
Liander N.V.,Liander N.V. (NW),Liander NW,Mouthaansteeg,1013KJ,1013KK,AMSTERDAM,NL,ELK,KVB,19,100,73.68,100,95,3x25,2343,0,0,1.6,52.3838857,4.883402204
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Wagenstraat,1013KL,1013KL,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,3x25,1994,6.25,0,2,52.38393236,4.883149689
Liander N.V.,Liander N.V. (NW),Liander NW,Hendrik Jonkerplein,1013KM,1013KN,AMSTERDAM,NL,ELK,KVB,49,100,83.67,100,96,3x25,2965,4.08,0,1.5,52.38436165,4.888967733
Liander N.V.,Liander N.V. (NW),Liander NW,Grote Bickersstraat,1013KP,1013KP,AMSTERDAM,NL,ELK,KVB,53,100,94.34,100,98,3x25,2600,1.89,0,1.7,52.38530261,4.889072636
Liander N.V.,Liander N.V. (NW),Liander NW,Grote Bickersstraat,1013KR,1013KR,AMSTERDAM,NL,ELK,KVB,34,100,88.24,100,100,3x25,2328,5.88,0,1.2,52.38628934,4.889195799
Liander N.V.,Liander N.V. (NW),Liander NW,Grote Bickersstraat,1013KS,1013KS,AMSTERDAM,NL,ELK,KVB,120,100,86.67,100,97,3x25,2554,2.5,0,2.5,52.38534287,4.889334632
Liander N.V.,Liander N.V. (NW),Liander NW,Zandhoek,1013KT,1013KT,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,86,3x25,4664,10.34,0,1.3,52.38781557,4.889952764
Liander N.V.,Liander N.V. (NW),Liander NW,Bickerswerf,1013KV,1013KV,AMSTERDAM,NL,ELK,KVB,38,100,100,100,97,3x25,5863,7.89,0,2.2,52.38542698,4.889912592
Liander N.V.,Liander N.V. (NW),Liander NW,Realengracht,1013KW,1013KW,AMSTERDAM,NL,ELK,KVB,96,100,100,100,97,3x25,2858,5.21,0,1.5,52.38739235,4.888948073
Liander N.V.,Liander N.V. (NW),Liander NW,Bickerswerf,1013KX,1013KX,AMSTERDAM,NL,ELK,KVB,50,100,98,100,92,3x25,4842,4,0,2.7,52.38559293,4.889944826
Liander N.V.,Liander N.V. (NW),Liander NW,Vierwindenstraat,1013LA,1013LA,AMSTERDAM,NL,ELK,KVB,60,100,96.67,100,95,3x25,2687,6.67,0,1.5,52.38753101,4.887245304
Liander N.V.,Liander N.V. (NW),Liander NW,Vierwindenstraat,1013LA,1013LA,AMSTERDAM,NL,ELK,KVB,60,100,96.67,100,95,3x25,2687,6.67,0,1.5,52.38753101,4.887245304,52.38759944,4.887399384
Liander N.V.,Liander N.V. (NW),Liander NW,Vierwindenstraat,1013LB,1013LB,AMSTERDAM,NL,ELK,KVB,64,100,100,100,98,3x25,2261,3.13,0,1.6,52.38780655,4.888237125
Liander N.V.,Liander N.V. (NW),Liander NW,Vierwindenstraat,1013LB,1013LB,AMSTERDAM,NL,ELK,KVB,64,100,100,100,98,3x25,2261,3.13,0,1.6,52.38780655,4.888237125,52.38740071,4.887183367
Liander N.V.,Liander N.V. (NW),Liander NW,Zoutkeetsgracht,1013LC,1013LC,AMSTERDAM,NL,ELK,KVB,243,100,89.71,100,98,3x25,2710,4.53,0,1.5,52.38839199,4.888303977
Liander N.V.,Liander N.V. (NW),Liander NW,Zoutkeetsplein,1013LD,1013LD,AMSTERDAM,NL,ELK,KVB,59,100,71.19,100,92,3x25,2933,16.95,0,1.4,52.38868882,4.885847738
Liander N.V.,Liander N.V. (NW),Liander NW,Bickersgracht,1013LE,1013LE,AMSTERDAM,NL,ELK,KVB,24,100,95.83,100,92,3x25,3226,12.5,0,1.5,52.38427155,4.888739619
Liander N.V.,Liander N.V. (NW),Liander NW,Minnemoersstraat,1013LG,1013LG,AMSTERDAM,NL,ELK,KVB,32,100,81.25,100,94,3x25,2964,0,0,1.8,52.38500826,4.888808702
Liander N.V.,Liander N.V. (NW),Liander NW,Minnemoersstraat,1013LG,1013LG,AMSTERDAM,NL,ELK,KVB,32,100,81.25,100,94,3x25,2964,0,0,1.8,52.38500826,4.888808702,52.38464392,4.888893583
Liander N.V.,Liander N.V. (NW),Liander NW,Hunzestraat,1013LH,1013LH,AMSTERDAM,NL,ELK,KVB,52,100,98.08,100,96,3x25,1719,5.77,0,1.1,52.38613533,4.889006351
Liander N.V.,Liander N.V. (NW),Liander NW,Kleine Bickersstraat,1013LJ,1013LL,AMSTERDAM,NL,ELK,KVB,79,100,91.14,100,90,3x25,4039,11.39,0,1.6,52.38609347,4.887613549
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland,1013LM,1013LM,AMSTERDAM,NL,ELK,KVB,101,100,98.02,100,95,3x25,3435,7.92,0,1.3,52.3859489,4.886745029
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland,1013LN,1013LN,AMSTERDAM,NL,ELK,KVB,28,100,89.29,100,93,3x25,2774,10.71,0,1.3,52.38505631,4.886741797
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland,1013LP,1013LP,AMSTERDAM,NL,ELK,KVB,79,100,100,100,97,3x25,3017,1.27,0,1.1,52.38482166,4.887390424
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland,1013LR,1013LR,AMSTERDAM,NL,ELK,KVB,56,100,85.71,100,86,3x25,4934,10.71,0,2.1,52.38553413,4.887482847
Liander N.V.,Liander N.V. (NW),Liander NW,Prinseneiland AB,1013LS,1013LT,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,94,3x25,3049,3.23,0,1.8,52.38564555,4.887112332
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Teertuinen,1013LV,1013LV,AMSTERDAM,NL,ELK,KVB,115,100,93.04,100,94,3x25,4632,4.35,0,1.9,52.3860657,4.885313186
Liander N.V.,Liander N.V. (NW),Liander NW,Nieuwe Teertuinen AB,1013LW,1013MA,AMSTERDAM,NL,ELK,KVB,41,100,92.68,100,100,3x25,1659,2.44,0,1.4,52.38633265,4.885235056
Liander N.V.,Liander N.V. (NW),Liander NW,Tweede Breeuwersstraat,1013MB,1013MB,AMSTERDAM,NL,ELK,KVB,38,100,100,100,97,3x25,2816,2.63,0,1.1,52.38685457,4.885415834
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Zoutkeetsgracht,1013MC,1013MD,AMSTERDAM,NL,ELK,KVB,73,100,97.26,100,86,3x25,4185,10.96,0,1.5,52.38750332,4.885570485
Liander N.V.,Liander N.V. (NW),Liander NW,Planciusstraat,1013ME,1013ME,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,3x25,4006,10,0,1.3,52.38660281,4.884961339
Liander N.V.,Liander N.V. (NW),Liander NW,Planciusstraat,1013MG,1013MG,AMSTERDAM,NL,ELK,KVB,51,100,96.08,100,100,3x25,1981,5.88,0,1.2,52.38611702,4.884627836
Liander N.V.,Liander N.V. (NW),Liander NW,Planciusstraat,1013MH,1013MH,AMSTERDAM,NL,ELK,KVB,52,100,98.08,100,100,3x25,1470,3.85,0,1.7,52.38674152,4.88461752
Liander N.V.,Liander N.V. (NW),Liander NW,Schiemanstraat,1013MJ,1013MK,AMSTERDAM,NL,ELK,KVB,27,100,100,100,96,3x25,2985,3.7,0,1.1,52.38650314,4.884838288
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmanstraat,1013ML,1013ML,AMSTERDAM,NL,ELK,KVB,58,100,81.03,100,98,3x25,1465,0,0,1.8,52.38703563,4.884781542
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmanstraat,1013MN,1013MN,AMSTERDAM,NL,ELK,KVB,20,100,95,100,95,3x25,1916,0,0,1.2,52.38718928,4.884612757
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MP,1013MP,AMSTERDAM,NL,ELK,KVB,29,100,100,100,97,3x25,3027,13.79,0,1.7,52.3899388,4.885839039
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MR,1013MR,AMSTERDAM,NL,ELK,KVB,59,100,93.22,100,95,3x25,1788,8.47,0,2.2,52.38896301,4.885334847
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MS,1013MS,AMSTERDAM,NL,ELK,KVB,52,100,98.08,100,98,3x25,1730,0,0,1,52.38761603,4.884678021
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MT,1013MT,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,100,3x25,1681,2.04,0,1,52.38695692,4.884301538
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MV,1013MV,AMSTERDAM,NL,ELK,KVB,38,100,100,100,97,3x25,1715,2.63,0,1,52.38682118,4.88417503
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MX,1013MX,AMSTERDAM,NL,ELK,KVB,74,100,90.54,100,91,3x25,2909,12.16,0,2.9,52.38921772,4.884136636
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013MZ,1013MZ,AMSTERDAM,NL,ELK,KVB,30,100,100,100,90,3x25,3635,10,0,1.5,52.38719895,4.883204215
Liander N.V.,Liander N.V. (NW),Liander NW,Houtmankade,1013NA,1013NA,AMSTERDAM,NL,ELK,KVB,10,100,100,100,100,3x25,2413,0,0,1.4,52.38681195,4.882993564
