MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,
Liander N.V.,Liander N.V. (NW),Liander NW,Abberdaan,1046AB,1046AB,AMSTERDAM,NL,ELK,KVB,26,100,100,100,92,3x25,11057,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Jarmuiden,1046AC,1046AC,AMSTERDAM,NL,ELK,KVB,12,100,75,100,33,3x63,28810,50,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Jarmuiden,1046AD,1046AD,AMSTERDAM,NL,ELK,KVB,20,100,100,100,50,3x25,12955,60,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Jarmuiden,1046AE,1046AE,AMSTERDAM,NL,ELK,KVB,27,100,81.48,100,44,3x25,28259,59.26,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Pleimuiden,1046AG,1046AG,AMSTERDAM,NL,ELK,KVB,42,100,97.62,100,83,3x25,9075,47.62,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Portsmuiden,1046AH,1046AH,AMSTERDAM,NL,ELK,KVB,14,100,85.71,100,36,3x25,15218,71.43,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Portsmuiden,1046AJ,1046AJ,AMSTERDAM,NL,ELK,KVB,15,100,100,100,40,3x25,10154,46.67,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Tijnmuiden,1046AK,1046AK,AMSTERDAM,NL,ELK,KVB,47,100,78.72,100,74,3x25,5155,17.02,0,3.7
Liander N.V.,Liander N.V. (NW),Liander NW,Tijnmuiden,1046AL,1046AL,AMSTERDAM,NL,ELK,KVB,20,100,85,100,50,3x25,19097,30,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Portsmuiden,1046AM,1046AM,AMSTERDAM,NL,ELK,KVB,13,100,100,100,54,3x25,21294,69.23,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Banterij,1046AN,1046AN,AMSTERDAM,NL,ELK,KVB,10,100,90,100,60,3x25,14494,10,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Daveren,1046AP,1046AR,AMSTERDAM,NL,ELK,KVB,12,100,91.67,100,75,3x25,13874,8.33,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Bolstoen,1046AS,1046AT,AMSTERDAM,NL,ELK,KVB,41,100,90.24,100,59,3x25,8064,17.07,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bolstoen,1046AV,1046AV,AMSTERDAM,NL,ELK,KVB,12,100,100,100,58,3x25,10330,66.67,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Galwin,1046AW,1046AX,AMSTERDAM,NL,ELK,KVB,15,100,73.33,100,67,3x25,13919,80,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Dubbele Buurt,1046AZ,1046BG,AMSTERDAM,NL,ELK,KVB,32,100,68.75,100,44,3x25,14942,6.25,0,3.1
Liander N.V.,Liander N.V. (NW),Liander NW,Limmerick,1046BH,1046BH,AMSTERDAM,NL,ELK,KVB,42,100,92.86,100,100,3x25,2719,0,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Aziehavenweg,1046BJ,1046BL,AMSTERDAM,NL,ELK,KVB,21,100,52.38,100,62,3x25,8606,23.81,0,3.2
Liander N.V.,Liander N.V. (NW),Liander NW,Dortmuiden,1046BT,1046CB,AMSTERDAM,NL,ELK,KVB,21,100,85.71,100,24,3x80,24966,23.81,0,3.9
Liander N.V.,Liander N.V. (NW),Liander NW,Accason,1046CG,1046CJ,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,29,3x35,19478,21.43,0,3.4
Liander N.V.,Liander N.V. (NW),Liander NW,Baionen,1046CK,1047AC,AMSTERDAM,NL,ELK,KVB,16,100,87.5,100,44,3x25,16451,18.75,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Heining,1047AD,1047AE,AMSTERDAM,NL,ELK,KVB,46,100,89.13,100,85,3x25,5144,6.52,0,3.1
Liander N.V.,Liander N.V. (NW),Liander NW,Heining,1047AG,1047AG,AMSTERDAM,NL,ELK,KVB,11,100,72.73,100,36,3x25,13596,27.27,0,3.1
Liander N.V.,Liander N.V. (NW),Liander NW,Heining,1047AH,1047AW,AMSTERDAM,NL,ELK,KVB,16,100,75,100,50,3x25,3712,18.75,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Heining,1047AZ,1047AZ,AMSTERDAM,NL,ELK,KVB,41,100,78.05,100,46,3x25,6544,36.59,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Oceanenweg,1047BA,1047HE,AMSTERDAM,NL,ELK,KVB,51,100,84.31,100,33,3x25,10204,45.1,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Ruigoord,1047HH,1047HH,AMSTERDAM,NL,ELK,KVB,20,100,60,100,50,3x25,6418,30,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Westpoortweg,1047HJ,1047HJ,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,43,1x6,3244,71.43,0,3.4
Liander N.V.,Liander N.V. (NW),Liander NW,Bauduinlaan,1047HK,1051AA,AMSTERDAM,NL,ELK,KVB,52,100,88.46,100,60,3x25,4871,19.23,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AB,1051AB,AMSTERDAM,NL,ELK,KVB,32,100,100,100,91,1x25,3039,3.13,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AC,1051AC,AMSTERDAM,NL,ELK,KVB,24,100,95.83,100,75,3x25,2535,8.33,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AK,1051AK,AMSTERDAM,NL,ELK,KVB,35,100,85.71,100,40,3x25,2722,5.71,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AL,1051AL,AMSTERDAM,NL,ELK,KVB,45,100,91.11,100,76,1x25,2173,6.67,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AM,1051AM,AMSTERDAM,NL,ELK,KVB,51,100,82.35,100,73,1x25,1713,1.96,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AN,1051AN,AMSTERDAM,NL,ELK,KVB,48,100,95.83,100,79,1x25,1466,2.08,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade,1051AP,1051AP,AMSTERDAM,NL,ELK,KVB,61,100,80.33,100,59,1x25,2072,3.28,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,De Wittenkade AB,1051AR,1051AR,AMSTERDAM,NL,ELK,KVB,17,100,88.24,100,88,3x25,2451,5.88,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van der Duijnstraat,1051AS,1051AS,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,2495,5.88,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van der Duijnstraat,1051AT,1051AT,AMSTERDAM,NL,ELK,KVB,12,100,100,100,92,3x25,1983,0,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Van der Duijnstraat,1051AV,1051AW,AMSTERDAM,NL,ELK,KVB,75,100,100,100,87,3x25,1385,1.33,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpplein,1051AX,1051AX,AMSTERDAM,NL,ELK,KVB,27,100,100,100,96,1x25,3713,7.41,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Limburg Stirumstraat,1051AZ,1051AZ,AMSTERDAM,NL,ELK,KVB,49,100,95.92,100,80,1x25,1987,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Limburg Stirumstraat,1051BA,1051BA,AMSTERDAM,NL,ELK,KVB,84,100,100,100,62,3x25,4341,7.14,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Limburg Stirumstraat,1051BB,1051BB,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,83,1x25,3258,4.88,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Limburg Stirumstraat,1051BC,1051BC,AMSTERDAM,NL,ELK,KVB,23,100,86.96,100,65,1x25,8157,21.74,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Limburg Stirumplein,1051BD,1051BE,AMSTERDAM,NL,ELK,KVB,20,100,85,100,30,1x35,9627,45,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BH,1051BJ,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2587,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BK,1051BK,AMSTERDAM,NL,ELK,KVB,48,100,100,100,92,1x25,1653,2.08,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BL,1051BL,AMSTERDAM,NL,ELK,KVB,62,100,91.94,100,69,1x25,1593,1.61,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BM,1051BM,AMSTERDAM,NL,ELK,KVB,81,100,69.14,100,36,3x25,1046,0,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BN,1051BN,AMSTERDAM,NL,ELK,KVB,77,100,51.95,100,38,3x25,1760,1.3,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BP,1051BP,AMSTERDAM,NL,ELK,KVB,14,100,100,100,93,1x25,3880,7.14,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BR,1051BR,AMSTERDAM,NL,ELK,KVB,44,100,68.18,100,39,1x25,2061,2.27,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BS,1051BS,AMSTERDAM,NL,ELK,KVB,76,100,51.32,100,59,3x25,1727,1.32,0,3.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BT,1051BT,AMSTERDAM,NL,ELK,KVB,61,100,83.61,100,43,1x25,2067,1.64,0,2.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BV,1051BV,AMSTERDAM,NL,ELK,KVB,66,100,69.7,100,50,3x25,1511,0,0,3.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BW,1051BW,AMSTERDAM,NL,ELK,KVB,54,100,81.48,100,43,3x25,1777,1.85,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BX,1051BX,AMSTERDAM,NL,ELK,KVB,42,100,95.24,100,60,1x25,1295,4.76,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051BZ,1051BZ,AMSTERDAM,NL,ELK,KVB,36,100,100,100,86,1x25,1330,0,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051CA,1051CA,AMSTERDAM,NL,ELK,KVB,47,100,70.21,100,62,3x25,2202,2.13,0,2.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051CB,1051CB,AMSTERDAM,NL,ELK,KVB,21,95.24,95.24,100,57,1x25,1498,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051CC,1051CC,AMSTERDAM,NL,ELK,KVB,18,100,100,100,67,1x25,2547,5.56,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051CD,1051CD,AMSTERDAM,NL,ELK,KVB,21,95.24,76.19,100,67,3x25,2946,9.52,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpstraat,1051CE,1051CE,AMSTERDAM,NL,ELK,KVB,26,100,73.08,100,65,1x25,3624,19.23,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Van Slingelandtstraat,1051CG,1051CG,AMSTERDAM,NL,ELK,KVB,20,100,95,100,70,3x25,15611,40,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Slingelandtstraat,1051CH,1051CH,AMSTERDAM,NL,ELK,KVB,29,100,79.31,100,76,3x25,8499,51.72,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CJ,1051CJ,AMSTERDAM,NL,ELK,KVB,27,85.19,88.89,100,63,3x25,4161,14.81,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CK,1051CK,AMSTERDAM,NL,ELK,KVB,12,100,100,100,50,3x25,2061,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CL,1051CL,AMSTERDAM,NL,ELK,KVB,26,100,100,100,50,1x25,1607,3.85,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CM,1051CM,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,61,1x25,1849,3.57,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CN,1051CN,AMSTERDAM,NL,ELK,KVB,47,100,97.87,100,62,1x25,1319,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CP,1051CP,AMSTERDAM,NL,ELK,KVB,40,100,100,100,73,1x25,1735,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051CR,1051CR,AMSTERDAM,NL,ELK,KVB,49,100,83.67,100,51,3x25,1397,2.04,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051CS,1051CS,AMSTERDAM,NL,ELK,KVB,40,97.5,80,100,45,1x25,1962,2.5,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051CT,1051CT,AMSTERDAM,NL,ELK,KVB,33,100,93.94,100,48,1x25,1762,3.03,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051CV,1051CV,AMSTERDAM,NL,ELK,KVB,46,100,2.17,100,100,3x25,1003,2.17,0,4
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051CW,1051CW,AMSTERDAM,NL,ELK,KVB,78,100,56.41,100,49,3x25,1809,0,0,4
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051CX,1051CX,AMSTERDAM,NL,ELK,KVB,71,100,42.25,100,42,3x25,2945,0,0,3.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051CZ,1051CZ,AMSTERDAM,NL,ELK,KVB,38,100,97.37,100,84,1x25,1211,5.26,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hogendorpplein,1051DA,1051DA,AMSTERDAM,NL,ELK,KVB,30,100,100,100,93,1x25,1840,6.67,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,De Kempenaerstraat,1051DC,1051DC,AMSTERDAM,NL,ELK,KVB,21,100,100,100,90,1x35,3090,9.52,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Slingelandtplein,1051DD,1051DD,AMSTERDAM,NL,ELK,KVB,18,100,94.44,100,44,3x25,16424,38.89,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zeebergweg,1051DE,1051EA,AMSTERDAM,NL,ELK,KVB,47,100,91.49,100,70,1x25,2424,10.64,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051EB,1051EB,AMSTERDAM,NL,ELK,KVB,36,100,94.44,100,92,1x25,1530,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Van Boetzelaerstraat,1051EC,1051EC,AMSTERDAM,NL,ELK,KVB,46,100,84.78,100,52,1x25,1450,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051ED,1051ED,AMSTERDAM,NL,ELK,KVB,70,100,64.29,100,64,3x25,2667,2.86,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EE,1051EE,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,81,1x25,2197,5.41,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EG,1051EG,AMSTERDAM,NL,ELK,KVB,40,100,90,100,78,1x25,1673,2.5,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EH,1051EH,AMSTERDAM,NL,ELK,KVB,42,100,90.48,100,55,1x25,1880,2.38,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EJ,1051EJ,AMSTERDAM,NL,ELK,KVB,42,100,76.19,100,71,3x25,1660,2.38,0,3.2
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EK,1051EK,AMSTERDAM,NL,ELK,KVB,56,100,35.71,100,39,1x50,2281,3.57,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EL,1051EL,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,59,1x25,1077,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EM,1051EM,AMSTERDAM,NL,ELK,KVB,34,100,100,100,76,1x25,1348,2.94,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EN,1051EN,AMSTERDAM,NL,ELK,KVB,43,100,93.02,100,63,1x25,2483,6.98,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051EP,1051EP,AMSTERDAM,NL,ELK,KVB,54,100,92.59,100,74,1x25,2064,3.7,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Groen van Prinstererstr,1051ER,1051ER,AMSTERDAM,NL,ELK,KVB,30,100,96.67,100,60,1x25,1957,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051ES,1051ES,AMSTERDAM,NL,ELK,KVB,40,100,37.5,100,95,3x25,2742,2.5,0,4
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051ET,1051ET,AMSTERDAM,NL,ELK,KVB,50,100,100,100,98,1x25,2653,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051EV,1051EV,AMSTERDAM,NL,ELK,KVB,26,100,100,100,73,1x25,1851,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051EW,1051EW,AMSTERDAM,NL,ELK,KVB,34,100,91.18,100,85,1x25,1516,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051EX,1051EX,AMSTERDAM,NL,ELK,KVB,47,100,70.21,100,66,3x25,2713,4.26,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051EZ,1051EZ,AMSTERDAM,NL,ELK,KVB,41,100,58.54,100,44,3x25,1422,2.44,0,2.9
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051GA,1051GA,AMSTERDAM,NL,ELK,KVB,36,100,83.33,100,47,3x25,2297,0,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Fannius Scholtenstraat,1051GB,1051GB,AMSTERDAM,NL,ELK,KVB,38,100,34.21,100,79,3x25,1045,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GC,1051GC,AMSTERDAM,NL,ELK,KVB,50,100,72,100,44,3x25,1762,2,0,2.6
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GD,1051GD,AMSTERDAM,NL,ELK,KVB,57,100,50.88,100,47,3x25,2024,1.75,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GE,1051GE,AMSTERDAM,NL,ELK,KVB,41,100,97.56,100,66,1x25,1471,2.44,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GG,1051GG,AMSTERDAM,NL,ELK,KVB,50,100,88,100,68,1x25,1273,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GH,1051GH,AMSTERDAM,NL,ELK,KVB,31,100,77.42,100,52,3x25,1880,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GJ,1051GJ,AMSTERDAM,NL,ELK,KVB,28,100,96.43,100,82,1x25,1743,3.57,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GK,1051GK,AMSTERDAM,NL,ELK,KVB,40,100,97.5,100,65,1x25,1951,2.5,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GL,1051GL,AMSTERDAM,NL,ELK,KVB,49,100,97.96,100,57,1x25,2236,8.16,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GM,1051GM,AMSTERDAM,NL,ELK,KVB,45,100,71.11,100,51,3x25,1603,0,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Bentinckstraat,1051GN,1051GN,AMSTERDAM,NL,ELK,KVB,37,100,94.59,100,92,1x25,2933,5.41,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Cliffordstraat,1051GP,1051GP,AMSTERDAM,NL,ELK,KVB,46,100,65.22,100,46,3x25,1763,0,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Cliffordstraat,1051GR,1051GR,AMSTERDAM,NL,ELK,KVB,42,100,92.86,100,76,1x25,1717,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Cliffordstraat,1051GS,1051GS,AMSTERDAM,NL,ELK,KVB,34,100,91.18,100,41,3x25,1713,2.94,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Cliffordstraat,1051GT,1051GT,AMSTERDAM,NL,ELK,KVB,80,100,65,100,73,3x25,1644,1.25,1.25,2.9
Liander N.V.,Liander N.V. (NW),Liander NW,Cliffordstraat,1051GV,1051GV,AMSTERDAM,NL,ELK,KVB,40,100,75,100,50,3x25,2396,5,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051GW,1051GW,AMSTERDAM,NL,ELK,KVB,38,100,94.74,100,68,1x35,2443,10.53,0,3.2
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051GX,1051GX,AMSTERDAM,NL,ELK,KVB,51,100,88.24,100,39,3x25,2247,7.84,0,2.8
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051GZ,1051GZ,AMSTERDAM,NL,ELK,KVB,51,100,74.51,100,51,1x25,2213,15.69,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HA,1051HA,AMSTERDAM,NL,ELK,KVB,46,100,97.83,100,63,1x25,3174,10.87,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HB,1051HB,AMSTERDAM,NL,ELK,KVB,16,100,100,100,100,1x25,2648,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HC,1051HC,AMSTERDAM,NL,ELK,KVB,15,100,100,100,87,1x25,4061,20,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HD,1051HD,AMSTERDAM,NL,ELK,KVB,18,100,100,100,83,1x25,1905,11.11,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HE,1051HE,AMSTERDAM,NL,ELK,KVB,15,100,86.67,100,33,1x25,10061,6.67,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HG,1051HG,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,97,3x25,4147,2.7,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HH,1051HH,AMSTERDAM,NL,ELK,KVB,50,90,88,100,42,1x25,4961,20,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HJ,1051HJ,AMSTERDAM,NL,ELK,KVB,23,100,86.96,100,52,3x25,1793,13.04,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HK,1051HK,AMSTERDAM,NL,ELK,KVB,14,100,92.86,100,50,1x25,1628,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HL,1051HL,AMSTERDAM,NL,ELK,KVB,71,100,97.18,100,77,3x25,3655,14.08,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051HM,1051HM,AMSTERDAM,NL,ELK,KVB,21,100,85.71,100,48,1x25,7843,19.05,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Keucheniusstraat,1051HN,1051HN,AMSTERDAM,NL,ELK,KVB,44,100,90.91,100,75,1x25,1678,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Keucheniusstraat,1051HP,1051HP,AMSTERDAM,NL,ELK,KVB,40,100,100,100,85,1x25,1730,2.5,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Keucheniusstraat,1051HR,1051HR,AMSTERDAM,NL,ELK,KVB,41,100,95.12,100,71,1x25,1731,2.44,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Eerste Keucheniusstraat,1051HS,1051HS,AMSTERDAM,NL,ELK,KVB,46,100,95.65,100,85,1x25,1364,6.52,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Buyskade,1051HT,1051HV,AMSTERDAM,NL,ELK,KVB,28,100,82.14,100,68,1x25,2020,10.71,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Rappardstraat,1051HW,1051HW,AMSTERDAM,NL,ELK,KVB,33,100,93.94,100,82,1x25,1279,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Van Rappardstraat,1051HX,1051HX,AMSTERDAM,NL,ELK,KVB,34,100,94.12,100,74,1x25,1730,5.88,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Rappardstraat,1051HZ,1051HZ,AMSTERDAM,NL,ELK,KVB,39,100,74.36,100,59,3x25,1984,2.56,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Van Reenenstraat,1051JA,1051JB,AMSTERDAM,NL,ELK,KVB,83,100,98.8,100,54,1x25,2705,7.23,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Schaepmanstraat,1051JC,1051JC,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,57,1x25,3620,21.43,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Schaepmanstraat,1051JD,1051JD,AMSTERDAM,NL,ELK,KVB,24,100,100,100,50,1x25,1555,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Van Hallstraat,1051JE,1051JE,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,3x25,3580,5.56,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Schaepmanstraat,1051JG,1051JG,AMSTERDAM,NL,ELK,KVB,21,100,100,100,62,1x25,2794,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Schaepmanstraat,1051JH,1051JH,AMSTERDAM,NL,ELK,KVB,23,100,100,100,52,3x25,1279,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Schaepmanstraat,1051JJ,1051JJ,AMSTERDAM,NL,ELK,KVB,65,100,72.31,100,51,3x25,1854,3.08,0,2.7
