MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,
Liander N.V.,Liander N.V. (NW),Liander NW,Meer en Vaart,1068ZP,1068ZP,AMSTERDAM,NL,ELK,KVB,32,100,0,100,91,3x25,1405,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Meer en Vaart,1068ZR,1068ZR,AMSTERDAM,NL,ELK,KVB,21,100,0,100,100,3x25,1176,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Meer en Vaart,1068ZS,1068ZS,AMSTERDAM,NL,ELK,KVB,28,100,0,100,100,3x25,2436,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Meer en Vaart,1068ZT,1068ZT,AMSTERDAM,NL,ELK,KVB,58,100,50,100,52,3x25,2738,3.45,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Meer en Vaart,1068ZV,1068ZV,AMSTERDAM,NL,ELK,KVB,51,100,50.98,100,57,1x35,2783,1.96,1.96,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Meer en Vaart,1068ZW,1068ZW,AMSTERDAM,NL,ELK,KVB,108,100,73.15,100,70,1x35,2849,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Ookmeerweg,1068ZX,1068ZX,AMSTERDAM,NL,ELK,KVB,87,100,74.71,100,70,1x35,2267,1.15,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Ookmeerweg,1068ZZ,1068ZZ,AMSTERDAM,NL,ELK,KVB,252,100,86.51,100,74,1x35,3107,0.4,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Willemskerkestraat,1069AA,1069AA,AMSTERDAM,NL,ELK,KVB,28,100,0,100,100,3x25,1359,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Willemskerkestraat,1069AB,1069AB,AMSTERDAM,NL,ELK,KVB,28,100,75,100,68,1x25,2190,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Willemskerkestraat,1069AC,1069AC,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,93,1x25,2037,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Willemskerkestraat,1069AD,1069AD,AMSTERDAM,NL,ELK,KVB,28,100,100,100,96,1x25,2382,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AE,1069AE,AMSTERDAM,NL,ELK,KVB,174,100,99.43,100,67,1x35,2209,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AG,1069AG,AMSTERDAM,NL,ELK,KVB,19,100,94.74,100,95,1x35,1831,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AH,1069AH,AMSTERDAM,NL,ELK,KVB,20,100,0,100,90,1x25,2450,10,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AJ,1069AJ,AMSTERDAM,NL,ELK,KVB,22,100,13.64,100,86,1x25,2450,4.55,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AK,1069AK,AMSTERDAM,NL,ELK,KVB,27,100,0,100,100,3x25,995,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AL,1069AL,AMSTERDAM,NL,ELK,KVB,58,100,50,100,50,3x25,2798,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Reimerswaalstraat,1069AM,1069AM,AMSTERDAM,NL,ELK,KVB,27,100,0,100,100,3x25,1147,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Steelvlietstraat,1069AR,1069AR,AMSTERDAM,NL,ELK,KVB,27,100,0,100,100,3x25,766,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Steelvlietstraat,1069AS,1069AS,AMSTERDAM,NL,ELK,KVB,28,100,0,100,100,3x25,1242,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Steelvlietstraat,1069AT,1069AT,AMSTERDAM,NL,ELK,KVB,220,100,32.73,100,71,1x25,2100,0.45,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Steelvlietstraat,1069AV,1069BB,AMSTERDAM,NL,ELK,KVB,26,100,100,100,100,1x25,1582,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BC,1069BC,AMSTERDAM,NL,ELK,KVB,18,100,100,100,94,1x25,1697,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BD,1069BD,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,96,1x25,2030,3.57,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BE,1069BE,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,93,1x25,2122,3.45,3.45,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BG,1069BG,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,100,1x25,2182,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BH,1069BH,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,100,1x25,1834,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BJ,1069BJ,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,1x25,3211,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BK,1069BK,AMSTERDAM,NL,ELK,KVB,27,100,100,100,67,1x25,3394,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BL,1069BL,AMSTERDAM,NL,ELK,KVB,28,100,100,100,96,1x25,2371,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Schoonboomstraat,1069BM,1069BM,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x25,2736,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zonzeelstraat,1069BN,1069BN,AMSTERDAM,NL,ELK,KVB,18,100,100,100,100,1x25,2414,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Zonzeelstraat,1069BP,1069BP,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2677,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Saaftingestraat,1069BR,1069BR,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x25,2427,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Saaftingestraat,1069BS,1069BS,AMSTERDAM,NL,ELK,KVB,28,100,100,100,96,1x25,2802,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Saaftingestraat,1069BT,1069BT,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x25,2243,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Saaftingestraat,1069BV,1069BV,AMSTERDAM,NL,ELK,KVB,28,100,100,100,100,1x25,2037,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Saaftingestraat,1069BW,1069BX,AMSTERDAM,NL,ELK,KVB,120,100,97.5,100,67,3x25,3983,5,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Rebelstraat,1069BZ,1069CC,AMSTERDAM,NL,ELK,KVB,46,100,89.13,100,76,3x25,10710,43.48,4.35,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Keurenplein,1069CD,1069CD,AMSTERDAM,NL,ELK,KVB,33,100,69.7,100,76,3x25,13970,9.09,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zuidermolenweg,1069CE,1069CE,AMSTERDAM,NL,ELK,KVB,13,100,92.31,100,77,3x25,8669,23.08,7.69,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Zuidermolenweg,1069CG,1069CG,AMSTERDAM,NL,ELK,KVB,14,100,14.29,100,36,3x25,10110,42.86,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CH,1069CH,AMSTERDAM,NL,ELK,KVB,24,100,4.17,100,96,3x25,1166,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CJ,1069CJ,AMSTERDAM,NL,ELK,KVB,22,100,0,100,95,3x25,1371,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CK,1069CK,AMSTERDAM,NL,ELK,KVB,22,100,0,100,95,3x25,1296,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CL,1069CL,AMSTERDAM,NL,ELK,KVB,178,100,85.96,100,79,1x35,3597,0.56,0.56,1
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CW,1069CW,AMSTERDAM,NL,ELK,KVB,51,100,100,100,100,1x25,1264,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CX,1069CX,AMSTERDAM,NL,ELK,KVB,24,100,100,100,71,1x35,2378,95.83,100,
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069CZ,1069CZ,AMSTERDAM,NL,ELK,KVB,25,100,100,100,100,1x35,1936,100,100,
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069DA,1069DA,AMSTERDAM,NL,ELK,KVB,285,100,90.88,100,79,1x50,4085,2.11,0.35,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Wolbrantskerkweg,1069DG,1069DG,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,89,1x25,2581,29.73,27.03,1
Liander N.V.,Liander N.V. (NW),Liander NW,Emmikhovenstraat,1069DH,1069DH,AMSTERDAM,NL,ELK,KVB,32,100,93.75,100,56,1x25,4592,9.38,3.13,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Emmikhovenstraat,1069DJ,1069DJ,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,61,1x25,1676,3.57,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Emmikhovenstraat,1069DK,1069DK,AMSTERDAM,NL,ELK,KVB,23,100,100,100,96,1x25,2747,4.35,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Emmikhovenstraat,1069DL,1069DL,AMSTERDAM,NL,ELK,KVB,23,100,100,100,91,1x25,2572,4.35,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DM,1069DM,AMSTERDAM,NL,ELK,KVB,50,100,84,100,76,1x25,4169,8,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DN,1069DN,AMSTERDAM,NL,ELK,KVB,20,100,75,100,45,3x25,16855,60,5,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DP,1069DP,AMSTERDAM,NL,ELK,KVB,41,100,100,100,80,1x25,2624,2.44,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DR,1069DR,AMSTERDAM,NL,ELK,KVB,38,100,89.47,100,39,1x25,15451,28.95,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DS,1069DS,AMSTERDAM,NL,ELK,KVB,22,100,72.73,100,41,3x25,13167,31.82,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DT,1069DT,AMSTERDAM,NL,ELK,KVB,22,100,100,100,82,1x25,2160,4.55,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DV,1069DV,AMSTERDAM,NL,ELK,KVB,22,100,95.45,100,95,1x25,2884,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DW,1069DW,AMSTERDAM,NL,ELK,KVB,22,100,100,100,86,1x25,2314,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DX,1069DX,AMSTERDAM,NL,ELK,KVB,23,100,100,100,83,1x25,3596,8.7,4.35,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Tussen Meer,1069DZ,1069EB,AMSTERDAM,NL,ELK,KVB,28,100,82.14,100,39,1x25,5027,17.86,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Langswater,1069EC,1069EC,AMSTERDAM,NL,ELK,KVB,128,100,99.22,100,82,1x35,3243,89.84,88.28,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Langswater,1069ED,1069ED,AMSTERDAM,NL,ELK,KVB,121,100,100,100,94,1x35,2920,90.08,89.26,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Langswater,1069EE,1069EE,AMSTERDAM,NL,ELK,KVB,118,100,100,100,77,1x35,3528,96.61,95.76,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Langswater,1069EG,1069EG,AMSTERDAM,NL,ELK,KVB,117,100,100,100,78,1x35,2939,94.02,93.16,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Langswater,1069EH,1069EH,AMSTERDAM,NL,ELK,KVB,119,100,100,100,71,1x35,2799,84.03,83.19,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Hoekslootstraat,1069EJ,1069EJ,AMSTERDAM,NL,ELK,KVB,23,100,73.91,100,39,1x25,7239,43.48,4.35,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EK,1069EK,AMSTERDAM,NL,ELK,KVB,26,100,96.15,100,65,1x25,3693,11.54,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EL,1069EL,AMSTERDAM,NL,ELK,KVB,24,100,100,100,88,1x25,2171,4.17,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EM,1069EM,AMSTERDAM,NL,ELK,KVB,24,100,100,100,75,1x25,1940,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EN,1069EN,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,57,1x25,6189,17.86,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EP,1069ER,AMSTERDAM,NL,ELK,KVB,32,100,100,100,94,1x25,2902,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069ES,1069ES,AMSTERDAM,NL,ELK,KVB,24,100,100,100,83,1x25,3102,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069ET,1069ET,AMSTERDAM,NL,ELK,KVB,24,100,100,100,79,1x25,2412,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EV,1069EV,AMSTERDAM,NL,ELK,KVB,24,100,100,100,96,1x25,2371,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Dijkgraafplein,1069EW,1069EW,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,36,3x25,6242,25,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Meentstraat,1069EX,1069EX,AMSTERDAM,NL,ELK,KVB,15,93.33,100,100,73,1x25,3823,100,86.67,2
Liander N.V.,Liander N.V. (NW),Liander NW,Meentstraat,1069EZ,1069EZ,AMSTERDAM,NL,ELK,KVB,18,100,83.33,100,61,1x25,1577,27.78,27.78,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Osdorper Ban,1069GA,1069GA,AMSTERDAM,NL,ELK,KVB,431,100,98.61,100,81,1x50,3814,2.78,1.39,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Akerwateringstraat,1069GB,1069GB,AMSTERDAM,NL,ELK,KVB,19,100,100,100,84,1x25,3804,5.26,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Akerwateringstraat,1069GC,1069GC,AMSTERDAM,NL,ELK,KVB,20,100,95,100,95,1x25,2996,5,5,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Akerwateringstraat,1069GD,1069GD,AMSTERDAM,NL,ELK,KVB,40,100,90,100,75,1x25,1681,7.5,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Akerwateringstraat,1069GE,1069GE,AMSTERDAM,NL,ELK,KVB,56,100,98.21,100,48,1x35,2996,10.71,5.36,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GG,1069GG,AMSTERDAM,NL,ELK,KVB,89,97.75,100,100,81,1x25,3281,10.11,1.12,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Middelveldstraat,1069GH,1069GH,AMSTERDAM,NL,ELK,KVB,14,100,100,100,79,1x25,3786,14.29,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Middelveldstraat,1069GJ,1069GK,AMSTERDAM,NL,ELK,KVB,21,100,100,100,81,1x25,4242,4.76,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Middelveldstraat,1069GL,1069GL,AMSTERDAM,NL,ELK,KVB,13,100,100,100,85,1x25,3610,7.69,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GM,1069GM,AMSTERDAM,NL,ELK,KVB,25,100,100,100,96,3x25,3804,4,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GN,1069GN,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,3x25,2399,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GP,1069GP,AMSTERDAM,NL,ELK,KVB,31,100,100,100,97,3x25,3590,6.45,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GR,1069GR,AMSTERDAM,NL,ELK,KVB,21,100,100,100,100,3x25,2321,4.76,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GS,1069GS,AMSTERDAM,NL,ELK,KVB,19,100,100,100,74,1x25,4160,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Korte Water,1069GT,1069GT,AMSTERDAM,NL,ELK,KVB,19,100,100,100,68,1x25,3881,5.26,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Ekingenstraat,1069GV,1069GV,AMSTERDAM,NL,ELK,KVB,51,100,100,100,55,3x25,3282,1.96,1.96,1
Liander N.V.,Liander N.V. (NW),Liander NW,Ekingenstraat,1069GZ,1069GZ,AMSTERDAM,NL,ELK,KVB,83,100,100,100,67,3x25,2942,1.2,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Hertingenstraat,1069HA,1069HB,AMSTERDAM,NL,ELK,KVB,36,100,88.89,100,86,1x35,3393,8.33,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Hertingenstraat,1069HD,1069HD,AMSTERDAM,NL,ELK,KVB,108,100,92.59,100,70,3x25,2849,2.78,1.85,1
Liander N.V.,Liander N.V. (NW),Liander NW,Lederambachtstraat,1069HK,1069HK,AMSTERDAM,NL,ELK,KVB,105,100,96.19,100,86,1x35,3249,3.81,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Lederambachtstraat,1069HM,1069HM,AMSTERDAM,NL,ELK,KVB,65,100,98.46,100,51,1x50,2598,4.62,1.54,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Clauskindereweg,1069HN,1069HN,AMSTERDAM,NL,ELK,KVB,75,100,90.67,100,87,1x50,4634,5.33,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Simonskerkestraat,1069HP,1069HP,AMSTERDAM,NL,ELK,KVB,44,100,93.18,100,89,1x50,3761,4.55,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Zoelenkerkstraat,1069HS,1069HT,AMSTERDAM,NL,ELK,KVB,51,100,84.31,100,78,1x50,6702,13.73,1.96,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Rengerskerkestraat,1069HV,1069HV,AMSTERDAM,NL,ELK,KVB,60,100,100,100,97,1x35,2175,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Nierkerkestraat,1069HX,1069HX,AMSTERDAM,NL,ELK,KVB,31,100,93.55,100,90,1x25,2163,6.45,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Nierkerkestraat,1069HZ,1069HZ,AMSTERDAM,NL,ELK,KVB,29,100,100,100,100,1x25,1685,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Nierkerkestraat,1069JA,1069JA,AMSTERDAM,NL,ELK,KVB,19,100,100,100,100,1x25,2323,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Nierkerkestraat,1069JC,1069JC,AMSTERDAM,NL,ELK,KVB,32,100,100,100,91,1x35,3420,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Lodykestraat,1069JE,1069JE,AMSTERDAM,NL,ELK,KVB,25,100,0,100,96,3x25,4229,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Lodykestraat,1069JG,1069JG,AMSTERDAM,NL,ELK,KVB,15,100,0,100,87,3x25,2206,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Oudegeeststraat,1069JJ,1069JJ,AMSTERDAM,NL,ELK,KVB,26,100,0,100,96,3x25,1992,3.85,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Oudegeeststraat,1069JK,1069JK,AMSTERDAM,NL,ELK,KVB,25,100,0,100,60,3x25,3251,40,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Oudegeeststraat,1069JL,1069JL,AMSTERDAM,NL,ELK,KVB,25,100,4,100,76,3x25,2271,16,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Oudegeeststraat,1069JM,1069JM,AMSTERDAM,NL,ELK,KVB,25,100,0,100,88,3x25,2190,8,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Oudegeeststraat,1069JN,1069JN,AMSTERDAM,NL,ELK,KVB,17,100,0,100,88,3x25,2467,11.76,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Jan Oudegeeststraat,1069JP,1069JP,AMSTERDAM,NL,ELK,KVB,16,100,0,100,75,3x25,2555,6.25,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Koos Vorrinkweg,1069JR,1069JR,AMSTERDAM,NL,ELK,KVB,48,100,62.5,100,54,1x35,2486,12.5,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Koos Vorrinkweg,1069JS,1069JS,AMSTERDAM,NL,ELK,KVB,28,100,0,100,100,3x25,1968,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Koos Vorrinkweg,1069JT,1069JT,AMSTERDAM,NL,ELK,KVB,50,100,44,100,58,3x25,2037,2,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Ferdinant Spitstraat,1069JV,1069JV,AMSTERDAM,NL,ELK,KVB,15,100,0,100,80,3x25,9760,20,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Ferdinant Spitstraat,1069JW,1069JW,AMSTERDAM,NL,ELK,KVB,27,100,0,100,93,3x25,2030,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Ferdinant Spitstraat,1069JX,1069JX,AMSTERDAM,NL,ELK,KVB,19,100,0,100,100,3x25,1803,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Ferdinant Spitstraat,1069JZ,1069JZ,AMSTERDAM,NL,ELK,KVB,17,100,0,100,94,3x25,1435,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Willem Heselaarsstraat,1069KA,1069KA,AMSTERDAM,NL,ELK,KVB,93,100,61.29,100,33,1x50,2908,2.15,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Willem Heselaarsstraat,1069KB,1069KB,AMSTERDAM,NL,ELK,KVB,57,100,49.12,100,44,3x25,2848,7.02,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Willem Heselaarsstraat,1069KC,1069KC,AMSTERDAM,NL,ELK,KVB,18,100,0,100,72,3x25,2062,5.56,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Johan Hofmanstraat,1069KD,1069KD,AMSTERDAM,NL,ELK,KVB,190,100,87.37,100,83,1x35,3971,1.58,1.05,1
Liander N.V.,Liander N.V. (NW),Liander NW,Johan Hofmanstraat,1069KE,1069KE,AMSTERDAM,NL,ELK,KVB,205,100,82.93,100,78,1x35,3382,2.93,0.49,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Johan Hofmanstraat,1069KG,1069KG,AMSTERDAM,NL,ELK,KVB,58,100,60.34,100,60,1x35,3265,6.9,1.72,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Johan Hofmanstraat,1069KH,1069KH,AMSTERDAM,NL,ELK,KVB,20,100,10,100,65,3x25,2079,5,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,J S Ruppertstraat,1069KJ,1069KJ,AMSTERDAM,NL,ELK,KVB,77,100,64.94,100,43,1x50,2867,1.3,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,J S Ruppertstraat,1069KK,1069KK,AMSTERDAM,NL,ELK,KVB,24,100,0,100,92,3x25,2298,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,J S Ruppertstraat,1069KL,1069KL,AMSTERDAM,NL,ELK,KVB,21,100,0,100,95,3x25,1812,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Dr Jan van den Tempelstr,1069KM,1069KM,AMSTERDAM,NL,ELK,KVB,17,100,0,100,82,3x25,1673,5.88,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Dr Jan van den Tempelstr,1069KN,1069KN,AMSTERDAM,NL,ELK,KVB,29,100,0,100,93,3x25,1402,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Dr Jan van den Tempelstr,1069KP,1069KP,AMSTERDAM,NL,ELK,KVB,20,100,0,100,95,3x25,2446,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Dr Jan van den Tempelstr,1069KR,1069KR,AMSTERDAM,NL,ELK,KVB,18,100,0,100,83,3x25,2172,5.56,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Dr. E.Boekmanstraat,1069KS,1069KS,AMSTERDAM,NL,ELK,KVB,77,100,64.94,100,43,1x50,2734,2.6,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Dr. E.Boekmanstraat,1069KT,1069KT,AMSTERDAM,NL,ELK,KVB,28,100,0,100,82,3x25,2053,10.71,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Pieter Calandlaan,1069KV,1069KV,AMSTERDAM,NL,ELK,KVB,87,100,78.16,100,68,1x50,4449,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Th. de Grootweg,1069KW,1069KW,AMSTERDAM,NL,ELK,KVB,115,100,75.65,100,70,1x50,3007,1.74,1.74,1
Liander N.V.,Liander N.V. (NW),Liander NW,Th. de Grootweg,1069KX,1069KX,AMSTERDAM,NL,ELK,KVB,28,100,3.57,100,96,3x25,1725,0,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Th. de Grootweg,1069KZ,1069KZ,AMSTERDAM,NL,ELK,KVB,18,100,0,100,89,3x25,1971,0,0,
Liander N.V.,Liander N.V. (NW),Liander NW,Pieter Calandlaan,1069LA,1069LA,AMSTERDAM,NL,ELK,KVB,148,100,90.54,100,79,1x50,5924,9.46,0,1
Liander N.V.,Liander N.V. (NW),Liander NW,Baden Powellweg,1069LB,1069LB,AMSTERDAM,NL,ELK,KVB,32,100,93.75,100,47,1x25,3702,6.25,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Baden Powellweg,1069LC,1069LC,AMSTERDAM,NL,ELK,KVB,22,100,100,100,77,1x25,1748,0,0,1.1
Liander N.V.,Liander N.V. (NW),Liander NW,Baden Powellweg,1069LD,1069LD,AMSTERDAM,NL,ELK,KVB,22,100,100,100,82,1x25,2233,0,0,1
