MEETVERANTWOORDELIJKE,NETBEHEERDER,NETGEBIED,STRAATNAAM,POSTCODE_VAN,POSTCODE_TOT,WOONPLAATS,LANDCODE,PRODUCTSOORT,VERBRUIKSSEGMENT,Aantal Aansluitingen,%Leveringsrichting,%Fysieke status,%Defintieve aansl (NRM),%Soort aansluiting,Soort aan,,,,
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerstraat,1058NC,1058NC,AMSTERDAM,NL,ELK,KVB,46,100,97.83,100,74,1x25,1987,2.17,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerstraat,1058ND,1058ND,AMSTERDAM,NL,ELK,KVB,32,100,100,100,69,1x25,2275,3.13,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerstraat,1058NE,1058NE,AMSTERDAM,NL,ELK,KVB,38,100,97.37,100,39,1x25,2153,5.26,0,2.9
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerstraat,1058NG,1058NG,AMSTERDAM,NL,ELK,KVB,31,100,90.32,100,65,1x25,2375,0,0,2.6
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerstraat,1058NH,1058NH,AMSTERDAM,NL,ELK,KVB,33,100,100,100,94,1x25,2849,6.06,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerplein,1058NJ,1058NJ,AMSTERDAM,NL,ELK,KVB,32,100,100,100,81,1x25,2782,3.13,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerplein,1058NK,1058NK,AMSTERDAM,NL,ELK,KVB,25,100,100,100,96,1x25,2088,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Legmeerplein,1058NL,1058NL,AMSTERDAM,NL,ELK,KVB,63,100,96.83,100,63,1x25,1700,1.59,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Heemstedestraat,1058NM,1058NM,AMSTERDAM,NL,ELK,KVB,60,100,98.33,100,63,1x25,3922,15,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Heemstedestraat,1058NN,1058NN,AMSTERDAM,NL,ELK,KVB,36,100,100,100,92,1x25,2480,2.78,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Heemstedestraat,1058NP,1058NP,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,88,1x25,2993,2.94,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058NS,1058PB,AMSTERDAM,NL,ELK,KVB,25,100,96,100,52,1x25,6982,28,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Hoofddorpweg,1058PC,1058PC,AMSTERDAM,NL,ELK,KVB,33,100,90.91,100,58,1x25,3627,12.12,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Hoofddorpplein,1058PD,1058PD,AMSTERDAM,NL,ELK,KVB,47,100,82.98,100,66,1x25,6029,17.02,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Albert Neuhuysstraat,1058SB,1058SB,AMSTERDAM,NL,ELK,KVB,23,100,100,100,78,1x25,2485,4.35,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Albert Neuhuysstraat,1058SC,1058SC,AMSTERDAM,NL,ELK,KVB,26,100,100,100,100,1x25,2313,3.85,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Albert Neuhuysstraat,1058SE,1058SE,AMSTERDAM,NL,ELK,KVB,27,100,88.89,100,81,1x25,6355,18.52,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Leiduinstraat,1058SG,1058SG,AMSTERDAM,NL,ELK,KVB,24,100,100,100,96,1x25,2007,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Leiduinstraat,1058SH,1058SH,AMSTERDAM,NL,ELK,KVB,22,100,100,100,100,1x25,3364,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Leiduinstraat,1058SJ,1058SJ,AMSTERDAM,NL,ELK,KVB,30,100,100,100,63,1x25,1604,3.33,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Leiduinstraat,1058SK,1058SK,AMSTERDAM,NL,ELK,KVB,26,100,100,100,96,1x25,2279,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Leiduinstraat,1058SL,1058SL,AMSTERDAM,NL,ELK,KVB,23,100,100,100,83,1x25,2027,4.35,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058SM,1058SM,AMSTERDAM,NL,ELK,KVB,13,100,100,100,92,1x25,2369,0,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058SN,1058SN,AMSTERDAM,NL,ELK,KVB,19,100,100,100,68,1x25,1792,5.26,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058SP,1058SP,AMSTERDAM,NL,ELK,KVB,26,100,100,100,92,1x25,2644,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058SR,1058SR,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,91,1x25,1912,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058ST,1058ST,AMSTERDAM,NL,ELK,KVB,32,100,100,100,66,1x25,2116,3.13,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058SV,1058SV,AMSTERDAM,NL,ELK,KVB,29,100,93.1,100,93,1x25,1867,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Vogelenzangstraat,1058SW,1058SW,AMSTERDAM,NL,ELK,KVB,27,100,100,100,67,1x25,1913,0,0,2.6
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058SX,1058SX,AMSTERDAM,NL,ELK,KVB,15,100,100,100,100,1x25,2163,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058SZ,1058SZ,AMSTERDAM,NL,ELK,KVB,28,100,92.86,100,50,1x25,1711,0,0,2.5
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TA,1058TA,AMSTERDAM,NL,ELK,KVB,31,100,100,100,90,1x25,1905,0,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TB,1058TB,AMSTERDAM,NL,ELK,KVB,30,100,93.33,100,80,1x25,2448,3.33,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TC,1058TC,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,87,1x25,3144,3.23,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TD,1058TD,AMSTERDAM,NL,ELK,KVB,19,100,100,100,89,1x25,2350,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TE,1058TE,AMSTERDAM,NL,ELK,KVB,25,100,100,100,84,1x25,4018,8,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TG,1058TG,AMSTERDAM,NL,ELK,KVB,31,100,100,100,52,1x25,2231,3.23,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TH,1058TH,AMSTERDAM,NL,ELK,KVB,27,100,100,100,100,1x25,2217,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Woestduinstraat,1058TJ,1058TJ,AMSTERDAM,NL,ELK,KVB,25,100,96,100,84,1x25,2339,4,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TK,1058TK,AMSTERDAM,NL,ELK,KVB,20,100,95,100,85,1x25,2537,0,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TL,1058TL,AMSTERDAM,NL,ELK,KVB,20,100,100,100,95,1x25,1902,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TM,1058TM,AMSTERDAM,NL,ELK,KVB,26,100,100,100,96,1x25,1477,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TN,1058TN,AMSTERDAM,NL,ELK,KVB,25,100,100,100,80,1x25,1654,4,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TP,1058TP,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,96,1x25,1948,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TR,1058TR,AMSTERDAM,NL,ELK,KVB,15,100,100,100,93,1x25,2587,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TS,1058TS,AMSTERDAM,NL,ELK,KVB,20,100,100,100,85,1x25,1883,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Westlandgracht,1058TT,1058TT,AMSTERDAM,NL,ELK,KVB,25,100,96,100,84,1x25,2021,0,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058TV,1058TV,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,74,1x25,4081,2.94,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058TW,1058TW,AMSTERDAM,NL,ELK,KVB,28,100,100,100,89,1x25,2317,3.57,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058TX,1058TX,AMSTERDAM,NL,ELK,KVB,44,100,93.18,100,73,1x25,1797,0,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058TZ,1058TZ,AMSTERDAM,NL,ELK,KVB,26,100,100,100,92,1x25,1923,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058VA,1058VA,AMSTERDAM,NL,ELK,KVB,26,100,84.62,100,77,1x25,2293,3.85,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058VB,1058VB,AMSTERDAM,NL,ELK,KVB,26,100,100,100,100,1x25,1851,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Theophile de Bockstraat,1058VC,1058VC,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,86,1x25,11709,4.76,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Arubastraat,1058VD,1058VD,AMSTERDAM,NL,ELK,KVB,21,100,100,100,76,1x25,3024,9.52,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Arubastraat,1058VE,1058VE,AMSTERDAM,NL,ELK,KVB,11,100,81.82,100,55,1x25,6960,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VG,1058VG,AMSTERDAM,NL,ELK,KVB,29,100,100,100,93,1x25,2852,6.9,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VH,1058VH,AMSTERDAM,NL,ELK,KVB,26,100,100,100,88,1x25,2367,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VJ,1058VJ,AMSTERDAM,NL,ELK,KVB,25,100,100,100,84,1x25,2694,4,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VK,1058VK,AMSTERDAM,NL,ELK,KVB,27,100,100,100,85,1x25,2879,3.7,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VL,1058VL,AMSTERDAM,NL,ELK,KVB,27,100,100,100,96,1x25,3079,3.7,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VM,1058VM,AMSTERDAM,NL,ELK,KVB,23,100,95.65,100,83,1x25,2840,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VN,1058VN,AMSTERDAM,NL,ELK,KVB,27,100,92.59,100,85,1x25,2234,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VP,1058VP,AMSTERDAM,NL,ELK,KVB,25,100,100,100,64,1x25,2396,4,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Paramaribostraat,1058VR,1058VR,AMSTERDAM,NL,ELK,KVB,24,100,100,100,83,1x25,2723,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Marowijnestraat,1058VS,1058VS,AMSTERDAM,NL,ELK,KVB,26,100,100,100,88,1x25,2243,11.54,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nickeriestraat,1058VT,1058VT,AMSTERDAM,NL,ELK,KVB,29,100,100,100,93,1x25,1982,3.45,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Nickeriestraat,1058VV,1058VV,AMSTERDAM,NL,ELK,KVB,14,100,100,100,86,1x25,4587,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nickeriestraat,1058VW,1058VW,AMSTERDAM,NL,ELK,KVB,26,100,100,100,85,1x25,3047,7.69,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nickeriestraat,1058VX,1058VX,AMSTERDAM,NL,ELK,KVB,20,100,90,100,95,1x25,2344,5,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nickeriestraat,1058VZ,1058VZ,AMSTERDAM,NL,ELK,KVB,39,100,100,100,92,1x25,3053,7.69,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Bonaireplein,1058XA,1058XA,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,77,1x25,2098,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Bonaireplein,1058XB,1058XB,AMSTERDAM,NL,ELK,KVB,34,100,100,100,68,1x35,1874,0,0,3.4
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XC,1058XC,AMSTERDAM,NL,ELK,KVB,42,100,100,100,67,1x25,2220,0,0,2.5
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XD,1058XD,AMSTERDAM,NL,ELK,KVB,41,100,100,100,95,1x25,2038,4.88,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XE,1058XE,AMSTERDAM,NL,ELK,KVB,34,100,100,100,91,1x25,2420,2.94,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XG,1058XG,AMSTERDAM,NL,ELK,KVB,25,100,100,100,64,1x35,2113,4,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XH,1058XH,AMSTERDAM,NL,ELK,KVB,33,100,100,100,100,1x25,2353,3.03,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XJ,1058XJ,AMSTERDAM,NL,ELK,KVB,37,100,97.3,100,70,1x25,2130,0,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XK,1058XK,AMSTERDAM,NL,ELK,KVB,26,100,100,100,96,1x25,2401,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Bonairestraat,1058XL,1058XL,AMSTERDAM,NL,ELK,KVB,31,100,96.77,100,61,1x25,2074,3.23,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Nepveustraat,1058XM,1058XM,AMSTERDAM,NL,ELK,KVB,36,100,100,100,89,1x25,1650,2.78,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Nepveustraat,1058XN,1058XN,AMSTERDAM,NL,ELK,KVB,17,100,100,100,100,1x25,2397,0,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Nepveustraat,1058XP,1058XP,AMSTERDAM,NL,ELK,KVB,38,100,100,100,89,1x25,2270,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Van Rensselaerstraat,1058XR,1058XR,AMSTERDAM,NL,ELK,KVB,65,100,96.92,100,85,1x25,2096,1.54,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Van Rensselaerstraat,1058XS,1058XS,AMSTERDAM,NL,ELK,KVB,27,100,100,100,85,1x25,1938,0,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Crynssenstraat,1058XT,1058XT,AMSTERDAM,NL,ELK,KVB,66,100,100,100,97,1x25,1737,1.52,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Crynssenstraat,1058XV,1058XV,AMSTERDAM,NL,ELK,KVB,57,100,98.25,100,89,1x25,1593,0,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Crynssenstraat,1058XW,1058XW,AMSTERDAM,NL,ELK,KVB,60,100,100,100,77,1x25,1973,1.67,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Crynssenstraat,1058XX,1058XX,AMSTERDAM,NL,ELK,KVB,52,100,100,100,90,1x25,1339,1.92,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Crynssenstraat,1058XZ,1058XZ,AMSTERDAM,NL,ELK,KVB,54,100,100,100,56,1x25,1702,1.85,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AA,1059AA,AMSTERDAM,NL,ELK,KVB,51,100,94.12,100,78,1x25,2514,7.84,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AB,1059AB,AMSTERDAM,NL,ELK,KVB,44,100,100,100,75,1x25,3174,6.82,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AC,1059AC,AMSTERDAM,NL,ELK,KVB,28,100,100,100,86,1x25,2952,7.14,0,1.2
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AD,1059AD,AMSTERDAM,NL,ELK,KVB,44,100,100,100,89,1x25,1633,2.27,2.27,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AE,1059AE,AMSTERDAM,NL,ELK,KVB,37,100,100,100,86,1x25,2725,2.7,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AG,1059AG,AMSTERDAM,NL,ELK,KVB,33,100,100,100,94,1x25,2005,0,0,1.4
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AH,1059AH,AMSTERDAM,NL,ELK,KVB,29,100,100,100,93,1x25,3208,3.45,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AJ,1059AJ,AMSTERDAM,NL,ELK,KVB,46,100,97.83,100,67,1x25,3348,10.87,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AK,1059AK,AMSTERDAM,NL,ELK,KVB,55,100,100,100,78,1x25,3039,7.27,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AL,1059AL,AMSTERDAM,NL,ELK,KVB,35,97.14,100,100,86,1x25,1971,2.86,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AM,1059AM,AMSTERDAM,NL,ELK,KVB,30,100,100,100,97,1x25,1641,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AN,1059AN,AMSTERDAM,NL,ELK,KVB,27,100,100,100,67,1x25,2676,11.11,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AP,1059AP,AMSTERDAM,NL,ELK,KVB,25,100,100,100,68,1x25,2333,8,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerweg,1059AR,1059AR,AMSTERDAM,NL,ELK,KVB,21,100,100,100,95,1x25,2359,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Aalsmeerplein,1059AS,1059AS,AMSTERDAM,NL,ELK,KVB,37,100,78.38,100,62,1x25,2266,10.81,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Rijnsburgstraat,1059AT,1059AT,AMSTERDAM,NL,ELK,KVB,20,100,90,100,35,1x50,5311,15,0,3.2
Liander N.V.,Liander N.V. (NW),Liander NW,Rijnsburgstraat,1059AV,1059AV,AMSTERDAM,NL,ELK,KVB,45,100,95.56,100,51,1x25,2551,2.22,0,2.8
Liander N.V.,Liander N.V. (NW),Liander NW,Rijnsburgstraat,1059AW,1059AW,AMSTERDAM,NL,ELK,KVB,45,100,97.78,100,87,1x25,2557,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Rijnsburgstraat,1059AX,1059AX,AMSTERDAM,NL,ELK,KVB,35,100,94.29,100,60,1x25,2872,5.71,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Rijnsburgstraat,1059AZ,1059AZ,AMSTERDAM,NL,ELK,KVB,33,100,93.94,100,48,1x25,2391,3.03,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BA,1059BA,AMSTERDAM,NL,ELK,KVB,50,100,100,100,82,1x25,1510,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BB,1059BB,AMSTERDAM,NL,ELK,KVB,39,100,100,100,77,1x25,1769,0,0,2.2
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BC,1059BC,AMSTERDAM,NL,ELK,KVB,20,100,95,100,65,1x25,2504,0,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BD,1059BD,AMSTERDAM,NL,ELK,KVB,25,100,100,100,96,1x25,2287,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BE,1059BE,AMSTERDAM,NL,ELK,KVB,22,100,90.91,100,77,1x25,2444,0,0,2.4
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BG,1059BG,AMSTERDAM,NL,ELK,KVB,38,100,97.37,100,82,1x25,2033,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BH,1059BH,AMSTERDAM,NL,ELK,KVB,33,100,100,100,79,1x25,1927,6.06,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BJ,1059BJ,AMSTERDAM,NL,ELK,KVB,36,100,100,100,89,1x25,2847,2.78,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BK,1059BK,AMSTERDAM,NL,ELK,KVB,26,100,100,100,100,1x25,2171,3.85,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BL,1059BL,AMSTERDAM,NL,ELK,KVB,26,100,100,100,100,1x25,3815,0,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Sassenheimstraat,1059BM,1059BM,AMSTERDAM,NL,ELK,KVB,29,100,100,100,100,1x25,1969,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Jaagpad,1059BN,1059BN,AMSTERDAM,NL,ELK,KVB,28,96.43,96.43,100,61,1x25,5317,7.14,0,2.3
Liander N.V.,Liander N.V. (NW),Liander NW,Rijksweg A10,1059BP,1059BP,AMSTERDAM,NL,ELK,KVB,27,96.3,96.3,100,70,3x25,7377,18.52,0,2.7
Liander N.V.,Liander N.V. (NW),Liander NW,Spijtellaantje,1059BR,1059BS,AMSTERDAM,NL,ELK,KVB,28,100,100,100,64,1x35,2073,0,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Generaal Vetterstraat,1059BT,1059BT,AMSTERDAM,NL,ELK,KVB,17,100,70.59,100,35,3x25,20709,17.65,0,1.9
Liander N.V.,Liander N.V. (NW),Liander NW,Generaal Vetterstraat,1059BV,1059BV,AMSTERDAM,NL,ELK,KVB,23,100,91.3,100,48,1x35,3528,0,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Generaal Vetterstraat,1059BW,1059CA,AMSTERDAM,NL,ELK,KVB,30,100,93.33,100,33,3x25,11199,30,0,1.5
Liander N.V.,Liander N.V. (NW),Liander NW,Valschermkade,1059CC,1059CD,AMSTERDAM,NL,ELK,KVB,13,100,53.85,100,23,1x25,22493,30.77,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Helicopterstraat,1059CE,1059CG,AMSTERDAM,NL,ELK,KVB,20,100,90,100,35,3x35,11121,40,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Pilotenstraat,1059CH,1059CJ,AMSTERDAM,NL,ELK,KVB,22,100,86.36,100,77,3x25,6379,18.18,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Vliegtuigstraat,1059CK,1059CM,AMSTERDAM,NL,ELK,KVB,26,100,73.08,100,35,3x25,12381,26.92,3.85,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Anthony Fokkerweg,1059CN,1059CP,AMSTERDAM,NL,ELK,KVB,11,100,100,100,73,3x25,9911,36.36,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Pilotenstraat,1059CR,1059CR,AMSTERDAM,NL,ELK,KVB,21,100,100,100,86,1x50,4342,0,0,3.1
Liander N.V.,Liander N.V. (NW),Liander NW,Hoofddorpweg,1059CS,1059CS,AMSTERDAM,NL,ELK,KVB,25,100,96,100,68,1x25,5587,24,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Hoofddorpweg,1059CT,1059CT,AMSTERDAM,NL,ELK,KVB,27,100,96.3,100,81,1x25,2181,14.81,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Hoofddorpplein,1059CV,1059CV,AMSTERDAM,NL,ELK,KVB,36,100,77.78,100,39,1x50,5869,13.89,0,3
Liander N.V.,Liander N.V. (NW),Liander NW,Hoofddorpplein,1059CW,1059CW,AMSTERDAM,NL,ELK,KVB,56,100,91.07,100,59,1x25,5548,21.43,0,2
Liander N.V.,Liander N.V. (NW),Liander NW,Heemstedestraat,1059CX,1059CX,AMSTERDAM,NL,ELK,KVB,51,100,92.16,100,67,1x25,3708,5.88,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Heemstedestraat,1059CZ,1059CZ,AMSTERDAM,NL,ELK,KVB,34,100,97.06,100,91,1x25,1861,2.94,0,1.6
Liander N.V.,Liander N.V. (NW),Liander NW,Heemstedestraat,1059EA,1059EA,AMSTERDAM,NL,ELK,KVB,29,100,100,100,97,1x25,1619,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Sloterkade,1059EB,1059EB,AMSTERDAM,NL,ELK,KVB,132,100,99.24,100,46,1x35,3341,6.82,0,1.3
Liander N.V.,Liander N.V. (NW),Liander NW,Sloterkade,1059EC,1059EC,AMSTERDAM,NL,ELK,KVB,23,100,100,100,70,1x25,2084,17.39,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Leimuidenstraat,1059ED,1059ED,AMSTERDAM,NL,ELK,KVB,38,100,92.11,100,50,1x25,3370,7.89,0,2.6
Liander N.V.,Liander N.V. (NW),Liander NW,Leimuidenstraat,1059EE,1059EE,AMSTERDAM,NL,ELK,KVB,25,100,100,100,100,1x25,2261,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Leimuidenstraat,1059EG,1059EG,AMSTERDAM,NL,ELK,KVB,22,100,100,100,100,1x25,2073,0,0,1.7
Liander N.V.,Liander N.V. (NW),Liander NW,Leimuidenstraat,1059EH,1059EH,AMSTERDAM,NL,ELK,KVB,24,100,91.67,100,88,1x25,2575,0,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Leimuidenstraat,1059EJ,1059EJ,AMSTERDAM,NL,ELK,KVB,24,100,100,100,38,1x25,2651,8.33,0,2.6
Liander N.V.,Liander N.V. (NW),Liander NW,Leimuidenstraat,1059EK,1059EK,AMSTERDAM,NL,ELK,KVB,29,100,96.55,100,72,1x25,1976,3.45,0,2.1
Liander N.V.,Liander N.V. (NW),Liander NW,Kromme Leimuidenstraat,1059EL,1059EL,AMSTERDAM,NL,ELK,KVB,30,100,100,100,80,1x25,2112,3.33,0,1.8
Liander N.V.,Liander N.V. (NW),Liander NW,Kromme Leimuidenstraat,1059EM,1059EM,AMSTERDAM,NL,ELK,KVB,21,100,95.24,100,67,1x25,1838,4.76,0,2.3
